,Unnamed: 0,Dist Code,Year,Dist Name,State Name,RICE AREA (1000 ha),RICE YIELD (kg per ha),nitrogen,phosphate,potash,prec_grow,prec_harvest,et_grow,et_harvest,maxT_grow,maxT_harvest,minT_grow,minT_harvest,runoff_grow,runoff_harvest,windspeed_grow,windspeed_harvest,RICE IRRIGATED AREA (1000 ha),RA-IA,KM5_clusterN_(maxT_growth_maxT_harvest)
3406,3406,165,2001,Gurdaspur,Punjab,194.0,2943.0,10339.331581108829,1900.785708418891,199.09897330595484,195.658,13.83,113.516,26.675,33.322,23.11,23.632,10.095,70.15199999999999,0.6900000000000001,0.8542,0.595,179.53,14.47,0
3407,3407,165,2002,Gurdaspur,Punjab,189.0,2894.0,12850.944394250511,1430.6096919917863,220.8855030800821,180.542,12.835,105.468,27.385,33.01,23.285,23.584000000000003,10.185,62.396,0.63,1.198,0.5535,177.25,11.75,0
3408,3408,165,2003,Gurdaspur,Punjab,193.0,3041.0,10959.48320328542,2631.537166324435,258.7071868583162,203.126,38.735,108.622,37.94,33.102,22.165,23.336,8.895,84.244,1.94,0.9108,0.4679999999999999,180.24,12.759999999999993,0
3409,3409,165,2004,Gurdaspur,Punjab,202.0,3173.0,9932.228008213551,2415.78726899384,312.23310061601643,149.108,26.055,103.528,31.025,32.672000000000004,23.520000000000003,22.724,9.075,38.534,1.31,1.1166,0.5025,191.23,10.77000000000001,0
3410,3410,165,2005,Gurdaspur,Punjab,190.0,3105.0,10995.264887063657,3105.5753593429163,388.39589322381926,179.632,4.095,103.14,22.615,33.29599999999999,22.285,23.612,8.21,66.194,0.205,1.1524000000000003,0.6395,178.0,12.0,0
3411,3411,165,2006,Gurdaspur,Punjab,201.0,3164.0,13879.896098562627,3466.3956468172487,306.47753593429155,364.976,53.38,114.822,40.23,32.81999999999999,22.845,23.474,9.655,230.27000000000004,13.19,0.9482000000000002,0.4735,189.44,11.560000000000002,0
3412,3412,165,2007,Gurdaspur,Punjab,191.0,3230.0,13590.995236139632,3210.729609856264,289.6297330595483,154.892,14.145,115.262,25.98,33.258,23.225,23.5,8.75,32.262,0.715,0.972,0.538,180.44,10.560000000000002,0
3413,3413,165,2008,Gurdaspur,Punjab,201.0,3299.0,13896.735523613965,3050.4618480492813,543.913429158111,249.776,27.725,120.77400000000004,36.445,32.92,24.08,23.46,9.52,113.57600000000002,1.385,0.8256,0.6194999999999999,188.27,12.72999999999999,0
3414,3414,165,2009,Gurdaspur,Punjab,204.0,3137.0,13671.753264887066,4206.035975359343,724.6482135523614,112.534,15.91,95.53799999999998,24.645,33.394,22.55,23.644,9.15,11.358,0.8,1.1788,0.5485,192.45,11.550000000000011,0
3415,3415,165,2010,Gurdaspur,Punjab,204.0,3456.0,14503.218726899384,3941.1291991786447,740.8844353182752,245.18,20.52,98.342,31.505000000000003,32.55400000000001,23.57,23.82,8.735,133.76799999999997,1.025,1.027,0.597,192.9,11.099999999999994,0
3416,3416,165,2011,Gurdaspur,Punjab,174.39,3722.0,12589.511314989732,3534.910366324435,380.5927466119096,263.34399999999994,21.03,113.184,31.93,32.995999999999995,23.880000000000003,23.856,10.265,138.684,1.045,0.9826,0.507,169.98,4.409999999999997,0
3417,3417,165,2012,Gurdaspur,Punjab,174.0,3115.0,15965.9112936345,4505.878275154004,166.91137577002053,213.62,30.345,95.716,33.795,33.221999999999994,22.525,23.888,9.435,103.608,1.51,1.1376000000000002,0.522,170.46,3.539999999999992,0
3418,3418,165,2013,Gurdaspur,Punjab,173.0,2931.0,14567.55203285421,3715.443203285421,189.8666119096509,216.08,22.04,117.958,31.425,33.523999999999994,22.51,24.264000000000003,9.454999999999998,88.37800000000001,1.1,0.8332,0.5345,169.11,3.8899999999999855,0
3419,3419,165,2014,Gurdaspur,Punjab,173.0,2613.0,14821.190636550307,2766.1101437371663,295.6701437371663,257.92600000000004,11.27,105.774,27.53,33.486000000000004,22.200000000000003,24.164,8.955,139.946,0.5750000000000001,1.125,0.5385,169.49,3.509999999999991,0
3420,3420,165,2015,Gurdaspur,Punjab,175.0,2857.0,16675.638603696098,4042.82340862423,301.28747433264886,262.628,9.74,112.88,27.085,32.632000000000005,22.885,24.164,10.2,137.98200000000003,0.49,0.9428,0.48,172.66,2.3400000000000034,0
3421,3421,166,1990,Amritsar,Punjab,279.0,2753.0,14364.569938398356,4909.73544147844,239.5848049281314,136.866,27.380000000000003,100.498,32.8,34.724000000000004,24.305,23.524,8.3,28.846,1.3650000000000002,1.1042,0.794,278.2,0.8000000000000114,0
3422,3422,166,1991,Amritsar,Punjab,284.0,2750.0,16079.321889117044,4201.84706365503,193.9131006160164,78.65,5.705,75.14800000000001,6.404999999999999,35.056,24.12,23.44,8.435,3.934,0.275,1.3090000000000002,0.627,283.6,0.3999999999999772,0
3423,3423,166,1992,Amritsar,Punjab,287.0,2798.0,15436.47474332649,3325.334045174538,92.57075975359344,97.49,9.735,85.244,18.495,34.5,24.77,23.344,8.469999999999999,6.594000000000001,0.495,1.2338,0.5329999999999999,286.0,1.0,0
3424,3424,166,1993,Amritsar,Punjab,289.0,2927.0,15240.186529774128,2972.011909650924,73.84632443531827,69.786,0.905,64.454,3.66,34.748000000000005,24.92,23.8,8.39,3.494,0.05,1.3585999999999998,0.895,288.9,0.1000000000000227,0
3425,3425,166,1994,Amritsar,Punjab,298.0,3091.0,14994.527802874743,3012.13749486653,205.9687885010267,91.622,14.38,85.36,15.94,34.37,24.125,23.46,8.700000000000001,4.58,0.705,1.3745999999999998,0.8755,297.8,0.1999999999999886,0
3426,3426,166,1995,Amritsar,Punjab,304.0,2898.0,15633.88977412731,3039.6754004106783,145.17092402464064,133.752,4.895,96.7,12.435,34.764,23.57,24.114,8.475,31.702000000000005,0.25,1.654,1.2965,304.2,-0.1999999999999886,0
3427,3427,166,1996,Amritsar,Punjab,289.0,3055.0,13798.367310061602,3049.4900205338813,234.85552361396304,122.516,0.77,108.086,6.98,33.882,23.715,23.42,6.955,10.23,0.02,1.5504000000000002,0.625,286.0,3.0,0
3428,3428,166,1997,Amritsar,Punjab,292.0,3010.0,15366.586940451743,3380.8203696098567,307.0137166324435,149.122,13.31,104.552,22.135,34.19599999999999,21.42,22.824,8.565,37.378,0.665,1.0772,0.634,292.2,-0.1999999999999886,0
3429,3429,166,1998,Amritsar,Punjab,305.0,2875.0,16930.994661190965,3459.7897330595483,292.57453798767966,89.36800000000001,0.32,83.338,3.055,34.662,23.995,24.546,7.64,4.467999999999999,0.0,1.0834,0.482,304.59,0.410000000000025,0
3430,3430,166,1999,Amritsar,Punjab,318.0,3107.0,18832.86110882957,4535.711704312115,359.6599589322382,81.338,1.09,75.99000000000001,4.145,35.146,25.15,24.374,8.56,4.069999999999999,0.055,1.1406,0.702,316.66,1.339999999999975,0
3431,3431,166,2000,Amritsar,Punjab,319.0,3047.0,17923.29338809035,7298.667597535934,306.0041889117043,87.064,2.01,79.70000000000002,5.83,34.832,24.77,24.028,9.2,4.398,0.1,1.134,0.613,317.97,1.0299999999999727,0
3432,3432,166,2001,Amritsar,Punjab,319.0,3003.0,18277.40303901437,4496.524435318275,416.91400410677625,100.438,4.46,85.402,7.895,34.489999999999995,24.33,24.098,9.62,12.242,0.21,0.9832,0.5435,318.94,0.0600000000000022,0
3433,3433,166,2002,Amritsar,Punjab,311.0,2826.0,18375.310472279263,4077.6123203285424,367.3759342915811,77.18199999999999,5.965,72.534,7.405,34.5,24.51,24.376,9.71,3.858000000000001,0.285,1.112,0.5155000000000001,310.96,0.0400000000000204,0
3434,3434,166,2003,Amritsar,Punjab,326.0,2675.0,17296.502340862422,5522.42661190965,467.0301437371663,98.144,16.355,90.572,20.355,34.324,23.315,23.734,7.955,4.928,0.815,0.9726,0.5395,326.1,-0.1000000000000227,0
3435,3435,166,2004,Amritsar,Punjab,334.0,3096.0,20415.616262833675,4135.7292813141685,628.1943326488706,73.008,10.115,69.44399999999999,10.875,34.065999999999995,24.88,23.258000000000003,8.28,3.652,0.5,1.1,0.5485,333.88,0.1200000000000045,0
3436,3436,166,2005,Amritsar,Punjab,179.0,2905.0,21572.93297741273,5668.602874743327,1315.9256673511295,90.39,1.1,84.588,4.925000000000001,34.738,23.62,24.194,7.720000000000001,4.52,0.05,1.0845999999999998,0.504,178.49,0.5099999999999909,0
3437,3437,166,2006,Amritsar,Punjab,178.0,3022.0,12801.657659137576,3167.4204517453795,607.6854209445586,161.238,21.485,113.358,34.625,34.128,23.83,24.066,9.145,33.162000000000006,1.07,1.0514,0.5745,178.45,-0.4499999999999886,0
3438,3438,166,2007,Amritsar,Punjab,178.0,3067.0,13088.723778234084,3091.3665708418894,669.5724024640657,78.28399999999999,7.545,76.30600000000001,7.98,34.540000000000006,24.385,24.002,8.195,3.914,0.375,0.9864,0.471,178.0,0.0,0
3439,3439,166,2008,Amritsar,Punjab,183.0,2907.0,13531.508501026696,4529.667104722793,408.58225872689934,133.58200000000002,7.74,105.786,15.885,34.20399999999999,25.255,24.076,8.765,21.426,0.39,0.9866,0.5575,183.19,-0.1899999999999977,0
3440,3440,166,2009,Amritsar,Punjab,185.0,2708.0,13388.788090349077,3863.11909650924,658.7063655030801,55.06,6.09,53.056,6.205,34.952,23.69,24.37,8.605,2.752,0.315,1.051,0.478,185.19,-0.1899999999999977,0
3441,3441,166,2010,Amritsar,Punjab,186.0,2704.0,13943.44607802875,4628.077207392197,730.8310472279262,106.27000000000002,8.06,91.796,15.965,33.904,24.565,24.346000000000004,8.13,7.734,0.4,1.1006,0.4085,186.3,-0.3000000000000113,0
3442,3442,166,2011,Amritsar,Punjab,184.0,2620.0,14542.695030800822,4713.195893223819,551.8639835728953,137.00799999999998,8.405,111.674,19.46,34.160000000000004,25.035,24.35,9.315,17.81,0.415,1.0794,0.4465,183.58,0.4199999999999875,0
3443,3443,166,2012,Amritsar,Punjab,185.0,2941.0,15466.42546201232,4954.24681724846,253.40821355236145,99.988,11.86,81.708,22.385,34.576,23.365,24.538,8.74,10.322,0.585,1.1153999999999995,0.504,184.77,0.2299999999999897,0
3444,3444,166,2013,Amritsar,Punjab,182.0,2846.0,13396.575277207392,3355.2428747433264,141.80303901437372,105.886,10.79,98.24,14.36,34.790000000000006,23.71,24.922,8.855,5.352,0.5349999999999999,1.0417999999999998,0.4625,181.76,0.2400000000000091,0
3445,3445,166,2014,Amritsar,Punjab,182.0,2775.0,14240.532073921971,5002.75022587269,604.5688706365503,110.22199999999998,6.665,80.23600000000002,19.325,35.026,23.205,24.8,8.004999999999999,21.116,0.33,1.1512,0.4965,182.37,-0.3700000000000045,0
3446,3446,166,2015,Amritsar,Punjab,181.0,2834.0,14298.762135523615,5379.379466119097,467.8050924024641,118.556,2.745,103.87,13.485,33.916000000000004,23.875,24.8,9.485,8.552,0.125,1.0656,0.51,180.77,0.2299999999999897,0
3447,3447,167,1990,Kapurthala,Punjab,97.0,2845.0,5310.660369609856,2166.521889117043,106.86332648870636,155.05399999999997,26.02,100.266,33.34,34.44799999999999,24.505,23.464,8.36,46.466,1.3099999999999998,1.1362,0.7410000000000001,97.1,-0.0999999999999943,0
3448,3448,167,1991,Kapurthala,Punjab,97.0,2928.0,5525.605995893224,2046.2498562628336,193.0041067761807,87.4,7.779999999999999,82.82600000000001,9.17,35.026,24.29,23.39,8.315,4.368,0.3949999999999999,1.3249999999999995,0.5735,97.0,0.0,0
3449,3449,167,1992,Kapurthala,Punjab,97.0,3052.0,5004.291745379877,1444.483367556468,130.43014373716633,114.258,9.69,91.894,24.03,34.416,24.9,23.23,8.415,12.528,0.49,1.2315999999999998,0.4665,96.8,0.2000000000000028,0
3450,3450,167,1993,Kapurthala,Punjab,102.0,3225.0,5392.989240246407,1441.605585215606,68.36303901437373,82.942,0.78,76.00800000000001,4.470000000000001,34.602,25.405,23.79,8.285,4.766,0.05,1.358,0.8395,101.7,0.2999999999999971,0
3451,3451,167,1994,Kapurthala,Punjab,101.0,3188.0,6008.583326488707,1273.8941273100615,276.2712936344969,105.416,12.9,95.62,18.205,34.25,24.49,23.446,8.81,5.354,0.63,1.3942,0.8085,100.9,0.0999999999999943,0
3452,3452,167,1995,Kapurthala,Punjab,102.0,2637.0,4891.802710472279,1042.1090759753597,181.58932238193017,146.55800000000002,4.44,103.01,14.84,34.746,23.935,24.074,8.615,37.0,0.225,1.6288,1.258,102.3,-0.2999999999999971,0
3453,3453,167,1996,Kapurthala,Punjab,95.0,3053.0,4773.369609856263,1032.2735112936346,182.2595482546201,122.43,0.515,108.364,8.98,33.888000000000005,24.12,23.478,7.029999999999999,8.616,0.005,1.5156,0.5565,95.5,-0.5,0
3454,3454,167,1997,Kapurthala,Punjab,100.0,2990.0,4271.014373716633,1314.0616016427105,328.4106776180698,157.76399999999998,13.99,108.042,28.85,34.001999999999995,21.445,22.806,8.63,35.89,0.71,1.053,0.5495000000000001,96.7,3.299999999999997,0
3455,3455,167,1998,Kapurthala,Punjab,99.0,3172.0,4627.66250513347,1273.135934291581,106.16377823408624,112.67,0.95,100.74,12.45,34.586,24.345,24.47,7.77,5.632,0.05,1.082,0.4275,99.2,-0.2000000000000028,0
3456,3456,167,1999,Kapurthala,Punjab,100.0,3490.0,5511.35112936345,1741.3305954825462,340.1396303901437,86.926,0.83,81.952,3.66,35.046,25.575,24.266,8.625,4.346,0.05,1.1258,0.623,99.89,0.1099999999999994,0
3457,3457,167,2000,Kapurthala,Punjab,103.0,3476.0,5405.736098562628,1518.7318275154005,413.7681314168378,95.292,2.075,84.002,7.355,34.756,25.24,23.942,9.155,7.198,0.1,1.1118,0.579,103.04,-0.0400000000000062,0
3458,3458,167,2001,Kapurthala,Punjab,105.0,3467.0,5983.965092402465,1535.9063655030802,331.6361396303902,106.562,4.22,85.792,8.4,34.472,24.67,24.058,9.695,17.57,0.205,0.9802,0.518,103.45,1.5499999999999972,0
3459,3459,167,2002,Kapurthala,Punjab,102.0,3549.0,5816.412813141685,4159.89092402464,262.770431211499,89.034,7.285,78.86,15.205,34.44,24.76,24.356,9.75,4.48,0.36,1.1538,0.5035000000000001,101.85,0.1500000000000056,0
3460,3460,167,2003,Kapurthala,Punjab,104.0,3471.0,7193.400246406571,2086.748254620123,435.2111704312115,111.044,16.42,98.278,23.73,34.38199999999999,23.74,23.676,7.914999999999999,6.971999999999999,0.815,1.0182,0.4925,103.74,0.2600000000000051,0
3461,3461,167,2004,Kapurthala,Punjab,105.0,4029.0,4666.21724845996,1886.895277207392,224.31622176591367,76.202,9.38,72.574,10.29,34.166000000000004,25.46,23.252,8.265,3.81,0.475,1.1496,0.5305,105.41,-0.4099999999999966,0
3462,3462,167,2005,Kapurthala,Punjab,108.0,3907.0,6287.489445585215,2278.751211498973,569.5747022587269,105.39,0.945,95.242,10.06,34.758,24.01,24.116000000000003,7.859999999999999,5.396,0.05,1.1312,0.4855,108.44,-0.4399999999999977,0
3463,3463,167,2006,Kapurthala,Punjab,110.0,3764.0,6828.303080082134,2091.94250513347,381.065297741273,190.824,19.59,113.214,37.58,34.132000000000005,24.195,24.094,9.46,57.72800000000001,0.99,1.084,0.567,109.94,0.0600000000000022,0
3464,3464,167,2007,Kapurthala,Punjab,110.0,3891.0,6918.15523613963,2008.5412731006163,395.3494866529774,82.91,7.115,80.438,7.83,34.622,24.75,24.012,8.280000000000001,4.146,0.36,1.0552,0.4549999999999999,109.83,0.1700000000000017,0
3465,3465,167,2008,Kapurthala,Punjab,114.0,3754.0,7149.1904722792615,2281.189158110883,550.1213963039014,136.748,7.3,108.02,20.635,34.14,25.755000000000003,24.064,8.844999999999999,19.23,0.365,1.0215999999999998,0.5415000000000001,113.9,0.0999999999999943,0
3466,3466,167,2009,Kapurthala,Punjab,115.0,3930.0,8216.78069815195,2937.5581108829565,707.6537987679671,63.782,6.140000000000001,61.504,6.335,34.995999999999995,24.17,24.296,8.83,3.188,0.32,1.1136,0.4589999999999999,115.31,-0.3100000000000023,0
3467,3467,167,2010,Kapurthala,Punjab,118.0,3890.0,8214.13749486653,3055.7105544147844,750.828911704312,126.608,9.62,99.47,22.605,34.018,24.875,24.366000000000003,8.27,16.786,0.47,1.1431999999999998,0.412,117.8,0.2000000000000028,0
3468,3468,167,2011,Kapurthala,Punjab,118.0,3669.0,8369.345051334702,2959.323696098563,547.6750718685831,155.69400000000002,8.005,108.804,21.265,34.128,25.72,24.334,9.42,38.224,0.4,1.1028,0.3974999999999999,118.29,-0.2900000000000062,0
3469,3469,167,2012,Kapurthala,Punjab,117.0,3803.0,9254.608706365503,3205.7615605749484,250.9325667351129,132.186,12.005,86.49199999999999,28.33,34.56,23.725,24.53,8.985,32.856,0.595,1.166,0.4585,116.47,0.5300000000000011,0
3470,3470,167,2013,Kapurthala,Punjab,117.0,3855.0,8073.461273100616,2061.861930184805,392.5722381930185,112.56,9.995,102.212,15.88,34.538,24.115,24.84,8.925,6.906000000000001,0.495,1.0474,0.44,116.72,0.2800000000000011,0
3471,3471,167,2014,Kapurthala,Punjab,117.0,3752.0,8702.262997946613,1858.4693223819304,287.6902669404517,140.63000000000002,6.359999999999999,81.94800000000001,21.535,34.995999999999995,23.62,24.682,8.524999999999999,48.222,0.3299999999999999,1.1998,0.464,116.66,0.3400000000000034,0
3472,3472,167,2015,Kapurthala,Punjab,118.0,4017.0,9229.412402464066,2413.131498973306,314.3694455852156,137.45200000000003,2.18,106.87600000000002,20.81,33.980000000000004,24.34,24.682,9.69,19.848,0.105,1.0804,0.4904999999999999,117.35,0.6500000000000057,0
3473,3473,168,1990,Jalandhar,Punjab,158.0,3139.0,7999.757371663244,2745.345708418891,428.8775359342917,147.84,26.07,100.804,34.145,34.396,24.565,23.438,8.24,38.136,1.3,1.193,0.7375,157.6,0.4000000000000057,0
3474,3474,168,1991,Jalandhar,Punjab,157.0,3433.0,7982.666611909651,3159.3944969199174,399.1990965092402,84.94,8.73,80.364,10.275,35.026,24.29,23.378000000000004,8.120000000000001,4.244,0.435,1.3634000000000002,0.587,157.0,0.0,0
3475,3475,168,1992,Jalandhar,Punjab,154.0,3422.0,7580.480821355236,2343.620698151951,188.3669815195072,109.78799999999998,9.795,90.604,24.025,34.374,24.975,23.2,8.32,8.8,0.49,1.2662,0.4655,153.8,0.1999999999999886,0
3476,3476,168,1993,Jalandhar,Punjab,160.0,3644.0,9046.708829568788,2255.3100616016427,229.2172484599589,81.12,0.73,74.768,4.5,34.587999999999994,25.55,23.786,8.209999999999999,4.172,0.05,1.3936,0.8315,159.7,0.3000000000000113,0
3477,3477,168,1994,Jalandhar,Punjab,167.0,3437.0,9649.56862422998,2557.5484188911705,572.9300205338809,102.93,12.315,93.916,16.8,34.27,24.625,23.482000000000003,8.745,5.172000000000001,0.61,1.4232,0.798,166.8,0.1999999999999886,0
3478,3478,168,1995,Jalandhar,Punjab,112.0,3152.0,8231.379055441477,1909.4735112936344,593.9541683778234,141.65800000000002,4.255,103.134,15.45,34.752,24.075,24.08,8.57,31.354,0.205,1.642,1.236,112.5,-0.5,0
3479,3479,168,1996,Jalandhar,Punjab,118.0,3415.0,6537.500451745379,1562.4556878850103,566.9524435318275,121.22,0.4449999999999999,107.672,9.21,33.92399999999999,24.32,23.532,7.015000000000001,7.918000000000001,0.0,1.526,0.554,118.3,-0.2999999999999971,0
3480,3480,168,1997,Jalandhar,Punjab,125.0,3344.0,7814.93839835729,2735.359342915811,520.9958932238193,149.216,14.905,107.92,28.485,33.995999999999995,21.47,22.792,8.525,28.398,0.76,1.0842,0.5365,125.6,-0.5999999999999943,0
3481,3481,168,1998,Jalandhar,Punjab,134.0,3254.0,9036.035482546202,3000.7855441478446,627.5492402464065,109.06199999999998,1.245,99.462,8.675,34.612,24.52,24.5,7.77,5.452,0.055,1.1140000000000003,0.4125,133.3,0.6999999999999886,0
3482,3482,168,1999,Jalandhar,Punjab,133.0,3489.0,7659.358028747433,3046.3609034907595,869.6725256673511,84.292,0.8350000000000001,79.574,3.325,35.028,25.765,24.246,8.61,4.215999999999999,0.045,1.1582,0.601,132.98,0.0200000000000102,0
3483,3483,168,2000,Jalandhar,Punjab,136.0,3588.0,7232.239835728953,2277.058891170432,538.9286242299795,91.782,2.13,82.21199999999999,7.115,34.772000000000006,25.445,23.948,9.135,5.513999999999999,0.1,1.1366,0.577,135.74,0.2599999999999909,0
3484,3484,168,2001,Jalandhar,Punjab,132.0,3371.0,7485.652238193018,2293.027022587269,603.8064887063655,100.482,4.085,86.41399999999999,8.545,34.514,24.795,24.11,9.63,10.62,0.2,1.0162,0.5005,131.97,0.0300000000000011,0
3485,3485,168,2002,Jalandhar,Punjab,133.0,3722.0,9163.03909650924,3051.375030800822,445.1430800821356,86.19800000000001,7.725,76.324,15.225,34.448,24.9,24.364,9.71,4.3100000000000005,0.38,1.198,0.503,132.74,0.2599999999999909,0
3486,3486,168,2003,Jalandhar,Punjab,138.0,3370.0,10123.736673511294,2618.0781930184803,815.6565092402464,108.938,16.655,97.068,23.305,34.444,23.880000000000003,23.73,7.865,6.234,0.835,1.0548,0.474,138.4,-0.4000000000000057,0
3487,3487,168,2004,Jalandhar,Punjab,145.0,3710.0,9760.185215605748,2554.084188911704,1134.0012320328542,73.09400000000001,8.995000000000001,69.52199999999999,9.9,34.22,25.64,23.302,8.235,3.654,0.4549999999999999,1.1831999999999998,0.5145,145.06,-0.0600000000000022,0
3488,3488,168,2005,Jalandhar,Punjab,151.0,3483.0,10247.548336755646,3206.9051334702262,1448.483778234086,100.642,0.895,91.436,8.085,34.802,24.165,24.148000000000003,7.82,5.029999999999999,0.05,1.1644,0.474,150.47,0.5300000000000011,0
3489,3489,168,2006,Jalandhar,Punjab,147.0,3497.0,11025.977987679673,3500.6525667351134,504.9314168377823,179.352,18.9,113.618,36.98,34.172,24.375,24.130000000000003,9.455,46.196,0.94,1.1186,0.5635,146.99,0.0099999999999909,0
3490,3490,168,2007,Jalandhar,Punjab,149.0,3718.0,11227.795564681724,3397.2367145790554,486.835318275154,81.464,6.925,79.228,7.545,34.72,24.880000000000003,24.106,8.205,4.074,0.355,1.094,0.4449999999999999,149.0,0.0,0
3491,3491,168,2008,Jalandhar,Punjab,155.0,3794.0,11029.341683778235,4041.776180698152,1346.6094455852156,132.628,7.220000000000001,106.396,19.8,34.164,25.93,24.086,8.83,16.92,0.37,1.0524,0.5245,155.1,-0.0999999999999943,0
3492,3492,168,2009,Jalandhar,Punjab,161.0,3950.0,12200.837864476383,5293.481642710472,1571.3864476386038,63.112,6.3,60.852,6.49,35.016,24.365,24.306,8.835,3.1580000000000004,0.32,1.149,0.4415,160.89,0.1100000000000136,0
3493,3493,168,2010,Jalandhar,Punjab,163.0,3607.0,13246.859383983572,5343.5349486652985,1635.971088295688,121.892,10.24,99.542,23.03,34.08,25.04,24.424,8.25,11.776,0.515,1.172,0.3994999999999999,163.1,-0.0999999999999943,0
3494,3494,168,2011,Jalandhar,Punjab,165.0,3533.0,13582.88131416838,5557.010266940452,964.1827515400412,150.24800000000002,7.75,110.102,21.615,34.144000000000005,25.915,24.35,9.415,30.972,0.395,1.1296,0.378,165.52,-0.5200000000000102,0
3495,3495,168,2012,Jalandhar,Punjab,165.0,3788.0,15136.632443531827,5034.485420944558,415.3934291581109,127.394,12.13,85.248,28.225,34.604,23.865,24.572,8.935,29.266,0.61,1.2014,0.4395,165.03,-0.0300000000000011,0
3496,3496,168,2013,Jalandhar,Punjab,167.0,3569.0,11937.7909650924,3033.940780287474,478.49100616016426,111.164,9.755,101.22,15.405,34.524,24.26,24.834000000000003,8.885,6.664,0.49,1.0714,0.429,166.62,0.3799999999999954,0
3497,3497,168,2014,Jalandhar,Punjab,167.0,3689.0,12337.932566735111,5055.63523613963,405.7379876796715,132.18,6.345,81.082,21.91,35.008,23.75,24.676,8.51,40.06,0.32,1.2318,0.4485,167.18,-0.1800000000000068,0
3498,3498,168,2015,Jalandhar,Punjab,168.0,3887.0,12879.797618069815,5422.294866529774,437.0207802874744,130.61,2.085,106.978,19.755000000000003,34.014,24.49,24.676,9.655,13.28,0.105,1.1084,0.477,167.0,1.0,0
3499,3499,169,1990,Hoshiarpur,Punjab,65.0,2862.0,2129.223819301848,667.3564681724846,83.31745379876797,207.81800000000004,44.745,99.676,38.475,33.492,23.63,22.998,8.594999999999999,95.522,2.24,1.2712,0.849,63.1,1.8999999999999984,0
3500,3500,169,1991,Hoshiarpur,Punjab,58.0,2983.0,2035.9786447638603,609.8217659137578,92.5665708418891,121.082,11.735,102.266,23.46,33.886,23.3,22.952,8.485,11.108,0.585,1.519,0.7829999999999999,56.3,1.7000000000000028,0
3501,3501,169,1992,Hoshiarpur,Punjab,56.0,2893.0,1743.391540041068,387.0554414784394,86.79425051334702,155.49200000000002,15.04,99.762,30.205,33.272000000000006,24.12,22.738,8.584999999999999,41.556,0.75,1.4568,0.5835,54.4,1.6000000000000014,0
3502,3502,169,1993,Hoshiarpur,Punjab,53.0,3038.0,1858.465133470226,406.0605338809035,52.394907597535926,113.306,1.3,93.244,13.17,33.572,24.47,23.292,8.74,13.8,0.065,1.5384,0.92,51.4,1.6000000000000014,0
3503,3503,169,1994,Hoshiarpur,Punjab,58.0,3017.0,2200.21749486653,505.83622176591376,94.26726899383982,145.504,21.09,101.666,33.895,33.331999999999994,23.685,23.052,9.135,28.27,1.05,1.44,0.8055,56.8,1.2000000000000028,0
3504,3504,169,1995,Hoshiarpur,Punjab,57.0,2930.0,2104.500862422998,416.6501026694045,116.75753593429155,206.572,8.559999999999999,103.078,26.28,33.618,23.19,23.656,8.885,92.77,0.4299999999999999,1.6085999999999998,1.077,51.4,5.600000000000001,0
3505,3505,169,1996,Hoshiarpur,Punjab,52.0,3000.0,1592.9425872689935,401.01289527720746,135.92180698151952,177.638,1.445,127.476,20.37,32.946,23.45,23.134,7.564999999999999,36.672,0.07,1.5144000000000002,0.5795,50.6,1.3999999999999986,0
3506,3506,169,1997,Hoshiarpur,Punjab,56.0,3018.0,2218.1795482546204,739.39318275154,134.41379876796714,215.138,24.3,110.71200000000002,35.425,33.14,20.955,22.364,8.71,82.222,1.215,1.124,0.517,55.2,0.7999999999999972,0
3507,3507,169,1998,Hoshiarpur,Punjab,58.0,2914.0,2371.9880082135523,600.8323613963039,108.60172484599588,140.23,1.69,106.734,25.47,33.616,23.555,24.116,8.01,13.928,0.085,1.1250000000000002,0.47,57.1,0.8999999999999986,0
3508,3508,169,1999,Hoshiarpur,Punjab,61.0,2918.0,2581.555071868583,853.4488706365502,162.51301848049283,131.38799999999998,1.895,104.1,18.7,33.958,24.77,23.868,9.055,18.160000000000004,0.095,1.2002000000000002,0.6755,60.83,0.1700000000000017,0
3509,3509,169,2000,Hoshiarpur,Punjab,63.0,3048.0,1624.5772484599593,501.14882956878847,135.9092402464066,138.382,3.725,102.424,17.605,33.716,24.41,23.644,9.795,27.418,0.18,1.1126,0.5585,61.97,1.0300000000000011,0
3510,3510,169,2001,Hoshiarpur,Punjab,60.0,2850.0,2063.709240246407,638.641478439425,103.5498973305955,144.192,6.925,104.018,18.635,33.572,23.94,23.828,9.97,31.178,0.34,0.981,0.5105,58.87,1.1300000000000026,0
3511,3511,169,2002,Hoshiarpur,Punjab,56.0,2839.0,2579.431293634497,547.5075154004106,130.895112936345,130.964,9.175,95.368,25.825,33.34,24.125,23.884,10.095,20.42,0.435,1.2572,0.521,54.12,1.8800000000000023,0
3512,3512,169,2003,Hoshiarpur,Punjab,58.0,3086.0,3728.6592197125256,995.8802464065708,173.95712525667352,150.53000000000003,25.415,107.628,33.895,33.398,23.020000000000003,23.494,8.465,29.996,1.27,1.0470000000000002,0.431,57.42,0.5799999999999983,0
