,Dist Name,prec_grow_av,prec_harvest_av,et_grow_av,et_harvest_av,maxT_grow_av,maxT_harvest_av,minT_grow_av,minT_harvest_av,windspeed_grow_av,windspeed_harvest_av,runoff_grow_av,runoff_harvest_av,KM5_clusterN_(maxT_growth_maxT_harvest)
3629,Bhatinda,69.62123076923075,4.43576923076923,64.88407692307692,5.576538461538461,35.57376923076922,25.81,24.313538461538464,8.486923076923079,1.3255153846153847,0.5609230769230769,3.7658461538461543,0.22134615384615378,1
3655,Sangrur,95.10869230769232,4.582307692307691,82.80984615384617,8.92173076923077,34.56869230769231,25.514807692307688,23.843923076923087,8.6975,1.184607692307692,0.5171346153846151,9.292923076923076,0.22634615384615386,1
3681,Patiala,116.62338461538462,6.153461538461538,92.29315384615384,15.665961538461536,34.063384615384614,24.945576923076924,23.807615384615385,8.922500000000001,1.1645230769230768,0.49698076923076917,17.589846153846153,0.30519230769230776,1
3707,Hissar,71.8576923076923,3.8692307692307684,66.80484615384616,5.05576923076923,35.611000000000004,26.43826923076923,24.666230769230772,8.912115384615383,1.3729153846153845,0.5744615384615386,4.0508461538461535,0.19326923076923072,1
3733,Sirsa,56.18769230769232,3.597115384615385,53.11815384615385,3.7536538461538465,36.16307692307692,26.600192307692307,24.688923076923068,8.636153846153848,1.436576923076923,0.5860192307692309,2.8096923076923073,0.17846153846153848,1
3759,Bhiwani,78.1133043478261,3.5002173913043477,70.7888695652174,6.0497826086956525,35.601304347826094,26.70130434782609,25.121478260869566,9.454130434782611,1.4086695652173913,0.584413043478261,5.373652173913044,0.1741304347826087,1
3782,Gurgaon,108.50523076923074,4.517307692307692,87.18476923076923,18.018269230769228,34.7456923076923,25.994423076923077,25.490923076923078,10.443461538461538,1.3241153846153846,0.5862692307692309,9.409153846153846,0.2253846153846154,1
3808,Jind,81.08623076923078,4.114423076923077,73.44584615384615,6.76326923076923,34.79523076923077,25.65211538461538,24.391230769230773,9.300961538461538,1.277584615384615,0.5481153846153846,5.624076923076922,0.20615384615384613,1
3834,Ambala,159.7255384615385,9.610576923076922,102.59138461538463,26.903076923076924,33.56069230769231,24.38692307692308,23.745384615384616,9.19346153846154,1.1827076923076925,0.526,42.67546153846154,0.4798076923076924,1
3860,Karnal,116.45000000000002,6.342884615384614,90.24076923076922,14.635769230769231,33.83599999999999,24.580384615384613,24.099692307692308,9.95692307692308,1.1793615384615384,0.4871538461538461,20.827538461538463,0.3171153846153846,1
3886,Kurukshetra,123.51730769230772,6.939423076923077,93.6353846153846,15.948653846153851,33.71,24.568461538461538,23.77623076923077,9.413653846153846,1.1210615384615383,0.5060961538461539,24.106923076923085,0.34865384615384615,1
3912,Rohtak,92.1006923076923,4.373269230769231,79.8866923076923,10.09673076923077,34.94746153846153,25.901538461538465,24.963615384615387,9.770384615384616,1.2949692307692307,0.5194423076923076,8.03053846153846,0.2215384615384615,1
3938,Sonepat,104.66138461538463,5.01980769230769,85.14623076923075,12.291538461538465,34.46646153846154,25.444423076923076,24.921153846153842,10.100192307692307,1.2551538461538458,0.49886538461538465,14.620846153846154,0.2515384615384615,1
3964,Faridabad,124.6879230769231,5.426153846153846,92.86484615384614,19.416346153846153,34.536538461538456,25.967500000000005,25.625230769230768,10.781730769230771,1.2704999999999997,0.5682307692307692,22.221769230769233,0.27038461538461533,1
3990,Saharanpur,195.50415384615388,10.489807692307693,103.28853846153847,30.203846153846158,32.720076923076924,24.111153846153847,23.759923076923073,9.839230769230769,1.1985769230769232,0.4700576923076924,70.268,0.6219230769230768,0
4016,Muzaffarnagar,161.3899230769231,8.110192307692309,98.2056923076923,25.84653846153846,33.012846153846155,24.66307692307692,24.27507692307692,10.173269230769233,1.251176923076923,0.4768269230769229,47.89361538461538,0.4030769230769231,1
4042,Meerut,158.98315384615384,6.750769230769229,96.9693076923077,24.44365384615384,33.32453846153847,25.019423076923076,24.735076923076925,10.41980769230769,1.261776923076923,0.5242307692307692,49.02353846153845,0.3353846153846153,1
4068,Buland Shahar,147.1913076923077,5.080961538461538,96.24192307692307,27.52730769230768,33.84184615384616,25.678269230769224,25.21476923076923,10.880384615384616,1.2228769230769232,0.5819615384615385,31.677461538461536,0.2548076923076922,1
4094,Ghaziabad,146.8986923076923,6.097884615384616,95.96707692307692,19.71942307692308,34.09361538461538,25.457884615384618,25.341846153846163,10.573846153846155,1.2082384615384618,0.5046538461538461,41.95353846153846,0.30365384615384616,1
4120,Aligarh,139.5292307692308,4.387500000000001,95.44230769230768,21.637115384615377,34.36538461538461,26.15403846153847,25.61576923076923,11.069615384615387,1.2640384615384614,0.63725,31.842307692307692,0.22057692307692306,1
4146,Mathura,120.66061538461537,4.42346153846154,91.49592307692306,13.958653846153844,34.58984615384616,26.4423076923077,25.749923076923075,10.984999999999998,1.3846846153846155,0.6423653846153847,23.206153846153846,0.22173076923076918,1
4172,Agra,142.029,3.702884615384616,100.69415384615384,25.12461538461538,34.55269230769231,26.913846153846144,25.922846153846145,10.984615384615385,1.3907615384615384,0.6690576923076923,26.322153846153846,0.18384615384615385,1
4198,Mainpuri,143.08138461538462,3.0226923076923073,101.82530769230767,25.749807692307698,34.69923076923077,27.09807692307692,25.884000000000007,11.075,1.2849384615384616,0.6894038461538461,24.905692307692313,0.14576923076923076,1
4224,Etah,135.566,3.229807692307692,98.77015384615386,23.509807692307692,34.5956923076923,26.733846153846155,25.88115384615385,11.143846153846157,1.2740230769230771,0.6552884615384618,21.11461538461539,0.1586538461538462,1
4250,Bareilly,176.1652307692308,3.784038461538462,104.22223076923079,29.96153846153846,33.33823076923076,25.467499999999998,25.152538461538462,11.708846153846151,1.075123076923077,0.47175000000000006,46.524307692307694,0.18480769230769226,1
4276,Budaun,155.5280769230769,3.6323076923076933,101.13599999999998,29.720769230769235,33.87607692307692,26.100769230769227,25.488,11.429615384615381,1.1403076923076922,0.5238461538461539,29.514999999999993,0.18096153846153845,1
4302,Moradabad,168.34176923076922,5.063461538461538,100.69261538461538,30.779423076923063,33.130923076923075,24.99961538461538,24.848,11.243461538461535,1.0711461538461537,0.5326923076923078,38.557846153846164,0.2515384615384615,1
4328,Shahjahanpur,180.0216153846154,3.4909615384615384,107.5780769230769,31.543461538461525,33.55592307692307,26.01846153846153,25.33484615384615,11.848846153846154,1.1372769230769233,0.5138461538461538,43.70553846153847,0.16999999999999993,1
4354,Pilibhit,210.47661538461534,5.026346153846153,111.65276923076922,32.68346153846154,32.966692307692306,25.100961538461544,24.87353846153847,12.064423076923077,1.0780384615384615,0.5013846153846153,63.96584615384615,0.2469230769230769,0
4380,Rampur,180.55853846153846,4.1315384615384625,103.86146153846151,31.235961538461538,33.06976923076923,25.03269230769231,24.86776923076923,11.555576923076925,1.0882153846153846,0.5092115384615384,43.50607692307691,0.20115384615384613,1
4406,Bijnor,190.55792307692306,8.934423076923077,103.69761538461537,32.153269230769226,32.825384615384614,24.457884615384614,24.43915384615385,10.63153846153846,1.1847076923076927,0.5455576923076924,57.995,0.5951923076923076,1
4432,Farrukhabad,148.73615384615383,2.7351923076923077,102.98338461538461,29.89230769230769,34.37130769230769,26.800576923076925,25.800538461538466,11.33230769230769,1.2633615384615384,0.6385961538461539,20.82915384615384,0.12980769230769232,1
4458,Etawah,151.402,3.285384615384615,102.32000000000001,23.14134615384615,34.60238461538461,27.152115384615385,25.88369230769231,11.138076923076921,1.297330769230769,0.6419807692307692,36.446999999999996,0.15980769230769226,1
4484,Fatehpur,152.28184615384612,3.4292307692307697,97.131,15.220961538461536,34.293076923076924,27.233076923076922,25.700999999999997,11.625961538461537,1.2247307692307692,0.6164038461538462,47.985076923076925,0.16730769230769227,1
4510,Allahabad,149.89992307692307,3.120576923076923,98.6915384615385,23.514038461538462,34.27661538461539,28.07173076923077,25.76784615384616,12.316923076923079,1.1444384615384613,0.5778461538461541,35.628692307692305,0.15346153846153843,1
4536,Jhansi,160.09992307692303,4.014807692307692,102.4352307692308,22.633076923076924,34.52053846153847,27.55346153846154,25.10369230769231,10.968653846153844,1.3946230769230765,0.5886346153846154,45.49853846153846,0.19673076923076918,1
4562,Lalitpur,201.06336,6.0564,105.65992,33.2046,33.16039999999999,27.107599999999998,24.2036,11.831600000000002,1.5054319999999999,0.6566399999999999,76.68,0.2999999999999999,0
4587,Jalaun,157.54076923076926,3.4294230769230767,104.75323076923077,29.956923076923083,34.501384615384616,27.106346153846154,25.507538461538463,11.306730769230768,1.3758769230769232,0.6259230769230768,33.729076923076924,0.1663461538461538,1
4613,Banda,149.7359230769231,3.1278846153846143,97.70653846153846,25.878269230769238,34.503461538461536,27.608653846153853,25.711384615384613,11.727884615384616,1.2377384615384617,0.5207115384615386,35.91961538461539,0.15115384615384614,1
4639,Varanasi,169.95138461538457,2.8376923076923077,104.02646153846155,34.96826923076923,34.32769230769231,27.820000000000007,25.967076923076924,12.747115384615388,1.2056461538461538,0.6555,35.486615384615384,0.14057692307692304,1
4665,Mirzpur,163.0675384615384,2.931730769230769,100.19592307692308,34.90884615384615,33.99530769230769,28.049038461538462,25.652384615384616,12.762692307692307,1.1535,0.5712307692307691,32.4746923076923,0.14461538461538462,1
4691,Jaunpur,162.38738461538463,3.1234615384615387,102.32553846153846,27.37711538461539,34.16123076923076,27.704807692307693,25.81423076923077,12.249038461538463,1.1868461538461537,0.5929038461538462,41.58492307692307,0.15403846153846154,1
4717,Ghazipur,170.74653846153845,2.6569230769230767,107.54976923076923,34.11846153846154,33.978,27.6226923076923,25.866461538461536,12.691153846153847,1.2243923076923076,0.6048846153846154,33.37238461538462,0.12730769230769232,1
4743,Ballia,172.74661538461535,2.827115384615384,109.22607692307695,34.247307692307686,33.45800000000001,27.2525,25.679692307692314,12.903846153846157,1.2525615384615385,0.5507307692307694,34.277076923076926,0.13999999999999999,1
4769,Gorakhpur,203.45584615384612,2.385192307692308,111.11523076923078,31.780961538461536,33.139999999999986,26.92634615384615,25.274,12.518076923076924,1.2152076923076924,0.4728653846153845,70.34761538461538,0.1192307692307692,0
4795,Deoria,195.55469230769228,2.564230769230769,112.03261538461541,32.88692307692308,33.198923076923066,27.08211538461539,25.374615384615385,12.609615384615383,1.2594769230769225,0.48907692307692296,59.689461538461536,0.12749999999999997,1
4821,Basti,192.45876923076924,2.171730769230769,110.19930769230768,31.375769230769233,33.18415384615385,26.85596153846154,25.310692307692303,11.939615384615385,1.1815230769230771,0.49294230769230774,57.008999999999986,0.10365384615384612,1
4847,Azamgarh,179.77176923076925,3.0938461538461532,107.08884615384615,33.37038461538462,33.86069230769231,27.698461538461537,25.61353846153847,12.147499999999999,1.2148615384615387,0.5398076923076923,45.1163076923077,0.1519230769230769,1
4873,Lucknow,159.99553846153847,3.009807692307692,107.30092307692306,28.459615384615386,33.70892307692308,26.79865384615385,25.497307692307693,11.656923076923078,1.2298923076923078,0.6561538461538461,31.93938461538461,0.14788461538461536,1
4899,Unnao,153.95369230769228,3.392692307692308,101.5536923076923,16.441923076923082,34.004076923076916,26.834038461538462,25.69723076923077,11.557500000000001,1.2512384615384613,0.699153846153846,44.78561538461539,0.16615384615384615,1
4925,Rae - Bareily,153.93307692307692,3.220384615384615,100.99076923076925,20.162884615384616,33.90753846153847,27.051730769230765,25.639615384615386,11.656346153846155,1.2185846153846154,0.6705576923076924,41.40592307692308,0.1576923076923077,1
4951,Sitapur,169.19515384615386,2.395384615384615,110.25615384615384,29.034615384615392,33.376,26.0075,25.307076923076924,12.245769230769225,1.1694307692307695,0.6089999999999999,35.75892307692308,0.11211538461538462,1
4977,Hardoi,158.67676923076925,2.705,105.45407692307691,25.81826923076923,33.82846153846154,26.528846153846153,25.55930769230769,11.735384615384618,1.2267615384615385,0.6505384615384615,35.80076923076923,0.13038461538461538,1
5003,Kheri,198.329,3.160769230769231,112.73146153846155,31.11173076923077,33.11223076923077,25.481153846153852,25.147230769230767,12.458461538461536,1.0769153846153843,0.5329038461538462,56.37884615384615,0.15423076923076923,1
5029,Faizabad,173.402,2.5625,106.92961538461537,32.36557692307693,33.493307692307695,26.995576923076932,25.508923076923075,11.705961538461539,1.1704,0.601346153846154,35.34353846153845,0.12576923076923077,1
5055,Gonda,191.21276923076923,2.39,112.09330769230768,32.09576923076923,33.342923076923086,26.770576923076916,25.431384615384612,11.636730769230768,1.1701923076923075,0.5347499999999998,49.937461538461534,0.11384615384615383,1
5081,Bahraich,190.61646153846152,2.7146153846153847,115.58776923076924,31.370192307692303,33.24684615384616,26.358461538461544,25.35300000000001,11.838076923076924,1.1481384615384616,0.5273653846153846,44.501615384615384,0.1313461538461538,1
5107,Sultanpur,164.6466923076923,2.8242307692307693,103.86246153846152,31.665192307692312,33.79276923076923,27.30499999999999,25.694,11.9075,1.1975615384615386,0.5989807692307693,34.487461538461545,0.13807692307692307,1
5133,Pratapgarh,164.36184615384616,2.8438461538461537,100.84830769230771,23.19096153846154,33.22107692307692,28.594807692307707,24.594384615384612,12.666730769230774,1.611246153846154,0.8296346153846154,50.62884615384615,0.13884615384615387,1
5159,Barabanki,166.96900000000005,2.545192307692308,109.48846153846154,30.691730769230766,33.42607692307693,26.793269230769234,25.38938461538462,11.764999999999999,1.1790076923076924,0.6085961538461538,28.061153846153847,0.12115384615384615,1
5185,Nainital,266.1138461538463,9.867115384615383,106.47100000000002,33.545576923076915,29.050307692307697,21.29326923076923,21.410999999999998,9.991923076923076,1.2567615384615385,0.7469230769230771,133.32869230769228,1.0965384615384612,0
5211,Almorah,236.81292307692314,12.543846153846156,100.7616153846154,30.621730769230773,26.339307692307695,18.511923076923075,19.04430769230769,8.733461538461539,1.375907692307692,0.9072307692307692,120.62046153846154,1.7669230769230766,0
5237,Pithorgarh,163.12415384615386,17.88923076923077,75.76907692307694,13.148269230769229,16.89838461538461,6.17576923076923,8.278000000000002,-3.5026923076923073,2.139615384615385,1.5552692307692306,95.39584615384616,1.4005769230769236,1
5263,Chamoli,156.67538461538464,22.74673076923077,68.03661538461539,12.674807692307693,14.464307692307692,3.776153846153846,6.276692307692307,-5.959038461538461,2.3332923076923078,1.55825,102.02161538461539,2.798076923076923,1
5289,Uttar Kashi,147.28653846153844,22.235192307692305,73.00500000000001,14.546923076923076,14.26323076923077,3.384807692307693,6.621923076923077,-6.042115384615384,2.301361538461538,1.4992884615384614,84.59338461538461,2.0730769230769237,1
5315,Tehri Garhwal,248.90053846153842,18.79846153846154,95.91761538461537,31.434615384615377,23.51146153846154,15.828269230769232,16.886538461538464,6.50596153846154,1.4689384615384615,0.8922115384615387,134.01876923076927,2.8586538461538464,0
5341,Garhwal,253.84830769230769,14.927884615384617,103.23892307692307,34.03942307692307,27.26153846153846,19.781153846153845,20.15961538461538,9.111346153846153,1.3350769230769226,0.7871153846153847,126.49207692307694,2.178653846153846,0
5367,Dehradun,284.61915384615384,16.399615384615394,104.5363076923077,33.45153846153846,27.801076923076923,20.177307692307693,20.609615384615388,9.003461538461538,1.2909461538461537,0.6889230769230767,158.2156153846154,1.9021153846153849,0
5393,Rajnandgaon,272.5039230769231,2.666153846153845,112.69053846153847,46.969615384615395,31.37469230769231,28.411346153846157,23.52546153846154,13.778461538461539,1.7455153846153852,0.7277307692307692,118.14992307692305,0.12980769230769232,0
5419,Bhopal,201.42892307692304,9.18673076923077,103.02392307692308,34.619807692307695,31.971384615384615,28.40634615384615,23.202076923076923,13.104423076923077,1.9235000000000004,0.9469807692307695,82.0300769230769,0.46192307692307694,0
5445,Vizianagaram,210.25007692307693,26.104038461538472,119.47292307692307,62.08480769230769,31.648923076923083,27.804230769230774,25.16138461538461,18.214230769230767,1.8071230769230766,0.944730769230769,50.13269230769232,3.381153846153846,0
5471,Prakasam,121.47023076923077,53.920192307692304,97.3056923076923,56.39423076923076,33.966307692307694,29.518846153846155,25.22807692307693,19.588846153846156,1.9220769230769232,0.9616346153846153,11.383384615384616,9.20423076923077,1
5497,Dharmapuri,117.84438461538463,74.53134615384616,91.97946153846152,78.75923076923075,32.18592307692308,28.59730769230769,22.344692307692306,18.965384615384615,2.2980307692307695,1.589288461538461,7.104769230769232,6.3319230769230765,4
5523,Periyar(Erode),81.04899999999999,64.63884615384617,64.4626923076923,72.7401923076923,31.056923076923077,28.947115384615383,21.91230769230769,19.48480769230769,2.3697153846153847,1.5434615384615389,7.290076923076921,6.540192307692308,4
5549,Pudukkottai,111.54700000000001,135.47173076923073,87.29861538461539,100.29903846153849,34.64692307692307,29.48576923076924,25.765461538461548,22.64153846153846,2.8054615384615382,2.0084423076923077,6.704076923076922,11.584615384615384,4
5575,Dindigul Anna,96.562,105.69269230769231,71.34653846153847,88.39711538461538,31.46846153846154,27.96865384615384,22.402846153846152,19.784230769230774,2.4991384615384615,1.8274038461538464,9.065230769230768,17.133076923076924,4
5601,Virudhunagar Kamarajar,81.10230769230769,131.24461538461537,64.33415384615384,98.1323076923077,35.30676923076923,30.300192307692306,26.488307692307686,22.885384615384616,2.895984615384616,1.7532307692307691,4.218923076923077,12.447884615384615,4
5627,Sivagangai Pasumpon,112.53315384615381,129.08115384615385,86.0766923076923,100.16115384615387,34.89138461538461,29.712115384615387,26.089615384615392,22.838269230769228,2.7419923076923074,1.9234807692307696,6.632461538461538,10.000192307692307,4
5653,Chidambanar Toothukudi,50.19084615384616,162.96634615384613,40.86738461538462,104.4573076923077,35.30484615384616,30.611923076923066,27.035384615384615,23.56326923076923,3.496015384615385,2.060826923076923,3.1326923076923086,44.63,4
5679,Jalna,133.33213333333333,7.972333333333334,109.63253333333334,21.743666666666673,31.35466666666667,29.67733333333333,21.993866666666666,14.816333333333334,2.3205600000000004,1.1178333333333335,15.786666666666667,0.397,1
5694,Latur,170.81221052631577,10.76263157894737,121.04357894736845,31.401842105263164,30.828105263157898,29.199210526315788,21.259684210526313,14.996578947368418,2.1497263157894735,1.063342105263158,38.230736842105266,0.5347368421052631,1
5713,Gadchiroli,294.68305263157896,3.505263157894737,119.90263157894732,53.04973684210526,31.63210526315789,28.864473684210523,23.715684210526316,14.077894736842106,1.978147368421053,0.8712368421052631,110.96252631578948,0.17263157894736844,0
5732,Sindhudurg,743.6908421052631,16.438157894736843,106.05494736842107,77.80815789473684,28.6858947368421,31.33078947368421,22.918526315789475,19.06421052631579,2.9639263157894735,1.8229473684210524,586.0367368421053,0.8223684210526317,2
5751,Gandhinagar,151.60883333333337,1.4777083333333334,99.67883333333332,33.40687499999999,34.205083333333334,31.766874999999995,24.800583333333325,14.646666666666663,2.0347166666666667,0.8968958333333332,25.84991666666667,0.07250000000000001,1
5775,Dholpur,146.04046153846156,3.080769230769232,99.60523076923074,27.01423076923077,34.390384615384626,27.18596153846154,25.750769230769226,10.823846153846157,1.4684846153846156,0.6829999999999999,29.95384615384615,0.15249999999999997,1
5801,Rangareddy,151.05843478260869,9.23413043478261,106.98139130434784,41.29478260869565,30.86878260869566,28.871086956521737,22.09895652173913,16.4854347826087,2.010626086956522,1.1085217391304347,23.94826086956522,0.4595652173913043,1
5824,Thiruvannamalai,138.66815384615387,116.4769230769231,106.91146153846154,90.51307692307695,34.09315384615384,28.882499999999993,24.423230769230766,20.525576923076922,2.236869230769231,1.5031153846153853,8.187076923076923,15.412307692307694,4
5850,Yamunanagar,207.0633076923077,11.623269230769235,106.56876923076922,30.484807692307697,32.949769230769235,24.02173076923077,23.67369230769231,9.600576923076922,1.1832615384615384,0.4820384615384616,81.9306923076923,0.6713461538461536,0
5876,Kaithal,90.60730769230771,4.520961538461538,79.83761538461538,8.463269230769232,34.30515384615384,25.140384615384612,24.022692307692303,9.247115384615386,1.1957384615384616,0.5179038461538461,7.988846153846154,0.2269230769230769,1
5902,Panipat,111.95015384615385,5.850576923076921,88.64615384615385,13.257115384615387,34.062230769230766,25.00692307692308,24.497923076923083,10.12173076923077,1.2135692307692312,0.4712115384615385,18.488692307692304,0.2880769230769231,1
5928,Rewari,94.86723809523812,3.997619047619047,80.38980952380952,13.326428571428572,35.03790476190476,26.25095238095238,25.4572380952381,10.198333333333332,1.3951238095238097,0.6115,6.877619047619047,0.19428571428571426,1
5949,Haridwar,209.30838461538463,12.102692307692308,106.84707692307694,33.261538461538464,32.42584615384615,24.088461538461537,23.848230769230774,9.92173076923077,1.2073538461538462,0.527076923076923,71.77823076923076,0.9782692307692307,0
5975,Firozabad,142.58715384615385,3.590192307692308,100.08130769230767,16.987692307692306,34.65169230769231,26.957692307692305,25.933461538461543,11.030384615384616,1.3331846153846159,0.6759423076923076,34.54730769230768,0.17403846153846153,1
6001,Sonbhadra,177.742,3.0282692307692303,101.12276923076924,36.30942307692308,32.94553846153847,27.38480769230769,24.82484615384616,12.256153846153847,1.1692384615384617,0.5900192307692307,47.65746153846155,0.14730769230769233,1
6027,Mau,192.22138461538458,2.960192307692308,110.57038461538461,34.75000000000001,33.68092307692307,27.536346153846146,25.621615384615385,12.428653846153846,1.2255153846153843,0.5419230769230767,53.552846153846154,0.14846153846153845,1
6053,Mahrajgani,247.72753846153847,1.5498076923076924,114.89638461538463,32.22173076923076,32.74230769230769,26.61980769230769,24.86938461538461,12.4175,1.1051230769230767,0.4758269230769231,107.90469230769233,0.07365384615384617,0
6079,Sidharthnagar,225.21223076923076,1.2205769230769232,114.16638461538463,32.17038461538463,32.84484615384616,26.57173076923077,25.036923076923078,12.019038461538461,1.1669461538461539,0.4185576923076923,82.90084615384616,0.05461538461538459,0
6105,Mahoba,146.23652631578946,4.132105263157896,98.05042105263158,19.161315789473687,34.649052631578954,27.88105263157895,25.17905263157895,11.015,1.2576947368421054,0.4780526315789474,38.892631578947366,0.20447368421052634,1
6124,Baran,168.67072,4.5482,99.58536000000002,18.740399999999998,33.97672,29.001200000000004,24.567359999999997,11.6574,1.6754399999999998,0.7854599999999999,60.234959999999994,0.22479999999999997,1
6149,Dausa,137.9283333333333,3.3783333333333334,102.81599999999999,20.267500000000002,34.44766666666667,26.59833333333333,24.782,10.269166666666665,1.7477666666666665,0.8524166666666666,24.401,0.16833333333333333,1
6155,Rajsamand,106.10879999999999,2.4472000000000005,86.72480000000003,11.0666,32.16032,27.8602,23.44944,11.6456,1.8866,0.9274400000000002,13.759839999999999,0.1208,1
6180,Hanumangarh,44.97313043478262,3.0921739130434784,42.68982608695653,2.9769565217391305,36.93530434782609,27.054782608695657,25.54869565217391,9.08804347826087,1.5409826086956517,0.6581956521739131,2.2485217391304344,0.15369565217391304,1
6203,Nagapattinam,107.90883333333333,320.9114583333333,87.42200000000001,107.22229166666665,34.39266666666666,28.88875,25.458416666666665,22.93041666666667,3.136308333333334,2.549270833333334,5.4065,115.40187500000002,4
6227,Villupuram,135.8241818181818,152.0352272727273,103.37372727272727,97.38886363636367,34.69309090909091,29.134090909090915,25.00272727272727,21.58818181818182,2.4751454545454554,1.7717500000000002,7.757090909090909,27.726363636363637,4
6249,Mansa,75.49541666666666,3.1210416666666667,69.66749999999999,5.007500000000001,35.33808333333332,26.053333333333338,24.241833333333336,8.556458333333332,1.3010833333333334,0.5362083333333333,4.379416666666667,0.15187499999999998,1
6273,Fatehgarh Sahib,132.50308333333334,6.838958333333333,98.71633333333331,21.49354166666667,33.714499999999994,24.612291666666664,23.702583333333333,8.890625,1.1361333333333334,0.4861458333333332,22.82825,0.34125,1
6297,Kanpur Nagar,148.94699999999997,3.572307692307692,100.4353076923077,19.168076923076924,34.23238461538461,26.830769230769224,25.778076923076924,11.517307692307693,1.2874384615384615,0.6844230769230768,38.80923076923078,0.17365384615384613,1
6323,Kanpur Dehat,144.09938461538462,3.7440384615384605,101.61823076923078,24.415,34.331538461538464,26.787884615384613,25.855538461538472,11.541346153846153,1.3016153846153844,0.7023846153846154,28.492769230769223,0.1823076923076923,1
6349,Bangalore(Rural),116.36053846153845,32.48557692307692,90.30530769230768,53.959038461538476,28.657461538461536,26.804615384615378,19.29969230769231,16.179615384615385,2.321023076923077,1.379288461538462,11.814692307692308,2.0523076923076924,1
6375,Bangalore(Urban),121.74746153846152,36.75038461538462,91.94276923076922,59.57884615384614,28.721615384615387,26.9926923076923,19.256923076923076,16.370961538461533,2.2434846153846153,1.3360576923076921,12.291692307692312,2.7136538461538464,1
6401,Cachar,331.1436,8.315,108.9464,45.0535,31.582,27.058999999999997,23.929799999999997,14.229,0.83064,0.5072500000000001,217.36640000000003,0.4125,0
6411,Darrang,214.78300000000004,5.5915,109.1652,37.529,31.862800000000004,27.197999999999997,24.619800000000005,14.730500000000001,0.7255199999999999,0.31644999999999995,104.41720000000001,0.27349999999999997,0
6421,Dibrugarh,336.86839999999995,17.101999999999997,102.976,40.48649999999999,31.257799999999996,26.336000000000002,24.285600000000002,13.435500000000001,0.61956,0.3182,234.91020000000003,0.853,3
6431,Goalpara,360.0808,3.6345,109.12340000000002,38.104,31.182799999999997,26.535499999999995,25.0454,15.624,0.86866,0.43740000000000007,252.2694,0.1785,3
6441,Kamrup,282.1214,5.214,108.60420000000002,38.801,31.247999999999998,26.412,24.4604,14.994500000000006,0.83552,0.42155,172.5084,0.25749999999999995,0
6451,Karbi Anglong,258.9176,8.752999999999998,105.66899999999998,40.1365,30.3616,25.2965,22.682,12.334999999999999,0.80974,0.4335,145.37380000000002,0.43600000000000005,0
6461,Lakhimpur,405.34559999999993,15.978500000000002,106.40639999999999,40.296,31.926,26.917,24.4932,13.888499999999999,0.57992,0.29334999999999994,300.18319999999994,0.7995,3
6471,North Cachar Hil,276.69555555555553,8.944444444444443,103.50755555555554,42.14333333333334,29.207111111111114,24.377777777777776,21.565555555555555,11.76,0.8838,0.49388888888888893,165.05355555555556,0.4466666666666666,0
6480,Nagaon,226.712,7.518000000000001,110.07959999999999,40.0445,32.2114,26.954499999999996,24.555799999999998,13.970499999999998,0.7077599999999998,0.3283,104.82300000000001,0.375,0
6490,Sibsagar,323.2088,16.5465,104.80619999999999,41.25,31.603200000000005,26.192,24.601400000000005,13.616,0.6460600000000001,0.3722,219.4556,0.821,0
6500,Barpeta,296.09740000000005,4.415000000000001,110.0386,38.78,31.526600000000002,26.755499999999994,24.893,15.475,0.8417999999999999,0.40314999999999995,186.66379999999998,0.217,0
6510,Dhubri,411.631,3.2109999999999994,109.47920000000002,39.7305,31.065800000000003,26.641,25.353199999999998,15.501,0.8766400000000001,0.51345,304.0062,0.1525,3
6520,Golaghat,261.01520000000005,10.958499999999999,108.6594,40.35600000000001,32.153800000000004,26.706000000000007,24.506,13.716,0.7124,0.42400000000000004,150.5534,0.5465000000000001,0
6530,Jorhat,312.7042,14.261500000000002,106.9626,40.095000000000006,31.812199999999997,26.569,24.4738,13.825999999999999,0.66204,0.3869,206.945,0.7114999999999999,0
6540,Karimganj,393.567,9.4285,109.87660000000001,44.086,31.8376,27.439999999999998,24.4756,14.513499999999999,0.86298,0.38415,283.3594,0.47050000000000003,3
6550,Kokrajhar,458.91700000000003,3.4935,109.6292,40.35699999999999,31.1552,26.972,25.08180000000001,15.607500000000002,0.90022,0.5566000000000001,351.0884,0.16999999999999998,3
6560,Nalbari,254.0431111111111,4.715,110.62911111111113,39.30833333333334,31.78688888888889,26.851111111111113,24.832444444444445,15.313333333333333,0.8243999999999999,0.3838333333333333,142.4782222222222,0.23333333333333334,0
6569,Sonitpur,303.1958000000001,8.648499999999999,109.946,39.7895,32.0084,27.037,24.5002,14.1945,0.6493,0.30369999999999997,192.6728,0.4305,0
6579,Bilashpur,220.72415384615383,5.773846153846154,107.42307692307693,41.5598076923077,31.486769230769237,26.478846153846156,23.37184615384615,12.952307692307691,1.3460076923076927,0.6367692307692306,77.48892307692307,0.30230769230769233,0
6605,Chamba,148.15330769230766,27.60711538461538,84.59546153846154,16.88923076923077,18.136153846153846,6.326346153846154,10.134307692307694,-2.4086538461538463,1.6913461538461536,1.1498076923076923,67.40523076923076,4.5175,1
