"Dist.Code","Year","Dist.Name","State.Name","RICE.AREA..1000.ha.","RICE.YIELD..kg.per.ha.","nitrogen","phosphate","potash","prec_grow","prec_harvest","et_grow","et_harvest","maxT_grow","maxT_harvest","minT_grow","minT_harvest","runoff_grow","runoff_harvest","windspeed_grow","windspeed_harvest","RICE.IRRIGATED.AREA..1000.ha.","RA.IA","Cluster"
67,1992,"Mysore","Karnataka",110.35,2942,2082.88230800821,1009.54615195072,750.225917864476,135.536,40.19,89.582,60.33,27.558,27.1,19.398,17.58,30.688,2.085,2.5954,1.816,109.37,0.97999999999999,6
67,1993,"Mysore","Karnataka",115.72,2858,2257.92293716632,884.167333059548,773.646416427105,125.698,45.17,82.706,70.56,27.834,26.48,19.23,17.915,23.714,2.255,2.8228,1.878,115.33,0.390000000000001,6
67,1994,"Mysore","Karnataka",117.97,3257,2467.3704073922,892.957806160164,1028.85343244353,146.812,21.475,94.924,64.79,27.636,26.44,19.354,16.99,48.33,1.08,2.6596,1.7435,117.87,0.0999999999999943,6
67,1995,"Mysore","Karnataka",113.82,3132,2513.59433593429,1056.07197535934,1199.10655441478,133.186,11.555,92.77,31.245,27.9,27.43,19.656,17.78,29.578,0.575,2.505,1.7175,113.81,0.00999999999999091,6
67,1996,"Mysore","Karnataka",123.09,3110,2568.78467186858,911.088421355236,918.307005338809,135.948,17.015,94.368,35.29,27.15,27.405,19.664,17.44,30.17,0.85,2.5926,1.3625,123.09,0,6
67,1997,"Mysore","Karnataka",126.45,2890,6170.86386036961,2867.20052156057,3103.97100616016,164.17,67.7,94.636,90.59,28.12,27.71,20.016,19.04,43.858,5.435,2.2638,1.391,126.44,0.0100000000000051,6
67,1998,"Mysore","Karnataka",109.67,3037,2728.36440492813,1349.25176919918,777.301325667351,173.164,38.97,95.712,73.035,27.848,27.38,19.944,17.865,58.292,1.95,2.0318,1.2315,109.47,0.200000000000003,6
67,1999,"Mysore","Karnataka",110.65,2851,3024.82110061602,1574.51996303901,1416.00190965092,124.276,23.41,76.874,64.88,27.424,27.99,19.602,17.125,23.534,1.17,2.0492,1.2935,110.65,0,6
67,2000,"Mysore","Karnataka",109,2972,3159.15572895277,1938.68698151951,1514.05700205339,137.426,35.56,90.012,64.285,27.112,27.39,19.768,17.235,27.678,1.775,2.0688,1.488,108.66,0.340000000000003,6
67,2001,"Mysore","Karnataka",114.8,3152,2831.94391786448,1379.18409856263,1233.95620533881,115.568,17.6,79.734,44.69,27.126,27.325,19.454,17.815,22.63,0.88,2.1836,1.336,114.75,0.0499999999999972,6
67,2002,"Mysore","Karnataka",83.35,2704,2044.2486036961,1127.39175770021,916.158554414784,119.658,24.605,73.774,68.375,27.574,27.62,19.906,18.11,19.644,1.235,2.1636,1.362,83.31,0.039999999999992,6
67,2003,"Mysore","Karnataka",81.5,3012,1630.85014373717,635.679917864476,781.114743326489,115.276,17.67,79.89,46.38,28.032,27.62,20.36,18.105,18.966,0.88,2.075,1.3425,81.47,0.0300000000000011,6
67,2004,"Mysore","Karnataka",118.48,3344,2114.24762217659,1021.88635071869,1364.33490924025,137.084,19.565,90.65,51.96,27.232,27.36,19.566,17.85,30.984,0.97,1.8006,1.329,118.48,0,6
67,2005,"Mysore","Karnataka",120.85,2971,2421.80422176591,1342.52190554415,1051.9458973306,135.606,36.195,91.164,57.66,27.446,26.77,19.776,17.26,28.194,1.805,1.8588,1.1745,120.39,0.459999999999994,6
67,2006,"Mysore","Karnataka",114.39,2775,2340.74354414784,1268.84112689938,1260.21607392197,133.67,20.235,91.376,42.53,27.614,27.22,19.942,17.71,28.08,1.01,1.9706,1.3365,114.39,0,6
67,2007,"Mysore","Karnataka",122.79,3014,2315.63281971253,1210.79512607803,1293.6065174538,150.01,29.445,99.104,68.865,27.464,27.195,19.792,17.675,43.058,1.47,1.9794,1.2735,121.89,0.900000000000006,6
67,2008,"Mysore","Karnataka",123.8,2954,3040.47715811088,2207.10741683778,1818.1669650924,183.434,17.195,97.32,64.23,27.53,27.425,19.86,17.915,59.652,0.855,1.7682,1.2725,123.8,0,6
67,2009,"Mysore","Karnataka",123.65,3089,3115.00501848049,1995.69576591376,2109.64673100616,134.878,64.205,92.628,70.995,27.73,28.165,20.058,18.655,31.136,4.885,1.7716,1.2235,123.65,0,6
67,2010,"Mysore","Karnataka",125.09,3102,3230.92829075975,2021.55714332649,1815.10470308008,141.322,59.26,86.67,81.495,27.57,27.09,19.902,17.58,33.836,4.87,1.6792,1.115,124.19,0.900000000000006,6
67,2011,"Mysore","Karnataka",121.01,3182,3364.80356303901,2542.61142997947,1665.67407474333,143.588,25.435,92.456,50.305,27.444,27.365,19.774,17.855,35.38,1.27,1.8994,1.37,121,0.0100000000000051,6
67,2012,"Mysore","Karnataka",89.04,3143,2364.32464558522,899.629443942505,1066.35181601643,86.506,42.265,69.452,49.565,27.718,28.235,20.05,18.725,11.268,2.11,1.9528,1.3475,87.37,1.67,6
67,2013,"Mysore","Karnataka",102.45,3420,2720.40723203285,1259.99615605749,1221.80144969199,130.806,42.4,89.856,54.95,27.184,27.605,19.516,18.09,30.136,2.12,1.8744,1.248,102.25,0.200000000000003,6
67,2014,"Mysore","Karnataka",103.22,3394,3175.82717864476,1502.51864476386,1309.67740287474,199.824,18.975,97.832,65.03,27.904,27.51,20.232,18,74.326,0.94,1.7542,1.1845,104.74,-1.52,6
67,2015,"Mysore","Karnataka",93.52,3382,3036.03942505133,1486.67995071869,1447.50524845996,112.974,75.97,89.746,76.745,28.544,28.3,20.232,18.785,21.256,8.415,1.8036,1.2605,93.52,0,6
68,1990,"Mandya","Karnataka",67.87,2805,3481.83970349076,1331.95223408624,830.444498562628,57.418,20.525,54.204,21.49,28.566,28.005,19.554,17.605,2.872,1.025,2.8188,1.569,66.37,1.5,6
68,1991,"Mandya","Karnataka",74.25,2896,2918.05244353183,1019.85652977413,672.439712525667,96.596,46.245,76.638,76.11,28.238,27.63,19.824,16.985,4.868,2.38,2.705,1.661,73.72,0.530000000000001,6
68,1992,"Mandya","Karnataka",76.32,3134,2718.0701963039,789.653420944558,420.7222275154,80.376,30.685,71.476,37.54,28.69,27.53,19.516,17.235,4.02,1.535,2.719,1.841,75.24,1.08,6
68,1993,"Mandya","Karnataka",74.66,3107,3124.31403696099,948.865744558522,546.364026283367,82.262,39.395,65.726,56.83,28.968,26.955,19.352,17.605,4.112,1.97,3.012,1.979,74.07,0.590000000000003,6
68,1994,"Mandya","Karnataka",73.64,3294,3581.66209774127,873.899640246407,623.420816427105,85.544,17.955,66.12,49.965,28.728,26.92,19.436,16.705,4.274,0.9,2.9426,1.839,73.48,0.159999999999997,6
68,1995,"Mandya","Karnataka",72.01,3192,3167.25708418891,835.552583162218,632.848129774127,84.094,9.275,79.404,11.135,28.998,27.96,19.742,17.54,4.202,0.46,2.7524,1.779,71.29,0.719999999999999,6
68,1996,"Mandya","Karnataka",82.43,2924,3686.33730431212,742.032490349076,540.036675154004,84.91,13.54,81.088,13.305,28.274,27.845,19.778,17.105,4.246,0.68,2.7528,1.363,82.06,0.370000000000005,6
68,1997,"Mandya","Karnataka",84.98,2812,4439.70419383984,1374.7704936345,1198.56350390144,108.01,63.415,75.636,87.06,29.258,28.25,20.144,18.81,5.58,3.75,2.5074,1.3995,84.61,0.370000000000005,6
68,1998,"Mandya","Karnataka",79.89,3075,4084.09491252567,1481.50509486653,1084.9422899384,112.57,35.005,88.798,63.37,28.98,27.86,20.066,17.56,5.63,1.75,2.1514,1.17,79.49,0.400000000000006,6
68,1999,"Mandya","Karnataka",78.92,3122,3803.75601806982,1301.52854537988,1229.46016262834,82.748,24.18,59.576,56.005,28.522,28.42,19.688,16.78,4.136,1.21,2.2646,1.2455,78.92,0,6
68,2000,"Mandya","Karnataka",78.9,2966,4559.97932648871,1614.84808213552,1477.68845174538,101.604,26.155,78.656,55.475,28.186,27.82,19.834,16.89,5.082,1.31,2.333,1.5775,78.78,0.120000000000005,6
68,2001,"Mandya","Karnataka",71.99,2966,4232.08958193018,1396.52321889117,1429.39323203285,75.528,16.33,64.102,27.985,28.328,27.815,19.648,17.525,3.778,0.815,2.4566,1.388,71.67,0.319999999999993,6
68,2002,"Mandya","Karnataka",43.12,2838,2532.55536098563,796.379472689938,817.151448049281,81.466,19.445,55.978,54.145,28.88,28.215,20.198,17.93,4.084,0.97,2.407,1.3465,42.8,0.32,6
68,2003,"Mandya","Karnataka",54.56,3242,2172.56799671458,654.787219712526,607.249439014374,75.772,13.655,59.656,34.385,29.194,28.095,20.512,17.81,3.79,0.7,2.252,1.294,54.28,0.280000000000001,6
68,2004,"Mandya","Karnataka",91.99,3691,4238.71786447639,1440.77873593429,1676.60558439425,90.954,14.71,79.434,31.845,28.358,27.755,19.68,17.46,4.548,0.73,2.0294,1.2875,91.42,0.569999999999993,6
68,2005,"Mandya","Karnataka",83.81,3063,5382.99755482546,2083.61641478439,2171.03351457906,95.108,29.97,79.226,45.24,28.548,27.205,19.864,16.915,4.756,1.5,2.0696,1.17,83.77,0.0400000000000063,6
68,2006,"Mandya","Karnataka",69.54,3015,5178.6766422998,1864.00899055442,1743.1207687885,74.708,17.235,70.8,18.23,28.858,27.72,20.174,17.43,3.736,0.86,2.217,1.324,69.54,0,6
68,2007,"Mandya","Karnataka",86.72,3206,6555.43368542094,1855.54445667351,1892.2339613963,106.76,27.31,83.288,58.15,28.65,27.645,19.964,17.355,5.338,1.37,2.1332,1.2235,86.65,0.0699999999999932,6
68,2008,"Mandya","Karnataka",89.36,3196,6585.05766899384,3197.8255835729,3272.68981355236,120.398,19.835,88.988,62.005,28.56,27.865,19.878,17.58,6.276,0.985,1.9068,1.2095,89.29,0.0699999999999932,6
68,2009,"Mandya","Karnataka",79.96,3294,6609.47718110883,2702.339324846,3110.30279753593,82.38,49.22,74.71,52.78,28.882,28.685,20.2,18.395,4.118,2.455,1.944,1.182,79.89,0.0699999999999932,6
68,2010,"Mandya","Karnataka",81.04,3419,6995.44601889117,3498.9111523614,2469.97938726899,90.638,53.92,72.548,67.205,28.746,27.665,20.062,17.37,4.532,2.695,1.808,0.9795,80.57,0.470000000000013,6
68,2011,"Mandya","Karnataka",74.16,3393,7274.79448706365,3514.06931581109,2045.00692238193,90.25,22.11,78.104,33.465,28.664,27.73,19.984,17.44,4.512,1.11,2.1176,1.285,74.1,0.0600000000000023,6
68,2012,"Mandya","Karnataka",49.95,3116,4318.21544969199,1157.07585215606,915.408110882957,52.322,43.355,50.764,41.81,28.948,28.755,20.266,18.465,2.618,2.17,2.1,1.205,50.09,-0.140000000000001,6
68,2013,"Mandya","Karnataka",65.62,3492,6224.85063819302,1620.39629568789,1106.92720657084,83.676,42.4,76.962,42.565,28.408,28.16,19.726,17.87,4.184,2.12,2.0198,1.0905,65.39,0.230000000000004,6
68,2014,"Mandya","Karnataka",66.52,3690,5506.05299383984,1765.78227843942,1766.61821765914,138.648,15.045,81.584,65.455,29.042,28.09,20.362,17.805,24.612,0.745,1.9588,1.0395,66.88,-0.359999999999999,6
68,2015,"Mandya","Karnataka",58.49,3665,5052.33977741273,1612.65217084189,1077.55154168378,66.106,81.745,67.824,65.365,29.62,28.655,20.362,18.365,3.304,4.09,1.8786,1.153,58.36,0.130000000000003,6
69,1990,"Hassan","Karnataka",48.13,2128,1042.13408377823,674.998048459959,525.603319096509,132.916,22.675,71.83,36.96,26.306,27.155,18.71,16.61,51.824,1.135,2.6566,1.526,47.61,0.520000000000003,1
69,1991,"Hassan","Karnataka",56.63,2310,1178.97380698152,775.465870225873,566.951186858316,197.016,41.135,85.778,70.04,26,26.875,18.948,16.02,96.388,2.05,2.4472,1.618,56.63,0,1
69,1992,"Hassan","Karnataka",56.57,2568,1185.07064229979,705.213003696099,309.004622587269,194.23,35.415,86.53,55.975,26.438,26.785,18.688,16.25,92.726,1.77,2.4704,1.752,56.54,0.0300000000000011,1
69,1993,"Hassan","Karnataka",55.76,2529,1329.7351687885,545.161054620123,290.098556057495,180.22,33.1,81.816,62.335,26.674,26.17,18.536,16.585,79.13,1.655,2.8416,1.939,55.76,0,1
69,1994,"Hassan","Karnataka",66.73,2718,1491.27162628337,649.33907926078,500.910731827516,201.718,15.125,83.338,55.265,26.396,26.39,18.526,15.59,99.81,0.755,2.7632,1.831,66.73,0,1
69,1995,"Hassan","Karnataka",58.72,2625,1575.21042135524,717.502935523614,580.250059958932,206.884,8.55,90.618,33.005,26.74,27.27,18.902,16.295,102.258,0.43,2.63,1.706,58.72,0,1
69,1996,"Hassan","Karnataka",63.97,2320,1484.52433675565,599.97292238193,444.01747761807,195.6,10.355,90.356,30.67,26.054,27.015,18.922,16.035,93.92,0.52,2.6694,1.423,63.97,0,1
69,1997,"Hassan","Karnataka",67.6,2775,1905.45383162218,953.151671457905,897.933437371663,210.328,61.48,87.39,85.93,26.998,27.415,19.282,17.845,98.964,3.19,2.3302,1.3315,67.6,0,1
69,1998,"Hassan","Karnataka",66.68,2343,1752.15323531828,963.642381930185,733.485476796715,251.61,30.82,91.95,64.86,26.688,26.92,19.194,16.44,140.432,1.54,1.9802,1.1945,66.68,0,1
69,1999,"Hassan","Karnataka",67.41,2729,1920.7116073922,1107.19056344969,966.28566899384,167.094,19.235,76.228,57.53,26.226,27.575,18.79,15.715,68.838,0.955,2.0596,1.245,67.41,0,1
69,2000,"Hassan","Karnataka",68.2,2493,2110.06038603696,1088.7408788501,882.477190965093,192.494,23.235,86.316,55.635,25.92,26.975,18.944,15.8,86.252,1.165,2.1476,1.5185,68.24,-0.039999999999992,1
69,2001,"Hassan","Karnataka",57.17,2521,1612.89835318275,779.268187268994,740.711894045175,152.556,16.295,75.708,40.13,25.934,27.095,18.644,16.58,62.708,0.815,2.2426,1.3555,57.17,0,1
69,2002,"Hassan","Karnataka",48.78,1685,1165.93615441478,633.030179876797,492.651957289528,148.018,17.55,72.412,55.865,26.4,27.295,19.108,16.78,53.784,0.88,2.1624,1.319,46.35,2.43,1
69,2003,"Hassan","Karnataka",39.53,1712,860.559171252567,436.323535934292,366.942298151951,159.102,13.005,78.424,40.72,26.978,27.39,19.684,16.875,64.34,0.645,2.143,1.333,38.37,1.16,1
69,2004,"Hassan","Karnataka",53.18,2548,1225.66031704312,648.695536755647,720.203526899384,196.044,17.49,85.836,44.73,26.008,27.195,18.716,16.675,93.492,0.875,1.8984,1.365,48.53,4.65,1
69,2005,"Hassan","Karnataka",52.53,2274,1476.49209856263,885.015085010267,914.720961806982,212.142,25.99,91.882,51.125,26.222,26.42,18.93,15.905,103.19,1.295,1.9584,1.156,47.88,4.65,1
69,2006,"Hassan","Karnataka",51.74,2445,1538.16326735113,941.060294045175,740.79780862423,176.32,17.61,86.292,36.665,26.472,26.97,19.18,16.455,78.144,0.88,2.1372,1.3055,47.62,4.12,1
69,2007,"Hassan","Karnataka",52.43,2454,1802.23980123203,955.80643613963,954.049439014374,216.366,29.875,90.94,60.19,26.296,26.775,19.004,16.255,106.924,1.495,2.0666,1.227,47.98,4.45,1
69,2008,"Hassan","Karnataka",53.15,2474,1680.26903901437,1000.76975359343,1144.59561806982,253.524,17.01,93.808,59.055,26.318,27.035,19.024,16.52,135.19,0.845,1.829,1.174,48.7,4.45,1
69,2009,"Hassan","Karnataka",47.66,2683,1552.42810349076,1015.18735934292,1156.73462340862,194.864,56.06,90.244,67.08,26.514,27.81,19.22,17.295,91.702,4.275,1.8062,1.162,42.18,5.48,1
69,2010,"Hassan","Karnataka",51.75,2884,1532.17404517454,1083.88090349076,947.095133470226,198.148,58.04,87.02,75.36,26.456,26.74,19.162,16.225,91.274,6.205,1.7346,1.021,50.18,1.57,1
69,2011,"Hassan","Karnataka",48.87,2473,2030.53946858316,1624.39063244353,878.010261190965,208.048,19.56,88.482,45.77,26.348,27.115,19.054,16.6,103.476,0.975,1.9272,1.3115,43.25,5.62,1
69,2012,"Hassan","Karnataka",49.29,2187,1523.3464164271,687.137011909651,639.029162217659,126.49,37.63,67.58,47.84,26.528,27.685,19.234,17.17,51.272,1.88,1.9502,1.1815,39.91,9.38,1
69,2013,"Hassan","Karnataka",51.8,3062,1723.73381519507,901.141305954825,743.826726899384,197.502,35.9,89,51.405,25.97,27.165,18.676,16.65,96.142,1.805,1.894,1.1005,39.61,12.19,1
69,2014,"Hassan","Karnataka",48.07,3043,1696.66766488706,898.472717864476,810.880689117043,265.62,18.715,93.416,63.04,26.662,27.03,19.372,16.515,144.806,0.935,1.807,1.081,36.65,11.42,1
69,2015,"Hassan","Karnataka",42.82,2734,1661.67626119097,1010.92480657084,754.964959342916,149.224,69.13,79.28,69.245,27.314,28.1,19.372,17.585,60.892,6.64,1.8064,1.21,34.52,8.3,1
70,1990,"Shimoge","Karnataka",175.35,2159,4130.2378275154,3002.00640246407,2105.15056262834,355.83,24.09,96.12,60.325,26.654,28.63,19.862,16.95,227.17,1.2,2.7242,1.5175,131.36,43.99,2
70,1991,"Shimoge","Karnataka",164.36,2159,3723.35136591376,2593.54005092403,1683.35689527721,514.506,24.425,100.568,63.125,26.588,28.44,20.042,16.19,382.408,1.22,2.323,1.579,116.56,47.8,2
70,1992,"Shimoge","Karnataka",191.1,2314,4449.1847063655,2491.15919507187,2020.46459137577,528.89,39.28,102.488,76.335,26.88,28.53,19.954,16.41,390.986,1.97,2.2638,1.696,137.86,53.24,2
70,1993,"Shimoge","Karnataka",191.21,2400,4874.65355728953,2498.19987597536,1847.81888870637,491.154,19.975,100.51,67.02,26.952,27.955,19.898,16.83,354.862,1,2.8272,2.049,144.08,47.13,2
70,1994,"Shimoge","Karnataka",188.61,2566,4556.33736098563,2501.36363531828,1342.33001149897,606.704,6.305,100.88,58.305,26.702,28.165,19.698,15.43,470.426,0.31,2.7886,1.971,143.71,44.9,2
70,1995,"Shimoge","Karnataka",187.32,2315,5029.71508829569,2751.04229322382,1951.46668090349,653.522,5.86,104.346,58.075,27.218,29.095,20.114,16.07,512.762,0.295,2.7438,1.721,141.39,45.93,2
70,1996,"Shimoge","Karnataka",193.58,2323,4635.85542997947,2360.49941519507,1593.39792197125,483.848,5.485,102.464,55.445,26.596,28.58,20,16.055,357,0.275,2.7958,1.5775,142.02,51.56,2
70,1997,"Shimoge","Karnataka",201.29,2434,5687.28981930185,3270.71863737166,2180.47909158111,495.964,55.05,101.726,82.86,27.398,28.8,20.384,18.2,358.71,2.78,2.4168,1.277,154.79,46.5,2
70,1998,"Shimoge","Karnataka",158.63,2418,5483.34724928131,3840.07074086242,2162.24090513347,612.186,29.19,102.972,70.135,27.13,28.37,20.434,16.565,495.694,1.46,2.039,1.2985,110.71,47.92,2
70,1999,"Shimoge","Karnataka",161.03,2380,5896.83262915811,3807.10630965092,3170.34012320329,400.728,9.68,98.528,59.57,26.618,29.13,19.894,15.84,271.226,0.49,2.1106,1.283,115.14,45.89,2
70,2000,"Shimoge","Karnataka",156.4,2372,6595.35267351129,4195.55364271047,3254.76428747433,463.338,12.785,101.318,61.05,26.45,28.6,20.048,15.905,326.926,0.645,2.1726,1.5455,113.37,43.03,2
70,2001,"Shimoge","Karnataka",148.82,1644,5534.4905100616,3717.92086078029,2635.70915482546,384.378,16.885,94.094,58.36,26.362,28.74,19.72,16.785,256.62,0.85,2.2142,1.334,98.12,50.7,2
70,2002,"Shimoge","Karnataka",139.03,1543,5388.8028,3252.61684188912,2278.28775030801,340.276,7.935,96.414,57.495,26.702,28.58,20.06,16.63,224.918,0.385,2.0648,1.3075,82.29,56.74,2
70,2003,"Shimoge","Karnataka",120.25,2012,3646.90841889117,2073.29765913758,1845.6177412731,407.794,7.62,100.958,54.99,27.198,29.035,20.552,17.085,272.138,0.375,2.1242,1.4275,77.66,42.59,2
70,2004,"Shimoge","Karnataka",128.12,2447,5185.97138069815,3041.38464394251,3031.72434332649,473.614,20.135,99.374,59.74,26.532,28.785,19.892,16.835,341.498,1.005,2.068,1.5545,89.44,38.68,2
70,2005,"Shimoge","Karnataka",133.59,2494,6102.4021724846,3612.75638932238,3477.89358110883,646.322,11.93,103.548,59.71,26.766,27.92,20.128,15.97,506.634,0.6,2.1404,1.2775,94.6,38.99,2
70,2006,"Shimoge","Karnataka",132.68,2372,6475.44876221766,4029.99562053388,2922.31650431211,498.412,16.92,101.674,62.295,26.814,28.475,20.168,16.525,361.612,0.845,2.3466,1.342,96.23,36.45,2
70,2007,"Shimoge","Karnataka",129.98,2492,6003.92299466119,2931.99649281314,2897.15010924025,661.212,38.96,102.796,73.5,26.738,28.195,20.092,16.245,523.718,2.07,2.165,1.3275,90.97,39.01,2
70,2008,"Shimoge","Karnataka",131.07,2448,6764.72993593429,4268.79110882957,3772.45835482546,601.214,16.05,102.516,61.99,26.73,28.51,20.086,16.56,463.656,0.805,1.931,1.1825,92.51,38.56,2
70,2009,"Shimoge","Karnataka",133.26,2400,7538.1269026694,5761.33055112936,4198.33030472279,569.442,63.855,103.154,84.535,26.924,28.935,20.282,16.985,430.31,11.22,1.8892,1.259,92.9,40.36,2
70,2010,"Shimoge","Karnataka",132.39,2769,8129.44193100616,5332.19074743326,3902.50923449692,603.118,64.6,104.29,82.605,26.822,28.02,20.182,16.075,463.544,13.015,1.7792,1.086,97.35,35.04,2
70,2011,"Shimoge","Karnataka",128.98,2920,8900.66879014374,6195.4576312115,2504.76511540041,578.614,12.65,101.14,61.11,26.732,28.82,20.088,16.875,442.528,0.62,2.006,1.366,94.04,34.94,2
70,2012,"Shimoge","Karnataka",123.31,2667,6371.97208706365,2739.18352607803,2053.22544147844,368.674,23.5,91.49,58.74,26.748,28.745,20.102,16.795,245.882,1.18,2.0602,1.242,78.3,45.01,2
70,2013,"Shimoge","Karnataka",124.62,3056,6120.71002053388,3041.82322299795,1875.10365831622,553.1,16.945,101.398,59.575,26.328,28.29,19.684,16.34,417.026,0.84,1.9886,1.1225,92.21,32.41,2
70,2014,"Shimoge","Karnataka",121.87,3036,6188.31335852156,2904.7601889117,2297.26201232033,648.306,25.54,102.528,66.62,27.086,28.095,20.442,16.145,509.64,1.275,2.0054,1.167,90.75,31.12,2
70,2015,"Shimoge","Karnataka",110.03,2606,5587.10198439425,3616.26812156057,2107.72293141684,378.296,37.63,101.324,69.095,27.708,29.725,20.442,17.775,246.118,1.885,1.913,1.3245,79.37,30.66,2
71,1990,"Chickmagalur","Karnataka",51.66,2226,875.551076796714,627.990416427105,546.407926078029,281.234,25.265,81.816,45.985,25.67,27.26,18.636,16.275,183.33,1.265,2.6796,1.439,15.32,36.34,2
71,1991,"Chickmagalur","Karnataka",50.72,2223,1011.52968542094,735.754526488706,571.309246817248,413.49,37.38,89.91,63.53,25.456,27.04,18.834,15.615,310.968,1.865,2.374,1.522,13.31,37.41,2
71,1992,"Chickmagalur","Karnataka",53.56,2208,804.548185626283,582.209297741273,415.511221355236,418.642,40.365,90.804,61.975,25.822,26.985,18.654,15.825,309.814,2.15,2.3604,1.6535,17.66,35.9,2
71,1993,"Chickmagalur","Karnataka",54.02,2492,891.562940451745,438.087779876797,314.762449281314,382.14,29.285,87.89,59.51,26.01,26.38,18.56,16.185,273.792,1.465,2.8196,1.911,20.1,33.92,2
71,1994,"Chickmagalur","Karnataka",54.45,2464,1017.72081314168,517.071511293635,530.756685831622,450.608,12.085,88.31,46.095,25.732,26.74,18.46,14.89,347.818,0.6,2.7744,1.8195,17.75,36.7,2
71,1995,"Chickmagalur","Karnataka",49.34,2260,1158.03310225873,552.25137412731,682.253662422998,476.766,7.975,93.734,39.13,26.136,27.63,18.832,15.6,363.77,0.4,2.671,1.647,14.32,35.02,2
71,1996,"Chickmagalur","Karnataka",49.35,2351,1109.89467351129,469.46746201232,532.311190965092,412.892,8.28,91.214,35.65,25.48,27.135,18.808,15.555,310.192,0.415,2.704,1.422,13.83,35.52,2
71,1997,"Chickmagalur","Karnataka",51.54,2424,1231.25779219713,905.901752772074,990.31728788501,427.736,63.06,89.994,83.31,26.368,27.53,19.176,17.58,316.656,4.275,2.3552,1.241,14.2,37.34,2
71,1998,"Chickmagalur","Karnataka",49.84,2384,1250.98195318275,714.846830390144,1064.33678193018,514.626,32.01,94.262,60.4,26.056,26.995,19.116,15.995,413.31,1.6,1.9606,1.1625,14.52,35.32,2
71,1999,"Chickmagalur","Karnataka",53.2,2432,1468.58217659138,829.002381930185,1092.85690349076,329.92,16.23,85.192,49.31,25.582,27.72,18.672,15.29,229.118,0.81,2.045,1.1895,19.01,34.19,2
71,2000,"Chickmagalur","Karnataka",49.2,2459,1472.13269815195,871.367359342916,1002.23733880904,387.352,19.87,90.676,50.47,25.352,27.125,18.836,15.335,277.064,0.99,2.1642,1.479,14.18,35.02,2
71,2001,"Chickmagalur","Karnataka",47.55,2353,1138.32942505133,662.481831622177,871.62372073922,309.104,17.74,83.404,43.235,25.288,27.24,18.496,16.145,208.938,0.89,2.219,1.3105,13.61,33.94,2
71,2002,"Chickmagalur","Karnataka",43.98,1988,1082.52570677618,613.111904722793,796.603328131417,284.02,14.255,81.958,47.225,25.704,27.25,18.912,16.155,191.708,0.705,2.09,1.2685,11.01,32.97,2
71,2003,"Chickmagalur","Karnataka",41.49,1927,843.789030800821,465.257103080082,654.696864887064,332.576,11.515,87.154,41.465,26.262,27.555,19.472,16.465,226.5,0.565,2.11,1.3435,10.52,30.97,2
71,2004,"Chickmagalur","Karnataka",45.66,2674,891.298201232033,676.506810677618,834.492285831622,400.378,20.155,90.334,44.925,25.41,27.37,18.616,16.28,293.622,1.005,1.9638,1.41,15.14,30.52,2
71,2005,"Chickmagalur","Karnataka",44.83,2406,1143.63447227926,735.569167145791,1018.9426349076,482.664,20.99,95.284,49.12,25.64,26.55,18.85,15.46,368.012,1.05,2.0332,1.141,14.87,29.96,2
71,2006,"Chickmagalur","Karnataka",45.68,2457,1252.76508911704,819.358501848049,972.438091170431,384.73,18.665,90.128,44.29,25.832,27.13,19.04,16.04,277.462,0.935,2.2286,1.275,14.93,30.75,2
71,2007,"Chickmagalur","Karnataka",42.01,2642,1218.28309897331,686.659057084189,845.56554825462,478.228,36.435,94.792,60.84,25.666,26.825,18.874,15.735,367.438,1.825,2.088,1.2245,11.93,30.08,2
71,2008,"Chickmagalur","Karnataka",43.79,2472,1396.65462505133,807.653048870636,1123.89058151951,509.378,17.535,95.038,49.68,25.678,27.1,18.886,16.01,394.526,0.875,1.855,1.1195,12.65,31.14,2
71,2009,"Chickmagalur","Karnataka",43.64,2479,1605.38566570842,995.185557289528,1426.78605338809,445.442,63.955,94.224,73.535,25.872,27.77,19.08,16.68,333.262,11.535,1.8266,1.1455,16.79,26.85,2
71,2010,"Chickmagalur","Karnataka",44.06,2621,1604.41006817248,1166.81012895277,1153.70612402464,440.544,65.745,93.794,75.665,25.802,26.79,19.006,15.7,327.282,15.25,1.7396,0.9705,15.4,28.66,2
71,2011,"Chickmagalur","Karnataka",45.38,2573,1899.02720328542,1321.71532977413,1096.07516057495,450.452,17.595,91.862,46.37,25.722,27.325,18.928,16.235,340.27,0.87,1.9454,1.2945,16.46,28.92,2
71,2012,"Chickmagalur","Karnataka",37.99,2302,1096.77051991786,584.9867137577,743.964332648871,280.862,33.73,79.18,51.515,25.788,27.49,18.996,16.4,186.538,1.69,1.9426,1.139,13.41,24.58,2
71,2013,"Chickmagalur","Karnataka",41.05,2731,1264.21187679671,674.750735112936,822.287975359343,435.526,29.585,92.104,51.39,25.31,27.12,18.52,16.03,326.432,1.47,1.891,1.0215,14.89,26.16,2
71,2014,"Chickmagalur","Karnataka",40.34,2610,1512.71520985626,788.801898973306,1195.53843942505,529.67,23.33,94.78,53.87,26.038,26.965,19.248,15.875,413.982,1.17,1.8752,1.0365,15.7,24.64,2
