Dist Code,Year,Dist Name,State Name,RICE AREA (1000 ha),RICE YIELD (kg per ha),nitrogen,phosphate,potash,prec_grow,prec_harvest,et_grow,et_harvest,maxT_grow,maxT_harvest,minT_grow,minT_harvest,runoff_grow,runoff_harvest,windspeed_grow,windspeed_harvest
520,2005,Rangareddy,Telangana,40.26,2785.64,4317.832918275153,2362.050066529774,2148.03881889117,215.55,0.34,111.498,54.245000000000005,30.612000000000002,27.56,21.836000000000002,15.29,68.626,0.005,1.8014,0.9890000000000001
520,2006,Rangareddy,Telangana,31.05,2666.99,3295.4748542094458,1758.618443531828,2894.482275154004,165.28,19.975,109.25,49.925,30.833999999999996,28.939999999999998,22.058,16.67,36.134,1.0,1.8674,0.8
520,2007,Rangareddy,Telangana,30.4,2533.55,3621.6325256673504,2040.1608542094455,1629.2252648870635,167.144,8.340000000000002,109.994,42.32,30.514,28.82,21.738000000000003,16.555,36.038,0.415,1.6040000000000003,0.8654999999999999
520,2008,Rangareddy,Telangana,32.1,2866.67,3464.7355811088296,1477.6256180698151,706.0708090349076,169.79,17.575000000000003,95.646,52.435,30.862000000000002,29.185000000000002,22.088,16.92,49.976,0.875,1.6136,0.89
520,2009,Rangareddy,Telangana,35.36,2620.47,5011.933660780287,2523.37092073922,1566.6643712525668,141.226,15.26,98.83,51.599999999999994,31.574,29.369999999999997,22.804,17.105,19.636,0.765,1.9265999999999999,0.9870000000000001
520,2010,Rangareddy,Telangana,52.36,2599.31,4110.709414373717,2556.9656574948663,1805.0975605749486,221.108,28.05,115.48600000000002,61.385,30.82,29.020000000000003,22.046,16.755000000000003,79.50399999999999,1.405,1.531,0.95
520,2011,Rangareddy,Telangana,43.67,2360.89,5145.448686652977,3167.611968788501,939.1614603696099,127.852,3.05,98.65,32.915,31.15,29.32,22.372000000000003,17.055,12.796000000000001,0.155,2.0052,0.9279999999999999
520,2012,Rangareddy,Telangana,40.91,2405.28,4255.933663244353,2133.1935671457904,923.1614513347021,148.43,14.485,114.28799999999998,45.205,31.092000000000002,29.305,22.316000000000003,17.035,14.690000000000001,0.715,1.8448,0.9884999999999999
520,2013,Rangareddy,Telangana,45.04,2283.97,6146.256433675564,2498.7267154004107,1304.454583983573,183.256,5.42,124.476,52.62,30.156000000000006,28.064999999999998,21.38,15.795,28.002,0.27,1.9233999999999998,0.8525
520,2014,Rangareddy,Telangana,34.88,2614.97,6881.306887885013,3669.6796780287477,1204.0862488706366,114.45599999999999,16.65,97.826,33.855000000000004,31.586000000000002,28.78,22.808,16.515,6.606,0.8400000000000001,2.051,1.0215
520,2015,Rangareddy,Telangana,24.28,2529.24,2230.2261880903493,1198.4109437371665,660.0769774127311,106.468,1.98,92.956,14.305,31.822000000000003,30.765,22.808,18.495,5.322000000000001,0.095,1.7079999999999997,1.1059999999999999
521,1990,Thiruvannamalai,Tamil Nadu,53.32,3086.0,1204.988205338809,460.77676878850104,331.90221930184805,127.56199999999998,72.83,93.93,84.005,33.764,28.994999999999997,23.874000000000002,20.58,6.378,3.64,2.6786000000000003,1.56
521,1991,Thiruvannamalai,Tamil Nadu,106.9,3059.0,2134.637149897331,989.1784065708421,894.6937330595482,142.532,146.83,112.18200000000002,85.84,33.42,28.615,24.132,19.95,7.1259999999999994,28.67,2.6342,1.5045000000000002
521,1992,Thiruvannamalai,Tamil Nadu,91.93,2300.0,1791.0380229979469,657.7280032854209,497.9170422997947,93.174,121.045,92.174,82.39500000000001,33.966,28.424999999999997,23.916000000000004,20.11,4.662,6.055000000000001,2.2977999999999996,1.906
521,1993,Thiruvannamalai,Tamil Nadu,98.0,2622.0,1753.7130184804926,794.3433264887065,731.945297741273,116.81200000000001,151.91500000000002,93.938,107.725,34.193999999999996,27.865000000000002,23.706,20.5,5.84,7.775,2.593,2.3015
521,1994,Thiruvannamalai,Tamil Nadu,108.12,3186.0,2839.2622817248457,1004.0906809034909,984.615760164271,108.75,116.78999999999999,87.63799999999999,93.15,33.986000000000004,27.98,23.814,19.72,5.436,5.835,2.9234,2.2545
521,1995,Thiruvannamalai,Tamil Nadu,101.45,2589.0,2264.2140123203285,893.2766242299793,830.3817905544147,152.822,45.910000000000004,118.51400000000001,71.295,34.174,29.35,24.044,20.895,7.644,2.295,2.6229999999999998,1.9855
521,1996,Thiruvannamalai,Tamil Nadu,146.54,2621.0,3602.6452780287473,1342.4749059548255,990.7427975359343,111.178,115.46000000000001,94.922,95.89,33.395999999999994,28.92,24.028,20.16,5.558,5.775,2.3348000000000004,1.4055
521,1997,Thiruvannamalai,Tamil Nadu,142.22,2852.0,3882.483346201232,1852.1774932238195,1695.4960262833674,129.56599999999997,241.875,96.73,103.075,34.452000000000005,29.185000000000002,24.462,21.72,6.478,81.42500000000001,2.5531999999999995,1.0179999999999998
521,1998,Thiruvannamalai,Tamil Nadu,146.25,3312.0,4336.795995893224,1783.3610882956878,1405.9820328542094,138.198,161.005,109.48799999999999,104.795,34.224000000000004,29.08,24.436,20.765,6.928,8.995000000000001,1.9396,1.3359999999999999
521,1999,Thiruvannamalai,Tamil Nadu,97.39,3111.0,3869.4826817248454,1669.3645897330596,1482.1118168377823,123.69000000000001,87.595,100.56800000000001,86.825,33.706,29.52,23.997999999999998,19.855,6.186,4.38,2.3994000000000004,1.5350000000000001
521,2000,Thiruvannamalai,Tamil Nadu,81.75,3024.0,3191.573716632444,1191.361047227926,860.2181519507187,162.138,85.105,116.66,92.82,33.35000000000001,28.895,24.12,19.939999999999998,8.666,4.2700000000000005,2.3272,1.8075
521,2001,Thiruvannamalai,Tamil Nadu,122.69,3024.0,3710.6293059548257,1632.2657445585214,1361.9345790554414,135.792,101.02,101.684,96.595,34.01800000000001,28.700000000000003,24.462,20.39,6.792,5.050000000000001,2.4504,1.4285
521,2002,Thiruvannamalai,Tamil Nadu,43.87,2632.0,1486.4957642710474,552.0377396303901,482.0223006160164,119.01199999999999,97.34,89.184,87.035,34.474000000000004,29.14,24.918,20.825,5.95,5.045,2.3536,1.5270000000000001
521,2003,Thiruvannamalai,Tamil Nadu,70.72,2806.0,1935.6310866529773,803.6986743326488,609.6615819301848,139.7,43.06,112.5,66.15,34.21,29.275,24.652,20.965,6.984,2.1550000000000002,2.124,1.782
521,2004,Thiruvannamalai,Tamil Nadu,116.82,2829.0,3784.622577412731,1575.213353593429,1327.1135802874744,160.8,55.15,104.48600000000002,85.525,33.652,28.810000000000002,24.098,20.505,9.919999999999998,2.7800000000000002,2.0046,1.8845
521,2005,Thiruvannamalai,Tamil Nadu,142.74,2757.0,5106.281691991787,2217.704777002054,1704.0869815195072,183.78,188.865,102.72199999999998,101.24,33.906,27.795,24.347999999999995,19.485,33.28,87.855,1.9888,1.5270000000000001
521,2006,Thiruvannamalai,Tamil Nadu,111.46,3284.0,5114.846759753593,2313.937064476386,1634.6032410677615,146.674,69.06,101.644,83.465,34.288,28.805,24.729999999999997,20.494999999999997,7.718000000000001,9.815,2.1352,1.499
521,2007,Thiruvannamalai,Tamil Nadu,112.15,3441.0,5185.033022587269,2050.148057494867,2563.624644763861,170.83800000000002,91.38,127.952,92.375,33.67,28.66,24.113999999999997,20.35,9.176,4.57,1.645,0.98
521,2008,Thiruvannamalai,Tamil Nadu,101.89,3120.0,5639.843733880903,1607.3597322381927,2849.7984418891165,174.002,140.48499999999999,115.30199999999999,88.245,33.874,28.91,24.32,20.6,13.35,76.165,1.8152000000000001,1.387
521,2009,Thiruvannamalai,Tamil Nadu,105.18,3090.0,6155.038570841889,2526.782119096509,3047.118593839836,102.452,179.20999999999998,95.24599999999998,100.255,34.756,29.215,25.2,20.905,5.121999999999999,9.13,2.1448,1.129
521,2010,Thiruvannamalai,Tamil Nadu,125.49,2850.0,7602.7150201232025,3352.7011268993842,3171.8718406570842,151.51000000000002,150.73499999999999,126.05,95.16,33.806,28.75,24.246000000000002,20.44,7.574,7.9,1.4734000000000003,0.648
521,2011,Thiruvannamalai,Tamil Nadu,63.94,4731.0,4410.505049691991,2044.4151967145788,1356.8724468172484,154.38799999999998,131.04000000000002,118.768,96.01,34.532000000000004,28.555,24.973999999999997,20.244999999999997,7.720000000000001,9.285,2.1358,1.389
521,2012,Thiruvannamalai,Tamil Nadu,91.77,3547.0,6319.421645174537,2346.0934546201233,1291.254778644764,127.25,106.33,105.8,99.28,34.548,29.855,24.992,21.545,6.362,5.3149999999999995,2.3533999999999997,1.365
521,2013,Thiruvannamalai,Tamil Nadu,82.63,4350.0,4918.850220123203,1596.6966480492815,1317.0237905544145,147.112,101.675,130.99,82.175,34.182,29.145,24.628000000000004,20.835,7.356,5.084999999999999,2.2072000000000003,1.3785
521,2014,Thiruvannamalai,Tamil Nadu,93.13,4716.0,4732.855126078029,1654.8608180698152,1164.0982275154004,168.452,63.565,118.772,86.52,34.954,29.305,25.395999999999997,20.995,8.797999999999998,3.1799999999999997,2.3532,1.5105
521,2015,Thiruvannamalai,Tamil Nadu,138.88,3966.0,8409.865567145791,2979.7545264887062,1726.6519786447636,117.18800000000002,163.125,111.854,85.495,34.92,29.195,25.395999999999997,20.89,5.859999999999999,8.275,1.6698,1.032
