"Dist Code","Year","State Code","State Name","Dist Name","JUNE ACTUAL (Millimeters)","JULY ACTUAL (Millimeters)","AUGUST ACTUAL (Millimeters)","SEPTEMBER ACTUAL (Millimeters)","OCTOBER ACTUAL (Millimeters)","NOVEMBER ACTUAL (Millimeters)","DECEMBER ACTUAL (Millimeters)"
"814","1971","13","West Bengal","Malda","127.06","119.35","112.8","108.81","106.3","58.97","39.16"
"814","1972","13","West Bengal","Malda","133.05","126.96","116.66","109.5","87.97","45.39","32.91"
"814","1973","13","West Bengal","Malda","126.16","123.69","116.62","108.24","105.15","56.62","37.11"
"814","1974","13","West Bengal","Malda","131.69","119.74","117.06","108.88","106.58","50.73","33.66"
"814","1975","13","West Bengal","Malda","133.4","119.64","118.44","108.7","108.35","50.49","34.18"
"814","1976","13","West Bengal","Malda","130.06","123.49","115.27","110.43","81.17","49.11","29.75"
"814","1977","13","West Bengal","Malda","126.17","121.46","117.68","108.84","104.03","54.04","36.32"
"814","1978","13","West Bengal","Malda","126.67","121.67","118.12","107.96","101.51","54.65","35.83"
"814","1979","13","West Bengal","Malda","134.17","123.76","118.85","108.84","103.49","58.37","37.72"
"814","1980","13","West Bengal","Malda","132.65","123.9","118.53","110.03","90.87","48.07","33.08"
"814","1981","13","West Bengal","Malda","129.0","121.6","119.86","109.39","68.3","41.68","28.01"
"814","1982","13","West Bengal","Malda","131.48","125.21","118.49","111.05","76.51","52.2","30.22"
"814","1983","13","West Bengal","Malda","137.77","125.25","118.56","110.3","107.3","51.94","36.13"
"814","1984","13","West Bengal","Malda","129.02","121.35","118.28","108.64","93.93","48.43","32.97"
"814","1985","13","West Bengal","Malda","131.87","120.14","119.43","109.02","107.14","52.15","37.87"
"814","1986","13","West Bengal","Malda","134.22","123.52","118.64","110.11","104.44","61.27","38.63"
"814","1987","13","West Bengal","Malda","134.89","121.66","116.05","110.14","100.51","53.55","36.6"
"814","1988","13","West Bengal","Malda","130.89","123.32","117.01","111.93","81.96","58.06","32.9"
"814","1989","13","West Bengal","Malda","131.52","122.86","119.1","110.37","100.88","50.17","33.68"
"814","1990","13","West Bengal","Malda","132.03","121.1","118.36","110.37","106.09","55.95","36.15"
"814","1991","13","West Bengal","Malda","127.43","124.69","116.64","107.01","103.49","50.33","35.47"
"814","1992","13","West Bengal","Malda","131.15","121.09","116.21","109.51","90.44","48.33","31.74"
"814","1993","13","West Bengal","Malda","133.0","125.11","117.57","109.05","95.05","53.55","34.3"
"814","1994","13","West Bengal","Malda","133.33","125.84","119.03","112.42","94.57","49.79","33.2"
"814","1995","13","West Bengal","Malda","136.46","124.67","119.38","111.91","88.92","67.06","34.89"
"814","1996","13","West Bengal","Malda","132.33","125.19","117.92","110.15","107.13","50.94","35.54"
"814","1997","13","West Bengal","Malda","131.5","122.91","116.88","107.16","73.45","45.16","29.89"
"814","1998","13","West Bengal","Malda","136.41","122.25","115.65","110.32","112.58","60.42","37.29"
"814","1999","13","West Bengal","Malda","131.86","120.97","115.88","109.54","107.74","54.74","37.02"
"814","2000","13","West Bengal","Malda","131.37","123.57","117.4","108.38","93.75","48.34","32.43"
"814","2001","13","West Bengal","Malda","130.83","123.46","116.57","110.08","108.77","54.07","35.62"
"814","2002","13","West Bengal","Malda","129.88","120.94","115.33","108.45","89.16","59.69","33.84"
"814","2003","13","West Bengal","Malda","130.87","122.23","119.62","110.66","111.23","54.31","35.98"
"814","2004","13","West Bengal","Malda","129.3","119.47","118.4","111.22","105.41","54.42","38.33"
"814","2005","13","West Bengal","Malda","135.52","123.13","117.88","111.05","107.18","50.91","35.78"
"814","2006","13","West Bengal","Malda","130.15","125.04","117.99","110.99","92.12","51.96","35.11"
"814","2007","13","West Bengal","Malda","130.99","120.99","117.87","109.39","93.66","50.78","32.97"
"814","2008","13","West Bengal","Malda","127.92","121.08","115.86","109.42","97.78","49.37","34.52"
"814","2009","13","West Bengal","Malda","102.28","125.47","117.18","111.13","103.5","56.8","35.46"
"814","2010","13","West Bengal","Malda","130.98","122.66","116.24","109.42","106.67","55.27","35.24"
"814","2011","13","West Bengal","Malda","131.04","121.15","115.34","109.94","75.35","43.94","29.19"
"814","2012","13","West Bengal","Malda","132.49","122.69","117.12","108.69","84.88","46.52","31.66"
"814","2013","13","West Bengal","Malda","131.44","124.84","115.78","108.32","105.24","48.24","33.73"
"814","2014","13","West Bengal","Malda","129.54","123.85","116.45","107.65","80.59","42.23","28.78"
"814","2015","13","West Bengal","Malda","131.01","122.56","116.04","108.42","77.9","42.39","27.91"
"816","1958","13","West Bengal","Cooch Behar","120.11","121.61","114.58","108.11","91.55","49.87","31.01"
"816","1959","13","West Bengal","Cooch Behar","115.03","118.28","116.65","106.59","99.05","49.25","33.05"
"816","1960","13","West Bengal","Cooch Behar","117.76","115.7","117.02","105.33","89.22","45.59","31.64"
"816","1961","13","West Bengal","Cooch Behar","116.81","118.64","117.14","108.05","100.07","47.27","31.99"
"816","1962","13","West Bengal","Cooch Behar","114.53","119.48","114.42","107.71","85.51","43.91","29.74"
"816","1963","13","West Bengal","Cooch Behar","114.0","116.82","116.2","108.8","99.92","54.51","36.4"
"816","1964","13","West Bengal","Cooch Behar","119.37","115.86","118.14","108.89","106.58","52.59","36.81"
"816","1965","13","West Bengal","Cooch Behar","115.53","115.73","112.15","104.78","81.27","52.66","33.26"
"816","1966","13","West Bengal","Cooch Behar","115.13","117.28","114.49","105.1","83.34","53.01","34.09"
"816","1967","13","West Bengal","Cooch Behar","117.37","118.34","117.19","106.96","97.5","46.98","33.74"
"816","1968","13","West Bengal","Cooch Behar","112.64","114.53","116.39","106.53","96.2","47.31","33.11"
"816","1969","13","West Bengal","Cooch Behar","115.85","117.72","114.19","107.39","81.83","52.69","31.14"
"816","1970","13","West Bengal","Cooch Behar","116.78","116.42","115.19","106.84","99.51","49.52","33.78"
"816","1971","13","West Bengal","Cooch Behar","115.01","116.32","113.99","107.38","100.16","60.95","39.39"
"816","1972","13","West Bengal","Cooch Behar","116.72","121.08","117.24","106.17","99.3","49.81","34.6"
"816","1973","13","West Bengal","Cooch Behar","113.14","119.58","116.56","108.07","98.64","55.75","36.29"
"816","1974","13","West Bengal","Cooch Behar","115.67","114.49","116.49","106.81","106.52","50.38","33.15"
"816","1975","13","West Bengal","Cooch Behar","119.29","115.55","118.43","106.08","104.96","49.15","33.86"
"816","1976","13","West Bengal","Cooch Behar","114.76","117.84","114.71","107.99","87.28","48.24","30.66"
"816","1977","13","West Bengal","Cooch Behar","110.66","117.8","115.74","107.42","96.47","53.51","35.93"
"816","1978","13","West Bengal","Cooch Behar","113.62","116.78","117.95","106.01","96.7","56.54","33.18"
"816","1979","13","West Bengal","Cooch Behar","120.1","117.02","115.92","105.44","98.83","56.06","37.34"
"816","1980","13","West Bengal","Cooch Behar","115.76","118.92","117.74","107.93","91.38","47.12","32.3"
"816","1981","13","West Bengal","Cooch Behar","117.73","116.75","118.92","107.13","64.98","39.54","28.35"
"816","1982","13","West Bengal","Cooch Behar","116.39","118.54","119.55","108.22","89.94","48.33","32.72"
"816","1983","13","West Bengal","Cooch Behar","119.81","119.97","118.48","108.19","102.42","49.24","35.42"
"816","1984","13","West Bengal","Cooch Behar","117.91","115.14","117.88","104.52","103.1","47.94","35.38"
"816","1985","13","West Bengal","Cooch Behar","116.11","113.03","118.62","106.56","99.43","48.78","37.44"
"816","1986","13","West Bengal","Cooch Behar","120.67","117.53","117.53","105.9","96.61","57.18","37.69"
"816","1987","13","West Bengal","Cooch Behar","119.3","117.45","114.22","107.31","99.06","51.01","35.94"
"816","1988","13","West Bengal","Cooch Behar","118.38","117.51","114.0","108.59","84.36","58.27","34.52"
"816","1989","13","West Bengal","Cooch Behar","115.68","116.42","115.65","107.09","100.49","50.32","33.52"
"816","1990","13","West Bengal","Cooch Behar","117.07","116.35","116.14","106.95","99.21","50.69","33.71"
"816","1991","13","West Bengal","Cooch Behar","112.78","117.89","114.77","104.88","101.17","48.59","35.12"
"816","1992","13","West Bengal","Cooch Behar","114.54","114.81","114.53","106.81","100.92","49.45","32.88"
"816","1993","13","West Bengal","Cooch Behar","114.92","117.23","117.38","105.34","89.95","51.29","32.44"
"816","1994","13","West Bengal","Cooch Behar","118.35","120.26","117.91","109.69","100.79","51.64","33.83"
"816","1995","13","West Bengal","Cooch Behar","119.21","117.6","117.25","110.03","85.31","58.83","32.38"
"816","1996","13","West Bengal","Cooch Behar","114.73","117.18","116.64","108.3","100.73","48.53","32.2"
"816","1997","13","West Bengal","Cooch Behar","112.74","117.89","116.65","104.33","69.2","42.05","30.09"
"816","1998","13","West Bengal","Cooch Behar","117.52","115.83","114.9","108.41","106.23","54.01","33.73"
"816","1999","13","West Bengal","Cooch Behar","117.14","115.19","114.32","106.9","100.35","51.38","34.72"
"816","2000","13","West Bengal","Cooch Behar","117.65","117.28","115.22","105.39","87.31","46.35","29.3"
"816","2001","13","West Bengal","Cooch Behar","118.13","119.74","116.12","108.44","101.77","51.07","33.49"
"816","2002","13","West Bengal","Cooch Behar","116.38","116.73","115.55","106.18","94.68","54.0","34.13"
"816","2003","13","West Bengal","Cooch Behar","113.07","116.84","119.41","108.6","104.61","51.0","34.37"
"816","2004","13","West Bengal","Cooch Behar","114.98","112.41","118.29","109.07","98.11","53.43","37.36"
"816","2005","13","West Bengal","Cooch Behar","118.48","118.46","117.86","108.55","100.76","48.65","33.66"
"816","2006","13","West Bengal","Cooch Behar","117.39","122.14","118.78","108.09","97.3","54.46","37.16"
"816","2007","13","West Bengal","Cooch Behar","117.61","117.69","117.65","108.11","104.07","54.45","35.52"
"816","2008","13","West Bengal","Cooch Behar","116.37","118.06","114.94","107.2","99.02","49.53","35.07"
"816","2009","13","West Bengal","Cooch Behar","117.97","121.83","117.24","108.84","102.31","52.08","34.64"
"816","2010","13","West Bengal","Cooch Behar","118.93","118.88","116.55","107.22","102.92","54.88","34.6"
"816","2011","13","West Bengal","Cooch Behar","116.88","116.26","114.98","107.85","72.29","43.37","28.47"
"816","2012","13","West Bengal","Cooch Behar","115.85","117.52","116.88","106.07","94.36","46.41","32.72"
"816","2013","13","West Bengal","Cooch Behar","119.52","118.68","115.43","105.8","98.54","46.52","32.43"
"816","2014","13","West Bengal","Cooch Behar","118.12","119.37","115.17","105.94","86.03","44.69","29.06"
"816","2015","13","West Bengal","Cooch Behar","116.7","119.61","114.64","106.13","75.49","41.19","27.07"
"817","1958","13","West Bengal","Purulia","88.09","119.65","111.11","110.17","107.77","56.45","38.17"
"817","1959","13","West Bengal","Purulia","146.95","118.98","112.43","108.03","109.0","49.43","40.57"
"817","1960","13","West Bengal","Purulia","109.99","117.68","110.89","106.58","91.32","46.66","35.51"
"817","1961","13","West Bengal","Purulia","146.14","117.87","109.62","108.55","108.58","48.37","39.82"
"817","1962","13","West Bengal","Purulia","141.16","119.33","110.9","109.59","96.3","46.68","37.0"
"817","1963","13","West Bengal","Purulia","145.76","115.96","111.21","111.48","109.54","54.78","41.4"
"817","1964","13","West Bengal","Purulia","157.35","112.9","113.67","109.06","110.23","60.51","40.59"
"817","1965","13","West Bengal","Purulia","145.07","119.56","107.7","106.81","89.01","48.0","38.16"
"817","1966","13","West Bengal","Purulia","161.6","114.52","108.61","107.36","80.53","56.18","37.79"
"817","1967","13","West Bengal","Purulia","138.74","118.89","110.42","106.03","82.09","41.96","33.62"
"817","1968","13","West Bengal","Purulia","144.03","115.38","111.34","106.31","106.56","53.83","41.32"
"817","1969","13","West Bengal","Purulia","135.71","118.35","109.78","109.12","82.18","57.43","35.0"
"817","1970","13","West Bengal","Purulia","149.15","118.93","112.39","108.56","108.61","57.2","40.02"
"817","1971","13","West Bengal","Purulia","146.08","113.06","107.46","108.4","111.21","54.01","39.9"
"817","1972","13","West Bengal","Purulia","75.26","122.91","109.72","112.08","92.58","50.93","38.49"
"817","1973","13","West Bengal","Purulia","143.26","121.28","111.19","106.78","108.34","59.56","43.8"
"817","1974","13","West Bengal","Purulia","101.82","115.34","112.94","108.26","107.34","55.91","38.51"
"817","1975","13","West Bengal","Purulia","133.0","114.89","113.61","108.46","106.24","57.67","37.68"
"817","1976","13","West Bengal","Purulia","103.28","118.19","111.1","111.0","78.68","46.95","32.5"
"817","1977","13","West Bengal","Purulia","143.44","116.05","113.43","109.68","97.11","54.08","41.24"
"817","1978","13","West Bengal","Purulia","148.04","118.01","115.05","110.68","111.21","56.33","42.83"
"817","1979","13","West Bengal","Purulia","131.19","120.12","115.83","106.09","90.45","51.31","41.79"
"817","1980","13","West Bengal","Purulia","150.52","116.59","112.59","109.14","90.26","47.47","35.65"
"817","1981","13","West Bengal","Purulia","96.76","115.64","115.83","109.04","69.04","45.07","35.32"
"817","1982","13","West Bengal","Purulia","147.86","123.76","111.9","112.26","76.25","52.04","34.21"
"817","1983","13","West Bengal","Purulia","153.03","121.14","115.18","109.73","110.58","57.94","39.62"
"817","1984","13","West Bengal","Purulia","145.48","117.04","113.9","107.72","86.15","47.46","34.29"
"817","1985","13","West Bengal","Purulia","140.32","115.58","113.93","108.82","113.5","55.34","40.8"
"817","1986","13","West Bengal","Purulia","151.61","119.09","114.58","110.29","107.54","62.49","42.64"
"817","1987","13","West Bengal","Purulia","120.3","114.57","110.02","109.42","84.51","52.41","35.53"
"817","1988","13","West Bengal","Purulia","148.17","118.03","111.67","111.07","87.81","60.55","36.88"
"817","1989","13","West Bengal","Purulia","151.4","118.5","114.73","108.49","103.51","50.67","39.2"
"817","1990","13","West Bengal","Purulia","150.84","114.02","114.17","108.13","107.58","61.94","39.47"
"817","1991","13","West Bengal","Purulia","144.97","121.84","110.58","105.07","100.86","50.63","40.16"
"817","1992","13","West Bengal","Purulia","147.4","119.75","110.51","109.34","86.97","46.9","32.59"
"817","1993","13","West Bengal","Purulia","151.88","121.97","112.85","110.0","98.33","54.09","38.54"
"817","1994","13","West Bengal","Purulia","148.91","117.13","112.52","110.03","98.38","50.65","37.36"
"817","1995","13","West Bengal","Purulia","121.62","119.52","114.54","110.18","96.53","72.44","42.24"
"817","1996","13","West Bengal","Purulia","153.28","120.26","112.74","110.3","111.15","56.69","43.9"
"817","1997","13","West Bengal","Purulia","94.74","115.08","112.5","105.25","76.03","49.42","36.77"
"817","1998","13","West Bengal","Purulia","102.18","118.92","109.49","109.7","113.07","70.69","44.64"
"817","1999","13","West Bengal","Purulia","148.59","115.46","108.66","106.57","110.23","54.15","40.24"
"817","2000","13","West Bengal","Purulia","145.22","118.59","114.35","107.34","91.6","48.11","37.06"
"817","2001","13","West Bengal","Purulia","142.31","117.36","111.44","101.17","111.13","55.24","37.08"
"817","2002","13","West Bengal","Purulia","136.49","116.44","109.7","107.01","88.92","59.98","36.3"
"817","2003","13","West Bengal","Purulia","146.57","117.27","111.35","106.29","113.13","54.29","40.64"
"817","2004","13","West Bengal","Purulia","140.97","117.35","111.99","111.17","106.74","50.27","39.49"
"817","2005","13","West Bengal","Purulia","143.72","116.07","111.35","112.07","86.51","45.82","34.86"
"817","2006","13","West Bengal","Purulia","136.11","117.41","113.69","109.15","86.55","47.72","34.28"
"817","2007","13","West Bengal","Purulia","144.24","114.25","110.59","107.87","80.73","45.2","31.9"
"817","2008","13","West Bengal","Purulia","135.26","113.47","109.17","107.72","84.17","44.4","31.05"
"817","2009","13","West Bengal","Purulia","62.3","117.68","110.58","107.62","84.8","54.87","31.99"
"817","2010","13","West Bengal","Purulia","140.58","118.17","108.95","107.32","91.25","46.65","36.73"
"817","2011","13","West Bengal","Purulia","141.74","114.3","108.51","108.4","80.86","42.75","30.82"
"817","2012","13","West Bengal","Purulia","140.51","114.21","109.55","106.22","81.94","51.96","36.54"
"817","2013","13","West Bengal","Purulia","143.66","117.65","106.77","106.56","107.71","47.81","36.04"
"817","2014","13","West Bengal","Purulia","139.59","116.65","109.58","105.68","81.56","42.93","31.12"
"817","2015","13","West Bengal","Purulia","146.29","114.39","110.58","106.92","81.35","42.95","31.76"
"819","1958","13","West Bengal","Uttar Dinajpur","135.22","127.12","116.83","109.56","99.38","50.16","31.58"
"819","1959","13","West Bengal","Uttar Dinajpur","126.5","123.09","118.42","107.63","104.04","49.03","32.48"
"819","1960","13","West Bengal","Uttar Dinajpur","129.16","121.16","118.75","106.79","84.17","42.76","29.24"
"819","1961","13","West Bengal","Uttar Dinajpur","127.85","123.74","118.96","109.36","103.0","46.76","31.59"
"819","1962","13","West Bengal","Uttar Dinajpur","125.99","124.15","115.97","108.34","85.54","43.79","28.71"
"819","1963","13","West Bengal","Uttar Dinajpur","125.18","121.71","118.26","109.64","103.54","58.18","36.15"
"819","1964","13","West Bengal","Uttar Dinajpur","137.69","120.36","120.04","110.62","108.75","51.27","35.29"
"819","1965","13","West Bengal","Uttar Dinajpur","129.0","119.67","114.85","106.9","83.47","52.73","31.73"
"819","1966","13","West Bengal","Uttar Dinajpur","130.36","121.83","116.31","106.19","78.84","51.68","31.58"
"819","1967","13","West Bengal","Uttar Dinajpur","131.72","122.84","118.32","108.56","84.93","42.77","29.42"
"819","1968","13","West Bengal","Uttar Dinajpur","122.48","118.73","118.73","109.21","98.97","47.88","32.61"
"819","1969","13","West Bengal","Uttar Dinajpur","127.94","121.43","116.18","108.36","75.0","49.91","27.45"
"819","1970","13","West Bengal","Uttar Dinajpur","127.63","122.27","117.94","108.21","98.61","48.05","31.59"
"819","1971","13","West Bengal","Uttar Dinajpur","124.56","119.83","115.03","109.52","103.46","56.4","37.32"
"819","1972","13","West Bengal","Uttar Dinajpur","132.82","127.99","119.29","108.53","89.55","45.5","31.04"
"819","1973","13","West Bengal","Uttar Dinajpur","124.24","123.25","117.91","108.95","101.6","54.42","34.44"
"819","1974","13","West Bengal","Uttar Dinajpur","129.55","120.15","118.42","109.11","109.59","50.55","32.42"
"819","1975","13","West Bengal","Uttar Dinajpur","132.04","120.34","120.39","108.35","108.08","49.46","32.71"
"819","1976","13","West Bengal","Uttar Dinajpur","128.5","123.11","116.8","109.72","82.98","47.36","27.62"
"819","1977","13","West Bengal","Uttar Dinajpur","124.16","121.37","118.47","109.04","100.98","55.19","35.34"
"819","1978","13","West Bengal","Uttar Dinajpur","125.57","121.09","118.27","107.62","98.63","56.43","33.07"
"819","1979","13","West Bengal","Uttar Dinajpur","131.91","122.64","118.8","107.83","103.56","57.55","36.05"
"819","1980","13","West Bengal","Uttar Dinajpur","129.35","123.99","120.41","109.69","84.53","45.2","29.12"
"819","1981","13","West Bengal","Uttar Dinajpur","129.89","121.65","121.36","109.38","66.31","38.35","24.57"
"819","1982","13","West Bengal","Uttar Dinajpur","128.97","124.83","121.17","110.8","80.94","47.56","28.72"
"819","1983","13","West Bengal","Uttar Dinajpur","134.04","125.24","120.77","110.54","105.01","49.6","34.83"
"819","1984","13","West Bengal","Uttar Dinajpur","127.14","119.68","118.74","107.16","93.43","45.27","30.74"
"819","1985","13","West Bengal","Uttar Dinajpur","129.05","118.19","120.53","108.64","104.12","50.93","37.04"
"819","1986","13","West Bengal","Uttar Dinajpur","134.56","122.25","119.05","109.54","101.09","57.75","36.41"
"819","1987","13","West Bengal","Uttar Dinajpur","131.21","121.74","115.67","109.54","102.98","51.94","35.09"
"819","1988","13","West Bengal","Uttar Dinajpur","127.96","122.02","117.08","111.55","76.11","50.89","28.39"
"819","1989","13","West Bengal","Uttar Dinajpur","127.75","122.58","118.71","110.2","91.12","47.55","29.41"
"819","1990","13","West Bengal","Uttar Dinajpur","129.68","120.99","118.6","109.88","103.0","52.73","33.11"
"819","1991","13","West Bengal","Uttar Dinajpur","124.86","124.47","117.14","107.16","93.85","47.15","31.38"
"819","1992","13","West Bengal","Uttar Dinajpur","127.54","120.23","116.51","109.01","93.33","47.88","29.8"
"819","1993","13","West Bengal","Uttar Dinajpur","129.54","124.1","119.56","108.18","86.0","49.17","28.87"
"819","1994","13","West Bengal","Uttar Dinajpur","131.56","124.56","119.72","111.54","89.92","47.85","29.56"
"819","1995","13","West Bengal","Uttar Dinajpur","133.26","124.3","119.8","112.5","82.56","59.48","30.02"
"819","1996","13","West Bengal","Uttar Dinajpur","128.34","123.26","119.3","109.46","103.88","49.42","32.05"
"819","1997","13","West Bengal","Uttar Dinajpur","128.18","122.17","118.48","106.72","69.03","41.48","28.45"
"819","1998","13","West Bengal","Uttar Dinajpur","133.76","121.68","117.07","110.01","110.2","54.77","32.94"
"819","1999","13","West Bengal","Uttar Dinajpur","128.86","120.36","116.88","109.34","104.45","52.67","33.89"
"819","2000","13","West Bengal","Uttar Dinajpur","129.6","122.83","118.19","107.82","83.73","44.67","26.53"
"819","2001","13","West Bengal","Uttar Dinajpur","128.94","122.8","117.69","110.06","106.27","52.6","32.71"
"819","2002","13","West Bengal","Uttar Dinajpur","128.65","121.89","116.85","107.87","91.98","54.46","31.91"
"819","2003","13","West Bengal","Uttar Dinajpur","127.88","121.77","121.4","110.61","108.95","52.29","33.83"
"819","2004","13","West Bengal","Uttar Dinajpur","127.23","118.35","119.42","110.77","102.43","55.12","36.64"
"819","2005","13","West Bengal","Uttar Dinajpur","132.5","122.69","119.55","110.53","104.54","49.8","32.95"
"819","2006","13","West Bengal","Uttar Dinajpur","129.22","125.22","119.41","110.33","89.36","52.61","33.53"
"819","2007","13","West Bengal","Uttar Dinajpur","129.25","121.07","119.1","109.56","90.53","49.59","30.38"
"819","2008","13","West Bengal","Uttar Dinajpur","126.26","121.72","117.21","109.13","99.16","49.47","33.41"
"819","2009","13","West Bengal","Uttar Dinajpur","129.15","125.55","118.81","111.02","105.68","54.27","34.36"
"819","2010","13","West Bengal","Uttar Dinajpur","130.5","122.68","117.71","109.25","106.39","55.74","33.48"
"819","2011","13","West Bengal","Uttar Dinajpur","129.04","121.31","116.91","109.8","73.49","41.99","26.15"
"819","2012","13","West Bengal","Uttar Dinajpur","132.68","123.16","118.76","108.96","81.3","43.26","28.27"
"819","2013","13","West Bengal","Uttar Dinajpur","130.35","124.66","117.56","108.24","103.42","48.12","32.11"
"819","2014","13","West Bengal","Uttar Dinajpur","129.03","123.62","118.04","108.09","79.59","41.7","25.78"
"819","2015","13","West Bengal","Uttar Dinajpur","129.76","123.2","117.26","108.39","77.49","41.42","25.2"
"820","1958","13","West Bengal","Dakshin Dinajpur","131.92","124.61","113.42","107.81","102.34","53.01","35.05"
"820","1959","13","West Bengal","Dakshin Dinajpur","124.33","120.54","115.31","106.61","104.7","49.74","34.85"
"820","1960","13","West Bengal","Dakshin Dinajpur","127.08","118.53","115.96","105.56","88.52","45.37","32.29"
"820","1961","13","West Bengal","Dakshin Dinajpur","124.69","121.68","115.74","108.11","104.73","48.38","34.21"
"820","1962","13","West Bengal","Dakshin Dinajpur","124.23","122.81","114.33","107.65","90.19","45.48","32.0"
"820","1963","13","West Bengal","Dakshin Dinajpur","124.01","120.4","116.04","109.89","105.93","59.84","37.97"
"820","1964","13","West Bengal","Dakshin Dinajpur","134.12","118.48","118.42","109.49","109.93","53.13","37.99"
"820","1965","13","West Bengal","Dakshin Dinajpur","126.75","118.79","111.92","105.99","80.75","53.2","33.67"
"820","1966","13","West Bengal","Dakshin Dinajpur","128.55","121.09","114.15","105.96","88.56","57.78","36.75"
"820","1967","13","West Bengal","Dakshin Dinajpur","129.47","120.73","115.39","106.7","89.75","44.96","32.59"
"820","1968","13","West Bengal","Dakshin Dinajpur","120.8","117.34","116.11","107.95","102.73","50.99","36.12"
"820","1969","13","West Bengal","Dakshin Dinajpur","125.57","120.26","112.91","106.78","79.73","54.44","31.8"
"820","1970","13","West Bengal","Dakshin Dinajpur","125.06","119.87","114.75","106.7","104.21","51.49","34.88"
"820","1971","13","West Bengal","Dakshin Dinajpur","122.85","117.56","112.0","106.84","105.23","62.26","40.08"
"820","1972","13","West Bengal","Dakshin Dinajpur","127.79","123.45","114.88","107.3","92.95","46.55","33.67"
"820","1973","13","West Bengal","Dakshin Dinajpur","122.75","121.27","115.03","106.58","103.83","57.53","37.94"
"820","1974","13","West Bengal","Dakshin Dinajpur","126.43","117.45","115.78","106.94","110.29","51.95","34.38"
"820","1975","13","West Bengal","Dakshin Dinajpur","129.32","117.63","116.89","106.86","108.71","50.48","34.48"
"820","1976","13","West Bengal","Dakshin Dinajpur","125.12","121.18","113.83","108.73","82.87","48.67","29.89"
"820","1977","13","West Bengal","Dakshin Dinajpur","121.4","119.99","115.71","107.83","102.53","53.39","36.69"
"820","1978","13","West Bengal","Dakshin Dinajpur","121.96","119.31","116.7","106.38","96.01","53.97","34.25"
"820","1979","13","West Bengal","Dakshin Dinajpur","130.2","120.54","116.61","106.75","104.83","58.0","38.6"
"820","1980","13","West Bengal","Dakshin Dinajpur","127.85","121.23","116.89","107.85","93.71","48.7","33.41"
"820","1981","13","West Bengal","Dakshin Dinajpur","127.83","119.49","118.25","107.38","67.88","41.21","29.44"
"820","1982","13","West Bengal","Dakshin Dinajpur","126.63","121.58","116.58","108.58","79.77","50.14","30.43"
"820","1983","13","West Bengal","Dakshin Dinajpur","132.97","122.85","116.66","107.89","106.05","51.83","36.83"
"820","1984","13","West Bengal","Dakshin Dinajpur","125.67","118.41","117.19","105.93","102.25","49.84","34.56"
"820","1985","13","West Bengal","Dakshin Dinajpur","126.34","117.69","117.78","106.89","105.77","51.51","38.06"
"820","1986","13","West Bengal","Dakshin Dinajpur","132.68","121.72","117.17","107.43","102.69","62.51","39.27"
"820","1987","13","West Bengal","Dakshin Dinajpur","129.5","120.12","115.09","107.78","105.59","55.03","38.02"
"820","1988","13","West Bengal","Dakshin Dinajpur","127.1","121.4","115.01","109.79","82.59","60.5","33.38"
"820","1989","13","West Bengal","Dakshin Dinajpur","127.66","120.45","116.98","107.92","103.93","51.36","34.65"
"820","1990","13","West Bengal","Dakshin Dinajpur","127.56","118.95","116.4","108.39","104.51","55.43","35.76"
"820","1991","13","West Bengal","Dakshin Dinajpur","123.18","121.17","114.92","105.0","105.25","50.76","36.48"
"820","1992","13","West Bengal","Dakshin Dinajpur","125.83","118.26","114.33","107.25","95.86","49.6","32.56"
"820","1993","13","West Bengal","Dakshin Dinajpur","126.44","120.96","115.78","106.68","97.56","54.81","34.83"
"820","1994","13","West Bengal","Dakshin Dinajpur","127.7","124.34","117.5","110.13","99.84","51.31","34.45"
"820","1995","13","West Bengal","Dakshin Dinajpur","131.01","122.29","117.43","110.16","90.16","66.7","34.81"
"820","1996","13","West Bengal","Dakshin Dinajpur","128.37","122.04","117.1","108.27","105.54","50.39","34.78"
"820","1997","13","West Bengal","Dakshin Dinajpur","124.85","121.19","114.83","105.41","72.18","44.52","30.74"
"820","1998","13","West Bengal","Dakshin Dinajpur","128.69","119.37","113.92","108.55","111.24","58.23","36.16"
"820","1999","13","West Bengal","Dakshin Dinajpur","127.57","119.0","114.38","108.0","106.26","54.71","36.6"
"820","2000","13","West Bengal","Dakshin Dinajpur","127.39","121.2","115.37","106.28","93.46","47.93","31.82"
"820","2001","13","West Bengal","Dakshin Dinajpur","127.12","121.69","114.84","108.35","107.17","53.75","35.35"
"820","2002","13","West Bengal","Dakshin Dinajpur","125.65","118.18","113.65","106.51","89.6","58.59","33.66"
"820","2003","13","West Bengal","Dakshin Dinajpur","125.47","120.08","117.81","108.78","109.67","53.82","36.09"
"820","2004","13","West Bengal","Dakshin Dinajpur","124.66","116.49","116.93","109.36","103.69","54.7","38.25"
"820","2005","13","West Bengal","Dakshin Dinajpur","129.37","120.83","115.88","108.6","105.95","50.4","35.2"
"820","2006","13","West Bengal","Dakshin Dinajpur","125.92","123.47","116.84","108.88","94.61","53.4","35.92"
"820","2007","13","West Bengal","Dakshin Dinajpur","126.32","119.2","116.15","107.67","100.88","54.11","34.78"
"820","2008","13","West Bengal","Dakshin Dinajpur","124.89","119.67","114.02","107.57","103.04","50.61","35.7"
