"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"603","1992","17","Assam","Dibrugarh","36.2","140.9","151.5","264.6","231.5","429.4","475.1","223.7","443.4","134.2","8.9","3.8","2543.2"
"603","1993","17","Assam","Dibrugarh","42.4","74.7","116.7","65.2","272.2","412.9","390.4","465.6","342.0","35.6","4.4","0.2","2222.3"
"603","1994","17","Assam","Dibrugarh","57.7","44.6","300.8","183.1","148.9","200.0","231.8","320.1","323.4","243.0","12.1","0.0","2065.5"
"603","1995","17","Assam","Dibrugarh","11.2","130.7","46.3","139.8","440.9","459.3","635.4","467.2","0.0","71.9","0.0","0.0","2402.7"
"603","1996","17","Assam","Dibrugarh","46.6","68.6","312.3","233.2","739.0","301.7","791.8","562.4","347.5","251.6","21.6","0.0","3676.3"
"603","1997","17","Assam","Dibrugarh","19.1","109.8","101.0","112.1","396.2","544.1","465.1","414.4","539.7","64.7","30.2","26.7","2823.1"
"603","1998","17","Assam","Dibrugarh","2.1","6.1","0.0","0.0","22.8","556.0","607.4","236.4","134.0","56.3","9.1","0.0","1630.2"
"603","1999","17","Assam","Dibrugarh","0.4","3.0","25.2","364.6","292.4","359.7","411.7","295.8","146.8","143.7","12.8","0.0","2056.1"
"603","2000","17","Assam","Dibrugarh","49.4","0.0","80.9","244.4","99.7","191.2","287.0","304.5","0.0","36.6","36.8","0.0","1330.5"
"603","2001","17","Assam","Dibrugarh","4.3","30.2","3.4","186.1","185.2","225.1","398.1","358.8","153.8","86.1","3.8","0.0","1634.9"
"603","2003","17","Assam","Dibrugarh","5.1","57.9","69.5","127.8","158.9","215.8","691.1","127.8","251.6","147.8","0.3","0.0","1860.2"
"603","2004","17","Assam","Dibrugarh","27.2","37.4","165.0","256.5","481.8","269.9","480.9","450.8","287.2","172.6","0.8","10.6","2640.7"
"603","2005","17","Assam","Dibrugarh","45.7","140.7","227.0","200.0","208.5","304.2","381.2","371.2","76.5","88.6","25.6","0.0","2069.2"
"603","2006","17","Assam","Dibrugarh","1.6","158.3","64.5","319.6","285.2","307.2","458.6","270.6","291.5","57.2","26.1","14.2","2254.6"
"603","2007","17","Assam","Dibrugarh","2.3","56.2","17.7","330.3","162.0","431.5","631.8","258.0","367.7","98.1","13.8","8.2","2377.6"
"603","2008","17","Assam","Dibrugarh","35.7","17.4","180.1","190.3","254.4","487.4","517.9","441.8","229.0","82.3","6.8","5.4","2448.5"
"603","2009","17","Assam","Dibrugarh","20.2","34.0","36.3","196.9","153.4","359.8","416.6","530.9","268.4","134.9","0.0","0.0","2151.4"
"603","2010","17","Assam","Dibrugarh","1.3","9.8","143.1","436.7","334.5","333.7","447.2","397.3","398.0","90.4","35.4","6.5","2633.9"
"603","2011","17","Assam","Dibrugarh","14.5","12.8","168.9","145.5","126.0","297.2","463.4","280.6","267.6","64.9","2.3","20.0","1863.7"
"603","2012","17","Assam","Dibrugarh","15.6","5.4","40.7","322.1","261.5","421.3","474.3","286.7","404.5","130.9","6.6","13.0","2382.6"
"603","2013","17","Assam","Dibrugarh","8.3","3.1","114.2","215.5","413.1","331.9","457.2","413.3","220.8","171.8","0.0","3.7","2352.9"
"603","2014","17","Assam","Dibrugarh","4.3","27.3","23.1","63.3","363.4","325.7","220.9","421.2","337.5","18.8","5.3","0.0","1810.8"
"603","2015","17","Assam","Dibrugarh","9.8","24.0","43.8","263.0","347.8","457.9","324.6","501.9","158.3","133.1","27.8","20.0","2312.0"
"603","2016","17","Assam","Dibrugarh","24.6","59.3","117.9","463.1","293.7","311.5","387.9","212.1","290.0","101.9","14.8","4.2","2281.0"
"603","2017","17","Assam","Dibrugarh","3.5","97.2","117.1","238.1","316.0","283.8","461.1","280.8","269.3","190.6","0.9","1.5","2259.9"
"604","1993","17","Assam","Goalpara","73.9","22.5","42.2","152.3","404.9","554.3","567.1","257.8","374.9","75.7","0.0","0.0","2525.6"
"604","1994","17","Assam","Goalpara","20.4","19.4","38.7","155.8","428.7","550.3","261.5","293.5","74.5","140.7","17.3","0.0","2000.8"
"604","1995","17","Assam","Goalpara","7.1","19.5","77.8","353.0","301.7","569.8","537.0","460.0","492.2","16.6","71.3","7.3","2913.3"
"604","1996","17","Assam","Goalpara","10.3","5.9","10.0","63.9","515.3","221.3","348.8","289.3","155.4","159.8","0.0","0.0","1780.0"
"604","1997","17","Assam","Goalpara","6.7","6.1","48.5","183.7","253.3","708.4","864.0","533.0","549.1","39.9","84.6","6.2","3283.5"
"604","1998","17","Assam","Goalpara","0.0","9.8","112.8","172.1","232.1","504.3","608.6","582.4","175.5","158.0","0.0","0.0","2555.6"
"604","1999","17","Assam","Goalpara","0.0","1.4","13.6","166.3","373.4","348.1","348.6","184.6","41.2","114.3","0.0","0.0","1591.5"
"604","2000","17","Assam","Goalpara","0.0","7.6","10.0","283.1","380.3","490.1","294.4","270.8","170.6","70.2","0.0","0.0","1977.1"
"604","2001","17","Assam","Goalpara","0.3","3.5","5.3","301.6","325.0","296.9","278.7","186.6","168.0","213.4","25.7","0.0","1805.0"
"604","2003","17","Assam","Goalpara","0.0","0.0","5.6","19.7","21.6","40.0","21.0","20.7","17.7","0.0","0.0","0.0","146.3"
"604","2004","17","Assam","Goalpara","4.0","0.0","59.9","257.9","392.4","979.6","223.0","200.2","476.0","6.4","4.2","0.0","2603.6"
"604","2005","17","Assam","Goalpara","12.6","2.1","103.8","296.2","287.2","668.3","493.2","443.6","101.9","401.7","0.0","0.0","2810.6"
"604","2006","17","Assam","Goalpara","0.0","0.0","0.0","130.1","281.2","324.6","309.3","356.5","405.3","123.9","4.9","7.2","1943.0"
"604","2007","17","Assam","Goalpara","0.0","53.7","50.4","351.0","165.9","365.4","467.8","432.3","322.6","134.9","0.0","0.0","2344.0"
"604","2008","17","Assam","Goalpara","50.8","1.0","142.7","348.8","245.2","435.6","453.3","627.8","311.1","140.6","0.0","0.0","2756.9"
"604","2009","17","Assam","Goalpara","0.0","0.0","91.6","240.3","313.7","312.2","498.6","480.8","84.6","151.8","0.0","0.0","2173.6"
"604","2010","17","Assam","Goalpara","52.4","484.2","485.5","612.0","234.5","177.9","107.1","106.4","4.2","2.1","-1.0","-1.0","2266.3"
"604","2011","17","Assam","Goalpara","14.6","0.0","80.7","41.7","252.4","407.2","395.6","231.8","149.9","25.6","31.5","0.0","1631.0"
"604","2012","17","Assam","Goalpara","6.0","12.0","2.7","130.7","145.1","797.9","370.9","109.9","317.8","144.5","0.0","0.0","2037.5"
"604","2013","17","Assam","Goalpara","0.0","11.8","22.2","242.9","531.2","467.1","208.5","234.4","197.1","94.6","2.0","0.0","2011.8"
"604","2014","17","Assam","Goalpara","0.0","22.3","44.9","44.5","422.1","330.2","346.9","318.3","517.5","21.0","0.0","0.2","2067.9"
"604","2015","17","Assam","Goalpara","21.0","2.6","53.0","180.0","581.4","1040.5","236.2","674.1","231.3","47.2","1.8","32.7","3101.8"
"604","2016","17","Assam","Goalpara","4.5","0.5","106.1","313.0","444.7","329.3","631.2","188.1","281.6","137.9","0.1","0.8","2437.8"
"604","2017","17","Assam","Goalpara","0.8","22.4","89.6","332.4","292.4","424.2","467.7","394.7","598.4","184.5","0.7","0.0","2807.8"
"605","1990","17","Assam","Kamrup","1.2","21.2","87.0","342.3","106.5","193.0","565.5","66.8","203.7","165.1","0.0","0.3","1752.6"
"605","1991","17","Assam","Kamrup","17.7","7.9","41.5","137.5","467.1","210.9","209.7","284.1","141.2","311.3","0.0","11.7","1840.6"
"605","1992","17","Assam","Kamrup","0.0","33.1","19.3","103.5","271.4","404.6","357.1","373.4","185.9","55.3","7.2","16.5","1827.3"
"605","1993","17","Assam","Kamrup","86.5","71.3","62.6","128.2","388.2","643.6","440.3","566.6","338.1","78.8","5.3","1.1","2810.6"
"605","1994","17","Assam","Kamrup","18.2","28.8","97.5","245.8","314.1","539.4","318.2","270.3","73.0","118.7","0.9","0.0","2024.9"
"605","1995","17","Assam","Kamrup","5.8","27.4","80.0","212.2","273.3","468.4","420.9","274.1","341.2","83.5","36.2","12.9","2235.9"
"605","1996","17","Assam","Kamrup","11.0","22.7","60.6","30.0","508.8","224.0","245.1","242.5","97.4","220.2","0.0","0.0","1662.3"
"605","1997","17","Assam","Kamrup","13.0","25.0","48.0","243.0","268.0","218.0","234.0","175.0","363.0","125.0","40.0","0.0","1752.0"
"605","1998","17","Assam","Kamrup","0.0","13.3","53.5","339.0","40.5","513.6","383.8","371.5","99.7","131.2","0.0","0.0","1946.1"
"605","1999","17","Assam","Kamrup","0.0","0.0","12.7","81.7","480.7","377.1","531.8","442.2","214.7","253.4","0.9","0.0","2395.2"
"605","2000","17","Assam","Kamrup","4.4","34.0","75.3","256.3","429.3","377.4","235.3","241.9","98.9","20.3","15.6","0.3","1789.0"
"605","2001","17","Assam","Kamrup","1.6","7.8","1.4","179.8","297.8","233.4","214.1","108.2","165.9","184.1","2.3","0.0","1396.4"
"605","2003","17","Assam","Kamrup","5.3","47.7","100.0","256.3","269.5","785.7","285.5","254.8","189.1","386.4","20.9","0.0","2634.8"
"605","2004","17","Assam","Kamrup","9.1","17.7","17.3","484.5","143.1","334.3","381.1","117.9","91.5","273.4","1.2","1.1","1872.2"
"605","2005","17","Assam","Kamrup","19.7","3.7","143.1","174.5","261.9","168.5","205.9","520.2","92.3","145.1","2.2","0.0","1737.1"
"605","2006","17","Assam","Kamrup","0.0","10.1","9.8","210.6","252.2","218.5","157.2","118.0","77.1","104.6","22.6","8.1","1188.8"
"605","2007","17","Assam","Kamrup","0.0","90.1","30.8","305.7","204.6","344.2","416.5","112.4","224.0","141.0","20.1","0.0","1889.4"
"605","2008","17","Assam","Kamrup","33.7","10.2","139.2","159.1","143.1","353.8","236.3","281.0","125.9","115.6","0.0","1.7","1599.6"
"605","2009","17","Assam","Kamrup","0.0","1.6","60.1","112.1","200.1","190.2","363.1","286.7","99.5","119.0","0.0","0.0","1432.4"
"605","2010","17","Assam","Kamrup","124.1","369.7","356.0","482.7","250.9","233.5","223.2","75.7","5.3","0.5","-1.0","-1.0","2121.6"
"605","2011","17","Assam","Kamrup","9.3","23.4","53.6","101.4","224.5","88.4","373.4","204.0","255.5","0.3","15.3","1.3","1350.4"
"605","2012","17","Assam","Kamrup","5.2","7.6","23.3","382.2","181.4","396.4","343.7","309.7","180.2","57.7","0.2","4.7","1892.3"
"605","2013","17","Assam","Kamrup","0.0","13.5","48.2","124.0","227.4","209.8","190.2","287.1","210.7","114.3","0.0","2.9","1428.1"
"605","2014","17","Assam","Kamrup","0.0","26.2","16.1","85.6","362.1","442.5","122.0","278.3","349.5","40.7","0.0","0.5","1723.5"
"605","2015","17","Assam","Kamrup","13.9","20.8","23.1","175.1","508.8","350.4","196.4","418.0","137.6","40.7","14.4","21.1","1920.3"
"605","2016","17","Assam","Kamrup","1.7","4.8","58.5","542.0","316.9","276.6","348.5","105.8","142.5","34.5","0.0","0.0","1831.8"
"605","2017","17","Assam","Kamrup","0.0","35.6","23.0","404.4","272.3","366.0","333.8","199.6","207.7","100.4","15.8","0.0","1958.6"
"606","1993","17","Assam","Karbi Anglong","45.7","62.5","78.5","112.7","242.7","356.3","292.6","313.0","255.2","83.6","3.4","0.0","1846.2"
"606","1994","17","Assam","Karbi Anglong","28.2","17.9","121.2","89.5","104.1","304.6","284.8","242.7","161.5","76.2","50.0","0.0","1480.7"
"606","1995","17","Assam","Karbi Anglong","10.9","30.6","36.6","85.4","103.7","211.4","333.3","244.9","340.9","82.2","174.2","1.4","1655.5"
"606","1996","17","Assam","Karbi Anglong","0.5","60.7","182.3","285.9","645.2","641.9","166.0","246.6","363.3","230.0","7.2","0.0","2829.6"
"606","1998","17","Assam","Karbi Anglong","11.4","9.3","56.5","65.0","97.5","79.5","256.3","187.9","95.0","110.0","96.0","16.0","1080.4"
"606","1999","17","Assam","Karbi Anglong","4.9","0.0","24.4","69.6","302.0","122.2","225.9","223.3","-1.0","58.9","0.0","0.0","1030.2"
"606","2000","17","Assam","Karbi Anglong","0.0","17.6","60.1","121.6","296.4","246.0","410.2","194.1","150.4","145.5","1.2","0.0","1643.1"
"606","2001","17","Assam","Karbi Anglong","0.0","148.1","40.0","149.6","64.8","151.7","110.0","161.8","252.2","146.1","92.3","0.0","1316.6"
"606","2003","17","Assam","Karbi Anglong","0.0","0.0","0.0","0.0","166.8","148.8","74.4","431.2","154.0","90.0","0.0","0.0","1065.2"
"606","2004","17","Assam","Karbi Anglong","2.5","1.1","25.5","217.2","121.5","184.3","411.3","130.8","202.6","216.5","6.9","2.9","1523.1"
"606","2005","17","Assam","Karbi Anglong","22.7","3.8","185.5","26.2","116.0","96.1","179.3","242.1","151.8","100.0","0.0","0.0","1123.5"
"606","2006","17","Assam","Karbi Anglong","0.0","7.3","1.7","71.1","182.1","123.2","274.9","58.3","96.3","97.5","12.6","0.0","925.0"
"606","2007","17","Assam","Karbi Anglong","0.0","109.8","1.3","131.1","77.2","208.5","156.7","260.3","241.9","98.0","49.1","5.9","1339.8"
"606","2008","17","Assam","Karbi Anglong","13.1","14.8","50.2","47.0","118.8","164.1","169.4","266.5","241.2","100.3","0.0","0.0","1185.4"
"606","2009","17","Assam","Karbi Anglong","0.0","0.0","0.0","17.8","122.0","79.1","253.1","190.3","123.6","84.1","0.0","0.0","870.0"
"606","2010","17","Assam","Karbi Anglong","38.8","132.2","135.5","147.7","76.7","201.5","103.7","106.8","0.3","0.6","-1.0","-1.0","943.8"
"606","2011","17","Assam","Karbi Anglong","7.6","12.0","43.4","41.3","55.1","260.3","207.3","144.5","49.2","23.3","0.2","0.0","844.2"
"606","2012","17","Assam","Karbi Anglong","3.0","0.0","0.1","107.9","64.2","246.4","131.4","159.5","167.8","142.0","8.2","0.0","1030.5"
"606","2013","17","Assam","Karbi Anglong","0.0","4.0","42.3","68.2","244.9","226.3","255.4","129.9","202.2","78.6","0.0","0.5","1252.3"
"606","2014","17","Assam","Karbi Anglong","5.2","19.1","33.3","18.5","108.0","153.4","349.4","177.4","258.6","32.5","0.0","0.4","1155.8"
"606","2015","17","Assam","Karbi Anglong","19.0","3.8","27.4","145.6","123.4","234.4","173.0","222.7","185.1","70.7","10.5","0.5","1216.1"
"606","2016","17","Assam","Karbi Anglong","28.9","4.9","28.9","176.1","135.8","221.5","303.2","268.9","202.6","105.3","85.0","11.1","1572.2"
"606","2017","17","Assam","Karbi Anglong","0.0","6.5","157.1","175.4","110.8","271.2","268.6","171.4","163.9","137.8","7.6","5.7","1476.0"
"607","1990","17","Assam","Lakhimpur","57.1","85.0","75.9","256.2","169.8","832.2","908.4","503.8","585.5","196.3","0.0","8.2","3678.4"
"607","1991","17","Assam","Lakhimpur","17.3","50.6","57.8","204.3","493.4","459.6","575.8","443.0","678.5","136.5","31.0","52.3","3200.1"
"607","1992","17","Assam","Lakhimpur","53.4","122.8","68.1","132.2","24.9","430.8","516.8","567.8","144.8","106.6","7.0","3.2","2178.4"
"607","1993","17","Assam","Lakhimpur","80.4","162.0","22.8","76.5","293.9","534.9","464.5","364.2","80.5","35.7","0.0","0.0","2115.4"
"607","1994","17","Assam","Lakhimpur","26.0","63.4","235.0","215.5","496.8","565.5","202.7","202.9","338.6","139.1","14.1","0.0","2499.6"
"607","1995","17","Assam","Lakhimpur","17.5","73.5","21.1","138.8","399.9","577.5","445.0","415.7","389.2","61.6","25.2","38.0","2603.0"
"607","1996","17","Assam","Lakhimpur","43.5","27.0","140.8","199.9","666.2","289.6","608.8","355.7","170.9","219.3","14.1","0.0","2735.8"
"607","1997","17","Assam","Lakhimpur","34.2","85.1","36.4","82.1","504.4","709.2","525.9","473.5","345.4","146.2","44.0","30.9","3017.3"
"607","1998","17","Assam","Lakhimpur","15.6","54.2","191.3","150.1","185.6","945.0","458.3","398.3","110.0","77.4","0.0","0.0","2585.8"
"607","1999","17","Assam","Lakhimpur","0.6","0.0","6.3","310.4","238.1","239.6","263.7","423.4","234.5","291.1","0.0","0.0","2007.7"
"607","2000","17","Assam","Lakhimpur","35.0","10.2","168.7","255.4","163.9","332.3","305.5","284.8","334.6","27.9","6.6","0.0","1924.9"
"607","2001","17","Assam","Lakhimpur","0.0","49.0","2.4","209.2","96.3","220.4","231.3","273.7","172.0","107.6","11.5","0.0","1373.4"
"607","2003","17","Assam","Lakhimpur","0.0","22.2","59.3","178.6","219.7","277.0","533.8","193.7","138.8","128.3","10.9","0.0","1762.3"
"607","2004","17","Assam","Lakhimpur","29.8","36.0","155.3","254.1","638.6","441.2","493.8","477.7","320.7","296.4","2.9","31.9","3178.4"
"607","2005","17","Assam","Lakhimpur","42.7","116.6","164.8","229.6","275.1","545.5","504.4","649.8","147.0","102.6","37.8","0.0","2815.9"
"607","2006","17","Assam","Lakhimpur","6.3","130.5","33.5","218.3","339.6","658.0","570.2","398.4","324.6","123.2","48.7","25.1","2876.4"
"607","2007","17","Assam","Lakhimpur","13.8","81.5","41.3","295.4","411.0","650.6","675.2","512.5","409.0","122.0","14.1","19.4","3245.8"
"607","2008","17","Assam","Lakhimpur","53.0","39.5","96.4","151.5","272.2","602.8","472.6","561.2","333.4","99.6","9.5","1.1","2692.8"
"607","2009","17","Assam","Lakhimpur","15.8","24.0","26.1","188.7","237.4","327.4","455.9","746.2","152.4","150.5","0.0","0.0","2324.4"
"607","2010","17","Assam","Lakhimpur","149.8","349.0","349.6","808.6","488.7","490.0","529.9","59.2","38.5","4.4","-1.0","-1.0","3267.7"
"607","2011","17","Assam","Lakhimpur","6.6","10.5","188.1","132.7","299.5","439.2","940.6","403.9","389.5","15.3","4.6","6.3","2836.8"
"607","2012","17","Assam","Lakhimpur","11.4","3.2","29.9","243.2","295.7","575.2","536.6","369.0","454.8","190.5","11.0","14.5","2735.0"
"607","2013","17","Assam","Lakhimpur","5.6","8.2","76.6","92.4","329.7","402.4","614.7","492.8","223.9","111.2","2.1","6.0","2365.6"
"607","2014","17","Assam","Lakhimpur","8.7","53.2","28.4","29.9","419.2","431.7","520.8","686.7","462.5","34.3","24.4","4.0","2703.8"
"607","2015","17","Assam","Lakhimpur","4.9","21.6","13.8","218.2","331.4","828.4","355.1","570.0","354.1","41.9","23.1","18.6","2781.1"
"607","2016","17","Assam","Lakhimpur","26.8","57.0","99.0","272.9","260.3","490.3","856.3","221.5","471.0","181.9","3.1","0.9","2941.0"
"607","2017","17","Assam","Lakhimpur","6.5","44.9","76.0","347.6","359.9","505.9","931.5","420.0","518.6","345.2","17.7","0.3","3574.1"
"608","1993","17","Assam","North Cachar Hil","35.0","88.8","110.8","62.9","125.8","240.1","139.4","677.5","76.5","7.1","0.4","0.0","1564.3"
"608","1994","17","Assam","North Cachar Hil","0.0","0.0","0.0","0.0","0.0","0.0","135.0","79.3","127.8","115.1","7.4","0.0","464.6"
"608","1995","17","Assam","North Cachar Hil","4.0","18.2","13.0","53.9","141.7","658.0","602.4","59.8","43.5","30.0","44.9","0.0","1669.4"
"608","1996","17","Assam","North Cachar Hil","0.0","39.3","0.0","73.0","143.6","409.4","426.8","75.0","88.0","39.0","0.0","0.0","1294.1"
"608","1998","17","Assam","North Cachar Hil","41.7","68.5","12.0","95.0","476.3","563.0","234.8","78.8","-1.0","48.0","0.0","0.0","1617.1"
"608","1999","17","Assam","North Cachar Hil","40.0","0.0","161.3","130.0","208.0","563.0","270.0","78.0","175.2","2.1","263.4","0.0","1891.0"
"608","2000","17","Assam","North Cachar Hil","0.7","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"608","2001","17","Assam","North Cachar Hil","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"608","2003","17","Assam","North Cachar Hil","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"608","2004","17","Assam","North Cachar Hil","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"608","2005","17","Assam","North Cachar Hil","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"608","2006","17","Assam","North Cachar Hil","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"608","2007","17","Assam","North Cachar Hil","15.0","143.0","385.0","397.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","940.0"
"608","2008","17","Assam","North Cachar Hil","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"608","2009","17","Assam","North Cachar Hil","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"608","2010","17","Assam","North Cachar Hil","36.3","195.5","104.2","195.8","201.0","241.4","178.0","45.8","3.1","23.3","-1.0","-1.0","1224.4"
"608","2011","17","Assam","North Cachar Hil","0.0","8.2","54.6","62.9","215.1","75.0","253.4","197.6","88.6","21.1","0.0","0.0","976.5"
"608","2012","17","Assam","North Cachar Hil","3.1","0.0","30.5","76.9","42.6","1428.5","790.5","77.9","264.7","250.9","47.3","0.0","3012.9"
"608","2013","17","Assam","North Cachar Hil","0.0","12.4","80.6","104.5","473.5","134.6","277.0","219.4","197.9","91.8","0.0","0.0","1591.7"
"608","2014","17","Assam","North Cachar Hil","0.0","18.2","35.1","32.3","281.1","210.0","420.0","272.9","280.0","49.4","0.0","0.0","1599.0"
"608","2015","17","Assam","North Cachar Hil","15.3","14.0","24.1","252.3","164.8","319.2","306.8","214.4","258.6","35.8","21.1","12.6","1639.0"
"608","2016","17","Assam","North Cachar Hil","18.6","19.5","77.4","553.2","774.6","148.8","119.1","65.8","187.8","45.3","164.9","2.7","2177.7"
"608","2017","17","Assam","North Cachar Hil","0.0","43.2","127.9","354.7","254.7","360.5","236.8","292.0","356.9","344.1","28.5","23.2","2422.5"
"609","1990","17","Assam","Nagaon","4.2","27.5","115.0","274.6","176.6","398.7","249.7","221.3","302.8","252.5","2.8","1.3","2026.9"
"609","1991","17","Assam","Nagaon","12.2","9.0","38.6","222.3","307.6","432.5","197.6","392.0","501.1","215.5","22.2","28.5","2379.0"
"609","1992","17","Assam","Nagaon","5.4","9.6","5.8","28.4","183.1","292.8","205.9","209.3","366.3","64.8","47.8","28.0","1446.9"
"609","1993","17","Assam","Nagaon","54.0","86.6","89.8","88.5","298.9","354.6","288.3","292.8","248.5","64.0","0.0","6.3","1872.3"
"609","1994","17","Assam","Nagaon","18.4","26.1","93.7","140.6","177.8","227.9","258.1","246.1","137.8","92.7","18.9","0.0","1438.1"
"609","1995","17","Assam","Nagaon","6.5","38.9","37.2","123.6","174.1","243.9","308.8","267.6","262.6","38.4","37.4","0.5","1539.4"
"609","1996","17","Assam","Nagaon","16.8","3.1","101.3","53.0","201.4","200.9","287.3","346.8","108.9","149.6","1.6","0.0","1470.7"
"609","1998","17","Assam","Nagaon","3.0","17.2","83.0","92.5","233.6","258.3","249.4","331.9","281.0","208.1","51.4","0.1","1809.5"
"609","1999","17","Assam","Nagaon","2.2","0.0","20.0","83.7","287.9","130.5","340.8","482.4","197.6","191.1","8.8","0.0","1745.0"
"609","2000","17","Assam","Nagaon","15.6","26.1","77.7","169.1","326.6","435.8","204.7","455.3","249.8","72.5","41.9","4.6","2079.7"
"609","2001","17","Assam","Nagaon","27.2","51.0","40.0","348.0","218.0","183.5","283.1","196.2","188.0","96.2","15.2","0.0","1646.4"
"609","2003","17","Assam","Nagaon","7.6","22.4","65.0","240.8","227.0","285.7","250.2","268.7","287.2","157.2","16.2","0.0","1848.8"
"609","2004","17","Assam","Nagaon","21.4","0.0","5.5","300.3","23.8","172.6","268.6","134.9","154.7","194.4","0.0","3.2","1279.4"
"609","2005","17","Assam","Nagaon","57.0","9.2","91.3","71.7","93.4","101.9","178.1","197.1","80.8","137.0","0.9","0.0","1018.4"
"609","2006","17","Assam","Nagaon","0.0","22.7","13.1","58.5","183.3","186.7","160.0","157.2","179.5","62.4","22.4","23.3","1069.1"
"609","2007","17","Assam","Nagaon","0.0","56.9","13.2","159.9","108.8","290.2","297.6","240.3","341.3","123.6","45.8","0.0","1677.6"
"609","2008","17","Assam","Nagaon","16.8","3.4","62.4","159.5","99.6","253.7","161.1","288.0","215.6","94.1","0.0","0.0","1354.2"
"609","2009","17","Assam","Nagaon","0.0","1.9","22.7","28.4","79.0","87.1","159.2","150.1","84.8","101.2","0.0","0.0","714.4"
"609","2010","17","Assam","Nagaon","45.8","168.7","205.8","226.3","162.5","362.7","161.4","105.9","6.1","3.2","-1.0","-1.0","1448.4"
"609","2011","17","Assam","Nagaon","9.8","3.4","31.6","25.7","200.2","243.2","240.0","221.9","115.3","35.3","0.7","0.4","1127.5"
"609","2012","17","Assam","Nagaon","9.5","0.0","12.4","107.5","80.6","184.6","264.5","199.5","213.2","168.5","5.2","0.0","1245.5"
"609","2013","17","Assam","Nagaon","0.0","10.8","27.3","52.0","205.3","136.2","239.5","140.7","200.2","112.0","0.0","8.2","1132.2"
"609","2014","17","Assam","Nagaon","2.4","31.8","16.2","80.8","81.8","209.2","279.6","341.0","286.6","10.3","0.0","0.3","1340.0"
"609","2015","17","Assam","Nagaon","2.7","8.2","9.5","120.1","110.5","153.6","191.3","182.0","121.4","16.8","6.9","8.7","931.7"
"609","2016","17","Assam","Nagaon","24.8","16.3","23.8","153.8","153.1","221.6","219.2","153.3","160.2","69.6","62.8","10.1","1268.6"
"609","2017","17","Assam","Nagaon","0.0","12.7","58.4","155.7","205.1","210.4","208.5","274.7","180.6","110.4","19.5","6.7","1442.7"
"610","1993","17","Assam","Sibsagar","74.3","106.7","68.7","65.1","230.2","296.1","213.3","247.3","135.4","57.4","5.2","0.0","1499.7"
"610","1994","17","Assam","Sibsagar","23.6","20.7","218.0","117.8","87.3","296.0","247.7","132.5","201.9","136.3","22.8","0.0","1504.6"
"610","1995","17","Assam","Sibsagar","0.6","83.1","20.1","234.9","183.2","204.2","353.5","250.3","287.8","42.7","50.9","26.4","1737.7"
"610","1996","17","Assam","Sibsagar","27.4","22.2","109.9","136.8","251.3","93.0","306.7","438.1","144.9","156.4","4.2","0.0","1690.9"
"610","1998","17","Assam","Sibsagar","11.7","49.4","90.8","95.6","114.2","470.4","426.2","372.6","118.9","62.2","25.5","0.0","1837.5"
"610","1999","17","Assam","Sibsagar","0.0","0.0","33.5","176.1","331.8","224.1","552.5","421.7","91.2","139.7","1.3","0.0","1971.9"
"610","2000","17","Assam","Sibsagar","21.8","5.4","83.4","212.0","175.5","272.3","312.9","239.7","50.3","50.3","38.9","0.0","1462.5"
"610","2001","17","Assam","Sibsagar","7.3","28.5","40.0","80.8","138.4","211.2","174.9","146.5","201.4","46.9","8.1","0.0","1084.0"
"610","2003","17","Assam","Sibsagar","6.2","40.1","6.9","335.5","277.0","303.5","481.6","325.6","296.7","199.6","34.7","0.0","2314.3"
"610","2004","17","Assam","Sibsagar","47.6","66.4","82.7","232.8","300.1","344.3","386.9","290.1","236.2","181.3","7.4","0.1","2175.9"
"610","2005","17","Assam","Sibsagar","38.7","61.7","159.0","227.8","152.7","217.3","397.8","423.0","62.7","101.5","11.5","0.0","1853.7"
