"Dist Code","Year","State Code","State Name","Dist Name","JUNE WATER DEFICIT (Millimeters)","JULY WATER DEFICIT (Millimeters)","AUGUST WATER DEFICIT (Millimeters)","OCTOBER WATER DEFICIT (Millimeters)","NOVEMBER WATER DEFICIT (Millimeters)","DECEMBER WATER DEFICIT (Millimeters)"
"122","2010","3","Gujarat","Amreli","104.29","0.0","0.0","0.0","39.76","23.48"
"122","2011","3","Gujarat","Amreli","40.64","0.0","0.0","4.67","49.2","78.48"
"122","2012","3","Gujarat","Amreli","140.92","74.72","47.65","0.0","83.26","84.24"
"122","2013","3","Gujarat","Amreli","32.5","0.0","16.7","0.05","29.96","60.37"
"122","2014","3","Gujarat","Amreli","134.45","0.0","0.0","0.0","33.93","54.54"
"122","2015","3","Gujarat","Amreli","15.24","0.0","96.05","16.28","129.6","98.29"
"123","1958","3","Gujarat","Banaskantha","191.84","0.6","29.1","0.0","31.29","62.16"
"123","1959","3","Gujarat","Banaskantha","194.21","0.0","3.7","0.0","44.39","65.94"
"123","1960","3","Gujarat","Banaskantha","158.97","27.08","49.43","104.01","137.92","104.13"
"123","1961","3","Gujarat","Banaskantha","143.77","0.0","16.73","0.0","48.14","72.28"
"123","1962","3","Gujarat","Banaskantha","196.43","8.25","28.07","12.57","108.26","82.69"
"123","1963","3","Gujarat","Banaskantha","211.23","34.48","5.7","0.0","52.85","68.52"
"123","1964","3","Gujarat","Banaskantha","27.28","282.08","183.92","97.49","0.2","0.0"
"123","1965","3","Gujarat","Banaskantha","1.26","357.09","100.68","24.03","0.0","0.1"
"123","1966","3","Gujarat","Banaskantha","43.54","196.59","25.42","217.92","0.19","0.0"
"123","1967","3","Gujarat","Banaskantha","53.23","364.86","124.73","112.12","4.68","0.0"
"123","1968","3","Gujarat","Banaskantha","1.25","155.33","133.5","16.68","0.8","0.0"
"123","1969","3","Gujarat","Banaskantha","188.73","26.21","69.03","81.44","131.04","91.33"
"123","1970","3","Gujarat","Banaskantha","143.98","43.44","0.0","0.0","39.07","55.35"
"123","1971","3","Gujarat","Banaskantha","140.92","0.0","18.1","25.98","96.61","68.1"
"123","1972","3","Gujarat","Banaskantha","184.4","37.09","22.37","131.97","128.95","92.19"
"123","1973","3","Gujarat","Banaskantha","152.65","1.67","0.0","0.0","52.13","63.75"
"123","1974","3","Gujarat","Banaskantha","214.93","98.93","100.02","109.91","118.73","89.86"
"123","1975","3","Gujarat","Banaskantha","104.47","4.21","0.0","0.0","35.48","57.97"
"123","1976","3","Gujarat","Banaskantha","155.27","3.18","0.0","12.13","90.75","69.21"
"123","1977","3","Gujarat","Banaskantha","105.54","0.0","10.73","5.73","74.69","78.89"
"123","1978","3","Gujarat","Banaskantha","143.83","0.24","0.03","76.05","112.16","88.07"
"123","1979","3","Gujarat","Banaskantha","175.69","57.89","0.0","97.11","119.9","74.35"
"123","1980","3","Gujarat","Banaskantha","77.39","3.84","21.0","110.44","134.53","98.19"
"123","1981","3","Gujarat","Banaskantha","208.83","1.31","0.0","13.74","73.73","60.05"
"123","1982","3","Gujarat","Banaskantha","211.17","0.0","25.84","106.12","125.49","67.48"
"123","1983","3","Gujarat","Banaskantha","192.43","0.22","0.29","22.86","82.01","73.55"
"123","1984","3","Gujarat","Banaskantha","210.96","21.6","0.0","22.25","83.32","77.34"
"123","1985","3","Gujarat","Banaskantha","209.82","34.29","13.89","120.93","117.64","89.08"
"123","1986","3","Gujarat","Banaskantha","157.56","57.53","29.73","141.0","147.11","106.34"
"123","1987","3","Gujarat","Banaskantha","204.24","142.03","77.33","156.52","148.25","110.54"
"123","1988","3","Gujarat","Banaskantha","202.5","0.0","0.79","15.44","88.42","80.47"
"123","1989","3","Gujarat","Banaskantha","177.56","0.0","3.06","64.91","111.77","93.35"
"123","1990","3","Gujarat","Banaskantha","210.52","47.26","0.0","0.0","51.75","78.38"
"123","1991","3","Gujarat","Banaskantha","208.95","8.44","68.8","97.44","126.48","99.43"
"123","1992","3","Gujarat","Banaskantha","213.38","0.0","4.16","0.26","58.13","74.74"
"123","1993","3","Gujarat","Banaskantha","195.74","0.0","47.24","40.6","110.33","79.28"
"123","1994","3","Gujarat","Banaskantha","168.42","0.0","0.0","0.0","60.34","84.0"
"123","1995","3","Gujarat","Banaskantha","214.07","0.0","39.03","74.33","121.93","101.99"
"123","1996","3","Gujarat","Banaskantha","131.23","1.88","9.76","46.48","100.41","85.04"
"123","1997","3","Gujarat","Banaskantha","125.4","46.6","0.03","6.85","80.44","83.09"
"123","1998","3","Gujarat","Banaskantha","152.04","0.73","26.56","1.42","61.03","70.99"
"123","1999","3","Gujarat","Banaskantha","158.26","27.73","77.5","117.36","75.62","90.45"
"123","2000","3","Gujarat","Banaskantha","208.68","0.0","29.35","101.56","121.48","93.81"
"123","2001","3","Gujarat","Banaskantha","99.05","0.0","26.16","101.56","107.78","90.0"
"123","2002","3","Gujarat","Banaskantha","167.02","129.8","72.66","96.99","146.4","97.26"
"123","2003","3","Gujarat","Banaskantha","179.35","0.0","0.0","42.62","101.77","83.5"
"123","2004","3","Gujarat","Banaskantha","153.51","41.21","0.4","85.04","94.79","78.18"
"123","2005","3","Gujarat","Banaskantha","136.1","5.04","21.09","0.0","58.79","65.79"
"123","2006","3","Gujarat","Banaskantha","159.28","3.93","0.0","0.0","56.24","65.3"
"123","2007","3","Gujarat","Banaskantha","149.81","0.08","2.73","8.67","71.77","67.67"
"123","2008","3","Gujarat","Banaskantha","167.04","15.14","1.86","14.57","106.05","81.17"
"123","2009","3","Gujarat","Banaskantha","186.02","0.0","16.25","69.02","110.7","79.89"
"123","2010","3","Gujarat","Banaskantha","161.58","0.0","0.0","0.0","52.99","42.99"
"123","2011","3","Gujarat","Banaskantha","202.83","5.74","0.0","4.92","62.36","68.07"
"123","2012","3","Gujarat","Banaskantha","188.34","79.31","7.81","0.0","53.68","61.97"
"123","2013","3","Gujarat","Banaskantha","120.36","0.1","0.07","0.89","41.0","57.18"
"123","2014","3","Gujarat","Banaskantha","208.97","1.13","28.05","0.0","50.56","69.2"
"123","2015","3","Gujarat","Banaskantha","117.26","0.0","25.87","36.81","100.57","76.69"
"124","1958","3","Gujarat","Bharuch","81.38","0.0","0.0","0.0","26.96","51.89"
"124","1959","3","Gujarat","Bharuch","48.72","0.0","0.0","0.0","24.1","49.53"
"124","1960","3","Gujarat","Bharuch","32.1","0.0","6.01","12.21","93.9","99.45"
"124","1961","3","Gujarat","Bharuch","96.98","0.0","0.0","0.0","43.75","57.75"
"124","1962","3","Gujarat","Bharuch","145.55","0.0","15.03","0.0","78.61","75.18"
"124","1963","3","Gujarat","Bharuch","108.81","0.0","0.0","0.09","46.46","46.55"
"124","1964","3","Gujarat","Bharuch","81.12","544.07","272.62","178.9","0.35","0.37"
"124","1965","3","Gujarat","Bharuch","84.35","451.77","194.4","21.66","0.02","2.36"
"124","1966","3","Gujarat","Bharuch","133.13","389.43","60.71","189.57","0.58","0.74"
"124","1967","3","Gujarat","Bharuch","152.26","445.33","196.38","106.55","1.57","0.0"
"124","1968","3","Gujarat","Bharuch","35.6","279.35","318.32","63.43","17.59","0.53"
"124","1969","3","Gujarat","Bharuch","83.27","0.0","12.47","0.0","64.57","68.09"
"124","1970","3","Gujarat","Bharuch","0.01","0.0","0.0","0.0","46.4","51.41"
"124","1971","3","Gujarat","Bharuch","32.11","0.0","0.0","0.0","62.44","61.71"
"124","1972","3","Gujarat","Bharuch","132.82","0.67","11.02","87.87","123.7","102.55"
"124","1973","3","Gujarat","Bharuch","106.88","0.0","0.0","0.0","48.89","54.84"
"124","1974","3","Gujarat","Bharuch","166.05","5.69","52.44","54.84","106.41","107.27"
"124","1975","3","Gujarat","Bharuch","51.65","5.18","0.0","0.0","19.97","50.42"
"124","1976","3","Gujarat","Bharuch","0.0","0.0","0.0","0.76","53.08","36.69"
"124","1977","3","Gujarat","Bharuch","29.19","0.0","1.41","3.05","54.11","57.74"
"124","1978","3","Gujarat","Bharuch","22.27","0.0","0.0","36.58","72.46","75.51"
"124","1979","3","Gujarat","Bharuch","66.71","12.18","0.0","25.44","65.54","34.39"
"124","1980","3","Gujarat","Bharuch","9.8","0.0","0.0","47.24","84.03","85.35"
"124","1981","3","Gujarat","Bharuch","49.17","0.0","0.0","0.12","28.3","50.38"
"124","1982","3","Gujarat","Bharuch","158.45","0.0","0.1","56.68","88.4","57.69"
"124","1983","3","Gujarat","Bharuch","24.43","0.0","0.0","0.37","29.25","51.27"
"124","1984","3","Gujarat","Bharuch","64.39","0.0","0.0","2.11","58.71","66.65"
"124","1985","3","Gujarat","Bharuch","171.06","0.0","0.0","52.65","54.86","78.64"
"124","1986","3","Gujarat","Bharuch","0.31","30.53","3.49","83.15","125.38","110.75"
"124","1987","3","Gujarat","Bharuch","142.94","39.71","0.0","92.64","110.32","110.09"
"124","1988","3","Gujarat","Bharuch","89.97","0.0","0.53","0.0","46.16","56.15"
"124","1989","3","Gujarat","Bharuch","29.16","0.0","0.0","28.21","67.97","75.34"
"124","1990","3","Gujarat","Bharuch","120.22","0.0","0.0","0.4","43.7","58.94"
"124","1991","3","Gujarat","Bharuch","123.01","0.0","10.8","51.66","83.67","87.9"
"124","1992","3","Gujarat","Bharuch","146.08","0.0","0.0","0.0","54.33","68.32"
"124","1993","3","Gujarat","Bharuch","137.85","0.0","14.79","0.15","46.76","63.42"
"124","1994","3","Gujarat","Bharuch","56.35","0.0","0.0","0.0","54.0","67.34"
"124","1995","3","Gujarat","Bharuch","158.58","0.0","20.58","7.76","86.48","96.4"
"124","1996","3","Gujarat","Bharuch","86.05","0.0","0.0","5.82","34.51","54.09"
"124","1997","3","Gujarat","Bharuch","36.71","0.0","0.0","0.0","62.21","65.07"
"124","1998","3","Gujarat","Bharuch","69.84","0.0","0.0","0.0","31.47","52.22"
"124","1999","3","Gujarat","Bharuch","15.47","0.0","40.47","21.02","38.66","82.46"
"124","2000","3","Gujarat","Bharuch","34.2","0.0","0.92","41.73","70.28","76.42"
"124","2001","3","Gujarat","Bharuch","3.04","0.0","0.8","59.94","72.57","91.32"
"124","2002","3","Gujarat","Bharuch","26.91","84.33","0.01","39.92","115.38","97.39"
"124","2003","3","Gujarat","Bharuch","76.52","0.0","0.0","15.25","55.71","60.28"
"124","2004","3","Gujarat","Bharuch","27.52","0.0","0.0","0.97","43.78","51.77"
"124","2005","3","Gujarat","Bharuch","1.79","0.0","0.0","0.0","48.02","51.62"
"124","2006","3","Gujarat","Bharuch","35.44","0.0","0.0","0.0","44.11","50.33"
"124","2007","3","Gujarat","Bharuch","47.95","0.0","0.0","0.0","51.1","55.61"
"124","2008","3","Gujarat","Bharuch","110.0","0.0","0.0","0.0","50.54","59.75"
"124","2009","3","Gujarat","Bharuch","115.9","0.0","0.72","24.92","55.96","56.42"
"124","2010","3","Gujarat","Bharuch","73.58","0.0","0.0","0.0","43.12","40.85"
"124","2011","3","Gujarat","Bharuch","44.05","0.0","0.0","2.16","50.13","60.26"
"124","2012","3","Gujarat","Bharuch","133.13","14.51","0.0","0.0","55.88","59.72"
"124","2013","3","Gujarat","Bharuch","16.76","0.0","0.24","0.0","21.61","49.43"
"124","2014","3","Gujarat","Bharuch","165.35","0.0","0.01","0.0","41.99","50.69"
"124","2015","3","Gujarat","Bharuch","13.64","0.0","32.45","3.82","76.42","71.8"
"125","1958","3","Gujarat","Vadodara","93.15","0.0","0.0","0.0","20.19","46.96"
"125","1959","3","Gujarat","Vadodara","94.26","0.0","0.0","0.0","20.87","44.7"
"125","1960","3","Gujarat","Vadodara","24.04","0.0","0.22","2.07","82.54","88.68"
"125","1961","3","Gujarat","Vadodara","108.08","0.0","0.0","0.0","43.01","51.89"
"125","1962","3","Gujarat","Vadodara","145.28","0.0","0.86","0.0","55.94","54.77"
"125","1963","3","Gujarat","Vadodara","143.09","0.0","0.0","0.0","40.74","42.3"
"125","1964","3","Gujarat","Vadodara","63.2","541.33","262.2","200.88","0.01","0.19"
"125","1965","3","Gujarat","Vadodara","29.0","500.87","172.19","25.05","0.0","1.28"
"125","1966","3","Gujarat","Vadodara","82.83","404.74","49.65","227.79","0.2","0.2"
"125","1967","3","Gujarat","Vadodara","136.05","517.71","218.18","146.37","0.74","0.0"
"125","1968","3","Gujarat","Vadodara","26.08","233.84","294.61","66.04","10.6","0.24"
"125","1969","3","Gujarat","Vadodara","86.24","0.0","2.51","0.0","53.13","53.47"
"125","1970","3","Gujarat","Vadodara","0.0","0.0","0.0","0.0","43.8","42.98"
"125","1971","3","Gujarat","Vadodara","28.06","0.0","0.0","0.0","49.32","46.23"
"125","1972","3","Gujarat","Vadodara","132.92","0.0","0.2","66.3","103.72","85.52"
"125","1973","3","Gujarat","Vadodara","107.67","0.0","0.0","0.0","46.38","46.93"
"125","1974","3","Gujarat","Vadodara","160.17","0.46","46.98","42.92","101.12","98.37"
"125","1975","3","Gujarat","Vadodara","51.51","0.07","0.0","0.0","19.66","43.98"
"125","1976","3","Gujarat","Vadodara","0.0","0.0","0.0","0.0","50.63","35.78"
"125","1977","3","Gujarat","Vadodara","23.41","0.0","0.0","0.0","49.06","49.83"
"125","1978","3","Gujarat","Vadodara","28.62","0.0","0.0","28.01","58.63","61.31"
"125","1979","3","Gujarat","Vadodara","83.88","2.86","0.0","22.68","60.01","38.81"
"125","1980","3","Gujarat","Vadodara","1.43","0.0","0.0","38.21","69.3","68.16"
"125","1981","3","Gujarat","Vadodara","90.3","0.0","0.0","0.0","26.56","43.2"
"125","1982","3","Gujarat","Vadodara","162.12","0.0","0.0","53.91","78.32","52.6"
"125","1983","3","Gujarat","Vadodara","52.28","0.0","0.0","0.0","28.62","45.14"
"125","1984","3","Gujarat","Vadodara","113.92","0.0","0.0","0.06","48.62","52.52"
"125","1985","3","Gujarat","Vadodara","177.62","0.0","0.0","40.38","40.33","59.29"
"125","1986","3","Gujarat","Vadodara","0.28","3.15","0.01","75.14","121.56","105.08"
"125","1987","3","Gujarat","Vadodara","146.16","32.71","0.0","89.07","110.75","103.61"
"125","1988","3","Gujarat","Vadodara","109.88","0.0","0.0","0.0","45.59","49.33"
"125","1989","3","Gujarat","Vadodara","55.15","0.0","0.0","22.07","57.75","61.39"
"125","1990","3","Gujarat","Vadodara","124.74","0.0","0.0","0.0","42.46","53.02"
"125","1991","3","Gujarat","Vadodara","125.7","0.0","4.04","41.96","66.74","69.01"
"125","1992","3","Gujarat","Vadodara","153.86","0.0","0.0","0.0","49.8","58.43"
"125","1993","3","Gujarat","Vadodara","143.0","0.0","8.93","0.0","44.29","54.46"
"125","1994","3","Gujarat","Vadodara","59.1","0.0","0.0","0.0","52.98","62.0"
"125","1995","3","Gujarat","Vadodara","160.43","0.0","9.13","0.62","65.04","73.34"
"125","1996","3","Gujarat","Vadodara","105.03","0.0","0.0","0.32","31.58","45.81"
"125","1997","3","Gujarat","Vadodara","48.91","0.0","0.0","0.0","52.41","54.0"
"125","1998","3","Gujarat","Vadodara","84.74","0.0","0.0","0.0","33.12","47.06"
"125","1999","3","Gujarat","Vadodara","21.07","0.0","32.35","6.66","29.47","61.88"
"125","2000","3","Gujarat","Vadodara","63.26","0.0","0.04","39.47","65.69","67.81"
"125","2001","3","Gujarat","Vadodara","0.39","0.0","0.0","50.32","58.4","73.21"
"125","2002","3","Gujarat","Vadodara","34.58","74.55","0.0","18.36","117.01","90.48"
"125","2003","3","Gujarat","Vadodara","93.45","0.0","0.0","6.65","51.28","50.94"
"125","2004","3","Gujarat","Vadodara","56.77","0.0","0.0","3.86","41.82","47.21"
"125","2005","3","Gujarat","Vadodara","0.2","0.0","0.0","0.0","47.25","45.69"
"125","2006","3","Gujarat","Vadodara","44.6","0.0","0.0","0.0","44.15","44.68"
"125","2007","3","Gujarat","Vadodara","69.78","0.0","0.0","0.0","48.01","49.2"
"125","2008","3","Gujarat","Vadodara","117.7","0.0","0.0","0.0","47.9","52.55"
"125","2009","3","Gujarat","Vadodara","139.32","0.0","0.0","23.5","51.27","51.95"
"125","2010","3","Gujarat","Vadodara","93.82","0.0","0.0","0.0","43.29","40.0"
"125","2011","3","Gujarat","Vadodara","97.68","0.0","0.0","0.06","48.48","52.29"
"125","2012","3","Gujarat","Vadodara","132.12","0.84","0.0","0.0","47.15","46.84"
"125","2013","3","Gujarat","Vadodara","15.66","0.0","0.0","0.0","17.62","43.03"
"125","2014","3","Gujarat","Vadodara","175.82","0.0","0.0","0.0","41.81","45.29"
"125","2015","3","Gujarat","Vadodara","18.32","0.0","17.57","0.08","56.47","53.23"
"126","1958","3","Gujarat","Bhavnagar","113.93","0.0","0.0","0.0","33.78","58.99"
"126","1959","3","Gujarat","Bhavnagar","68.22","0.0","6.14","0.0","33.3","57.45"
"126","1960","3","Gujarat","Bhavnagar","41.63","1.7","62.8","25.32","137.85","117.7"
"126","1961","3","Gujarat","Bhavnagar","115.77","0.0","7.42","0.0","51.86","76.89"
"126","1962","3","Gujarat","Bhavnagar","155.53","0.96","46.27","1.12","129.39","96.02"
"126","1963","3","Gujarat","Bhavnagar","128.04","0.0","0.0","8.61","69.24","66.14"
"126","1964","3","Gujarat","Bhavnagar","123.23","297.73","180.16","159.08","0.01","0.15"
"126","1965","3","Gujarat","Bhavnagar","11.51","314.12","137.06","100.89","0.34","2.7"
"126","1966","3","Gujarat","Bhavnagar","128.83","227.36","24.34","148.47","0.05","0.05"
"126","1967","3","Gujarat","Bhavnagar","109.44","299.92","81.35","61.03","0.65","0.0"
"126","1968","3","Gujarat","Bhavnagar","27.22","191.49","213.85","66.63","11.8","0.45"
"126","1969","3","Gujarat","Bhavnagar","93.26","3.77","69.25","9.43","132.64","106.97"
"126","1970","3","Gujarat","Bhavnagar","11.1","0.0","0.0","0.0","40.67","58.81"
"126","1971","3","Gujarat","Bhavnagar","48.92","0.03","8.39","0.06","98.02","87.64"
"126","1972","3","Gujarat","Bhavnagar","130.01","12.24","65.33","123.68","144.09","113.11"
"126","1973","3","Gujarat","Bhavnagar","116.84","0.0","11.29","0.0","54.61","74.78"
"126","1974","3","Gujarat","Bhavnagar","178.75","37.56","99.21","74.46","121.28","110.28"
"126","1975","3","Gujarat","Bhavnagar","82.47","44.41","0.01","0.0","48.78","91.88"
"126","1976","3","Gujarat","Bhavnagar","1.93","0.0","1.09","5.93","75.91","57.84"
"126","1977","3","Gujarat","Bhavnagar","55.62","0.0","21.2","0.65","64.02","79.97"
"126","1978","3","Gujarat","Bhavnagar","8.63","14.34","0.5","74.67","115.22","103.82"
"126","1979","3","Gujarat","Bhavnagar","24.91","69.36","0.0","26.68","69.78","36.87"
"126","1980","3","Gujarat","Bhavnagar","1.59","0.0","1.68","51.74","103.18","98.78"
"126","1981","3","Gujarat","Bhavnagar","98.47","0.0","0.16","1.16","36.35","62.69"
"126","1982","3","Gujarat","Bhavnagar","172.46","0.25","20.33","84.3","127.32","57.55"
"126","1983","3","Gujarat","Bhavnagar","14.8","0.0","0.0","1.71","36.81","62.65"
"126","1984","3","Gujarat","Bhavnagar","104.55","0.69","6.11","6.64","118.64","101.84"
"126","1985","3","Gujarat","Bhavnagar","180.03","19.13","19.7","100.63","99.57","104.47"
"126","1986","3","Gujarat","Bhavnagar","2.02","85.08","43.69","114.74","145.81","115.56"
"126","1987","3","Gujarat","Bhavnagar","159.47","94.0","22.71","140.64","141.19","121.34"
"126","1988","3","Gujarat","Bhavnagar","116.88","0.0","18.38","0.0","49.9","69.82"
"126","1989","3","Gujarat","Bhavnagar","36.97","0.0","7.59","60.49","121.49","103.58"
"126","1990","3","Gujarat","Bhavnagar","135.81","17.91","0.0","10.56","54.51","85.67"
"126","1991","3","Gujarat","Bhavnagar","159.76","0.0","41.99","96.9","127.96","106.07"
"126","1992","3","Gujarat","Bhavnagar","154.14","0.0","3.37","0.0","54.52","86.0"
"126","1993","3","Gujarat","Bhavnagar","149.57","0.0","48.65","5.38","86.04","106.16"
"126","1994","3","Gujarat","Bhavnagar","101.42","0.0","5.61","0.0","52.77","86.36"
"126","1995","3","Gujarat","Bhavnagar","171.43","0.0","62.91","34.91","138.89","118.04"
"126","1996","3","Gujarat","Bhavnagar","73.58","0.0","16.55","25.66","59.17","85.55"
"126","1997","3","Gujarat","Bhavnagar","49.26","3.78","0.72","0.0","86.08","88.03"
"126","1998","3","Gujarat","Bhavnagar","66.99","0.0","0.0","3.08","29.34","57.34"
"126","1999","3","Gujarat","Bhavnagar","28.86","1.37","94.79","60.91","81.48","109.58"
"126","2000","3","Gujarat","Bhavnagar","62.84","0.0","13.35","58.8","110.47","97.25"
"126","2001","3","Gujarat","Bhavnagar","10.93","0.0","26.82","99.39","112.91","110.35"
"126","2002","3","Gujarat","Bhavnagar","57.2","121.05","2.45","90.59","141.3","106.83"
"126","2003","3","Gujarat","Bhavnagar","87.78","0.0","0.0","28.74","71.25","83.23"
"126","2004","3","Gujarat","Bhavnagar","38.02","4.26","0.0","6.9","48.01","64.92"
"126","2005","3","Gujarat","Bhavnagar","28.77","0.0","0.93","0.0","48.37","63.07"
"126","2006","3","Gujarat","Bhavnagar","55.15","0.0","0.0","0.88","45.06","60.25"
"126","2007","3","Gujarat","Bhavnagar","48.42","0.0","0.14","0.0","51.2","68.08"
"126","2008","3","Gujarat","Bhavnagar","109.3","0.0","5.38","0.0","50.85","74.13"
"126","2009","3","Gujarat","Bhavnagar","85.17","0.0","14.87","38.53","85.88","75.06"
"126","2010","3","Gujarat","Bhavnagar","95.94","0.0","0.0","0.0","44.0","37.86"
"126","2011","3","Gujarat","Bhavnagar","42.16","0.0","0.0","3.8","52.53","77.05"
"126","2012","3","Gujarat","Bhavnagar","143.94","68.63","28.43","0.0","72.13","81.84"
"126","2013","3","Gujarat","Bhavnagar","25.43","0.0","15.11","0.0","30.84","57.4"
"126","2014","3","Gujarat","Bhavnagar","151.06","0.0","0.44","0.0","40.4","57.11"
"126","2015","3","Gujarat","Bhavnagar","16.14","0.0","87.18","10.06","130.09","97.87"
"127","1958","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","33.93","51.06"
"127","1959","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","5.69","40.91"
"127","1960","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","32.5","55.56"
"127","1961","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","16.59","47.14"
"127","1962","3","Gujarat","Valsad","27.23","0.0","0.0","0.0","50.55","57.53"
"127","1963","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","35.9","44.08"
"127","1964","3","Gujarat","Valsad","265.55","1394.44","687.05","376.64","27.72","2.54"
"127","1965","3","Gujarat","Valsad","581.72","1214.8","748.97","77.49","0.06","5.11"
"127","1966","3","Gujarat","Valsad","533.61","987.33","299.77","386.52","5.88","5.02"
"127","1967","3","Gujarat","Valsad","432.51","1173.67","427.87","263.38","11.69","0.0"
"127","1968","3","Gujarat","Valsad","109.61","1135.74","823.7","223.74","66.28","1.25"
"127","1969","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","47.85","53.91"
"127","1970","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","31.57","50.75"
"127","1971","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","39.22","51.12"
"127","1972","3","Gujarat","Valsad","38.86","0.0","0.0","16.86","56.25","55.22"
"127","1973","3","Gujarat","Valsad","0.49","0.0","0.0","0.0","41.54","54.35"
"127","1974","3","Gujarat","Valsad","46.54","0.0","0.0","0.01","17.51","46.83"
"127","1975","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","3.37","42.95"
"127","1976","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","49.86","35.41"
"127","1977","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","45.73","44.58"
"127","1978","3","Gujarat","Valsad","0.0","0.0","0.0","0.15","26.82","34.82"
"127","1979","3","Gujarat","Valsad","0.68","0.0","0.0","0.0","41.54","14.17"
"127","1980","3","Gujarat","Valsad","0.0","0.0","0.0","9.11","51.12","60.92"
"127","1981","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","13.61","45.16"
"127","1982","3","Gujarat","Valsad","17.42","0.0","0.0","0.94","46.14","36.36"
"127","1983","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","3.83","43.63"
"127","1984","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","30.97","51.4"
"127","1985","3","Gujarat","Valsad","78.16","0.0","0.0","2.56","7.58","41.78"
"127","1986","3","Gujarat","Valsad","0.0","0.0","0.0","11.94","55.88","60.92"
"127","1987","3","Gujarat","Valsad","2.68","0.0","0.0","30.64","40.6","64.67"
"127","1988","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","13.61","47.52"
"127","1989","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","39.82","54.77"
"127","1990","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","25.18","50.59"
"127","1991","3","Gujarat","Valsad","1.61","0.0","0.0","10.98","52.79","60.8"
"127","1992","3","Gujarat","Valsad","35.9","0.0","0.0","0.0","37.02","58.83"
"127","1993","3","Gujarat","Valsad","0.33","0.0","0.0","0.0","15.39","49.05"
"127","1994","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","39.56","57.99"
"127","1995","3","Gujarat","Valsad","79.04","0.0","0.0","0.0","34.22","57.83"
"127","1996","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","6.66","43.79"
"127","1997","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","47.15","47.43"
"127","1998","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","5.97","39.13"
"127","1999","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","4.59","44.02"
"127","2000","3","Gujarat","Valsad","0.0","0.0","0.0","5.11","41.91","56.25"
"127","2001","3","Gujarat","Valsad","0.0","0.0","0.0","5.69","23.6","50.42"
"127","2002","3","Gujarat","Valsad","0.0","1.42","0.0","1.44","48.03","57.41"
"127","2003","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","43.06","54.74"
"127","2004","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","33.68","47.31"
"127","2005","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","37.89","49.79"
"127","2006","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","16.3","41.25"
"127","2007","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","48.96","55.66"
"127","2008","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","44.05","56.86"
"127","2009","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","21.61","14.77"
"127","2010","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","15.62","26.33"
"127","2011","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","31.39","53.2"
"127","2012","3","Gujarat","Valsad","48.2","0.0","0.0","0.0","26.76","46.59"
"127","2013","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","12.08","45.27"
"127","2014","3","Gujarat","Valsad","86.97","0.0","0.0","0.0","30.47","47.13"
"127","2015","3","Gujarat","Valsad","0.0","0.0","0.0","0.0","36.95","46.08"
"128","1958","3","Gujarat","Dangs","2.57","0.0","0.0","0.0","23.24","37.4"
"128","1959","3","Gujarat","Dangs","0.03","0.0","0.0","0.0","0.6","31.77"
"128","1960","3","Gujarat","Dangs","9.74","0.0","0.0","0.0","38.85","64.76"
"128","1961","3","Gujarat","Dangs","27.71","0.0","0.0","0.0","14.93","44.06"
"128","1962","3","Gujarat","Dangs","110.24","0.0","0.0","0.0","46.97","63.21"
"128","1963","3","Gujarat","Dangs","1.29","0.0","0.0","0.0","30.57","40.72"
"128","1964","3","Gujarat","Dangs","150.16","872.91","470.26","321.01","17.52","3.94"
"128","1965","3","Gujarat","Dangs","411.77","698.67","554.02","50.87","0.46","4.33"
"128","1966","3","Gujarat","Dangs","220.23","763.12","195.59","324.85","5.46","17.04"
