Dist Code,Year,Dist Name,State Name,RICE AREA (1000 ha),RICE YIELD (kg per ha),nitrogen,phosphate,potash,prec_grow,prec_harvest,et_grow,et_harvest,maxT_grow,maxT_harvest,minT_grow,minT_harvest,runoff_grow,runoff_harvest,windspeed_grow,windspeed_harvest,RICE IRRIGATED AREA (1000 ha),RA-IA
631,1990,Kullu,Himachal Pradesh,2.29,1131.0,19.50177166324435,8.652532238193018,8.844384394250515,108.14399999999998,72.925,81.578,19.380000000000003,15.95,4.41,7.684,-4.515,44.708,13.27,1.9596000000000005,1.484,1.77,0.52
631,1991,Kullu,Himachal Pradesh,2.57,1665.37,16.514281724845997,7.665038193018481,8.224844353182752,66.172,21.38,75.262,15.850000000000001,16.264,4.02,7.529999999999999,-4.8,14.456,0.68,2.4270000000000005,1.4655,1.8,0.7699999999999998
631,1992,Kullu,Himachal Pradesh,2.13,1723.0,16.577785626283365,3.568952772073922,3.62248706365503,85.18199999999999,35.45,78.444,20.044999999999998,15.629999999999999,4.984999999999999,7.192,-4.785,23.714000000000002,1.1549999999999998,2.3148,1.178,1.72,0.4099999999999999
631,1993,Kullu,Himachal Pradesh,1.8,1300.0,14.001856262833675,1.5834086242299796,2.397733059548255,73.34,2.03,74.462,9.155000000000001,15.930000000000001,5.390000000000001,7.863999999999999,-4.285,14.008,0.07,2.2582,1.3405,1.31,0.49
631,1994,Kullu,Himachal Pradesh,2.1,1428.57,13.115901437371662,1.4514579055441479,2.577437371663245,84.724,25.945,77.412,15.469999999999999,15.87,4.5249999999999995,7.726000000000001,-3.875,19.669999999999998,0.79,2.0076,1.3435000000000001,1.65,0.4500000000000002
631,1995,Kullu,Himachal Pradesh,1.95,1594.87,13.714706365503078,2.058431211498973,3.6267597535934297,110.912,27.4,78.912,19.560000000000002,16.048,4.12,8.242,-4.17,41.284,0.865,2.1482,1.3755000000000002,1.6,0.34999999999999987
631,1996,Kullu,Himachal Pradesh,2.17,1000.0,13.843976180698153,2.7997010266940454,4.2722710472279255,99.936,3.175,86.23599999999999,12.725000000000001,15.546000000000001,4.484999999999999,7.854000000000001,-5.175,26.426000000000005,0.095,2.0542000000000002,1.1565,1.63,0.54
631,1997,Kullu,Himachal Pradesh,2.29,1327.51,18.062880492813143,4.163191786447638,6.206417248459959,106.30199999999999,81.35,83.686,19.245,15.707999999999998,1.815,7.092000000000001,-4.615,30.224,26.055,1.8199999999999998,1.0015,1.54,0.75
631,1998,Kullu,Himachal Pradesh,1.66,1186.75,14.706850102669401,3.8522907597535934,5.750621765913758,95.39399999999999,5.23,80.452,13.5,16.044,4.295,8.712,-5.195,21.65,0.17,1.7522000000000002,1.2365,1.44,0.21999999999999997
631,1999,Kullu,Himachal Pradesh,1.72,1302.33,13.10576427104723,2.7090529774127305,3.7177429158110877,92.66,5.235,78.874,12.25,16.352,5.73,8.472,-3.865,22.27,0.175,1.903,1.108,1.39,0.33000000000000007
631,2000,Kullu,Himachal Pradesh,1.51,1516.56,9.87372566735113,2.6629330595482545,3.1626283367556463,101.242,16.245,79.85,14.865,16.139999999999997,5.255,8.365999999999998,-3.085,41.14,0.545,1.848,1.0865,1.26,0.25
631,2001,Kullu,Himachal Pradesh,1.62,1493.83,15.689317453798772,5.3066809034907605,6.378874743326489,81.612,9.2,76.45599999999999,11.345,16.234,4.815,8.588000000000001,-3.19,24.246000000000002,0.29500000000000004,1.5948,1.2614999999999998,1.33,0.29000000000000004
631,2002,Kullu,Himachal Pradesh,1.72,1616.28,16.9027613963039,7.341821765913757,7.341821765913757,97.8,14.86,77.64,15.504999999999999,15.76,5.035,8.424,-2.995,23.252000000000002,0.485,1.9713999999999998,1.0655000000000001,1.3,0.41999999999999993
631,2003,Kullu,Himachal Pradesh,1.56,1314.1,16.996760574948667,7.1751030800821365,8.279467761806982,81.88400000000001,38.645,79.05800000000002,20.42,16.038,4.095,8.225999999999999,-4.485,23.101999999999997,1.255,1.6940000000000002,1.178,1.25,0.31000000000000005
631,2004,Kullu,Himachal Pradesh,1.55,1658.06,16.920271047227924,7.668012320328543,8.122509240246407,67.98,32.3,73.068,15.465,15.7,5.66,7.682,-4.21,8.75,1.01,1.9324000000000001,0.9995,1.25,0.30000000000000004
631,2005,Kullu,Himachal Pradesh,1.51,960.26,17.31855277207392,9.905351950718686,9.266501026694046,89.93,4.5,77.748,12.305,16.244,4.245,8.495999999999999,-4.895,21.514000000000003,0.14,1.8676,1.1099999999999999,1.22,0.29000000000000004
631,2006,Kullu,Himachal Pradesh,1.48,1304.05,17.56963613963039,9.280785215605748,9.6403613963039,148.71800000000002,39.839999999999996,86.936,20.755,15.728,4.73,8.45,-3.23,57.2,5.234999999999999,1.7304,1.1635,1.25,0.22999999999999998
631,2007,Kullu,Himachal Pradesh,1.47,1346.94,18.417681314168377,10.104786036960986,11.718103490759754,60.94200000000001,12.145,76.14,12.98,16.358,5.0249999999999995,8.586,-4.475,17.364,0.415,1.8354,1.1360000000000001,1.22,0.25
631,2008,Kullu,Himachal Pradesh,1.44,1368.06,19.57394661190965,9.596964271047227,11.846912525667353,109.64399999999998,16.125,86.01,16.494999999999997,15.712,6.154999999999999,8.352,-3.5700000000000003,30.038,0.53,1.6030000000000002,1.0975,1.19,0.25
631,2009,Kullu,Himachal Pradesh,1.43,1244.76,21.690310472279258,11.626868993839835,14.609960574948664,59.35200000000001,16.56,67.914,14.504999999999999,16.276000000000003,4.6,8.482000000000001,-3.805,8.71,0.565,2.076,1.195,1.24,0.18999999999999995
631,2010,Kullu,Himachal Pradesh,1.42,1302.82,20.806994661190963,13.115901437371662,16.47666529774127,96.25999999999999,24.335,73.336,18.009999999999998,15.532,5.380000000000001,8.756000000000002,-4.385,24.951999999999998,0.76,1.8662000000000003,1.3175,1.25,0.16999999999999993
631,2011,Kullu,Himachal Pradesh,1.41,1304.96,18.498736755646817,10.773210677618069,11.63554004106776,113.99000000000001,15.65,86.58400000000002,16.23,15.802000000000001,6.015000000000001,8.74,-2.9800000000000004,32.65599999999999,0.525,1.7874000000000003,1.0390000000000001,1.24,0.16999999999999993
631,2012,Kullu,Himachal Pradesh,1.42,1316.9,22.097765913757698,8.053936755646816,11.539613963039015,91.484,23.11,69.49,17.314999999999998,16.118000000000002,4.265000000000001,8.864,-3.7150000000000003,22.701999999999998,0.73,1.9771999999999998,1.1395,1.23,0.18999999999999995
631,2013,Kullu,Himachal Pradesh,1.37,1313.87,20.6941453798768,9.050101848049282,13.118917453798769,105.86800000000001,19.475,87.27000000000001,18.02,16.172000000000004,4.4,9.118,-3.7600000000000002,27.554000000000002,0.66,1.6042,1.229,0.72,0.6500000000000001
631,2014,Kullu,Himachal Pradesh,1.36,1441.18,18.463717453798765,10.920995482546203,15.917194250513349,100.11000000000001,11.92,79.388,16.28,16.363999999999997,4.175,8.98,-3.795,32.028,0.41500000000000004,1.8714,1.1219999999999999,0.74,0.6200000000000001
631,2015,Kullu,Himachal Pradesh,1.34,1313.43,26.29195564681725,13.724131416837782,17.04149815195072,127.51799999999999,6.77,86.07000000000001,13.925,15.552000000000001,4.86,8.98,-2.82,55.508,0.225,1.6762000000000001,1.0779999999999998,0.79,0.55
633,1990,Solan,Himachal Pradesh,3.65,1304.11,51.09760164271047,8.317503080082137,3.9752772073921974,262.24,57.97,97.352,41.614999999999995,28.444,20.405,20.371999999999996,8.785,153.704,3.125,1.3364,0.9239999999999999,2.89,0.7599999999999998
633,1991,Solan,Himachal Pradesh,3.53,1158.64,45.01119671457905,9.581884188911705,3.4749117043121154,156.57999999999998,25.490000000000002,103.67,37.095,28.996,20.005000000000003,20.268000000000004,8.485,41.166,1.275,1.5852,0.9339999999999999,2.85,0.6799999999999997
633,1992,Solan,Himachal Pradesh,3.48,1620.69,49.37369691991786,9.737711704312114,3.0758340862423,184.562,24.119999999999997,96.884,36.29,28.314,20.835,19.986,8.675,74.15599999999999,1.205,1.4894,0.669,2.86,0.6200000000000001
633,1993,Solan,Himachal Pradesh,3.6,1530.56,39.10265297741273,6.424114989733059,3.136657084188912,177.1,1.21,107.082,22.619999999999997,28.564,21.509999999999998,20.678,8.85,58.672000000000004,0.055,1.4949999999999999,1.027,2.9,0.7000000000000002
633,1994,Solan,Himachal Pradesh,3.96,1328.28,56.99667843942505,4.545136755646817,2.090099383983573,206.792,18.41,97.514,33.66,28.386000000000003,20.54,20.452000000000005,9.379999999999999,94.904,0.905,1.4138,0.8035,3.09,0.8700000000000001
633,1995,Solan,Himachal Pradesh,3.76,1478.72,52.117769199178646,4.158081314168378,2.031789733059548,258.018,12.565,98.94399999999999,30.115000000000002,28.758,20.05,20.976000000000003,9.21,148.226,0.625,1.5656,1.0474999999999999,3.05,0.71
633,1996,Solan,Himachal Pradesh,3.79,1825.86,58.26482956878851,5.112064065708419,2.413148254620123,227.86599999999999,0.7250000000000001,119.71399999999998,25.65,28.1,20.384999999999998,20.552,7.855,90.45599999999999,0.01,1.4404,0.6950000000000001,2.97,0.8199999999999998
633,1997,Solan,Himachal Pradesh,3.96,1919.19,63.9968525667351,8.476514168377824,4.1138464065708416,244.29399999999995,54.315,115.09200000000001,43.71,28.058,17.31,19.742,8.879999999999999,104.52000000000001,11.795,1.1333999999999997,0.536,2.99,0.9699999999999998
633,1998,Solan,Himachal Pradesh,3.65,1690.41,62.289535934291585,9.296032854209447,4.678595482546201,210.51000000000005,5.35,108.07000000000001,31.64,28.568,20.42,21.34,8.355,80.814,0.265,1.1396000000000002,0.6855,3.03,0.6200000000000001
633,1999,Solan,Himachal Pradesh,3.48,1850.57,59.140563449691996,11.647352772073923,5.597726488706365,185.466,3.215,108.19800000000001,25.634999999999998,28.946000000000005,21.735,21.086,9.31,63.586,0.16,1.1746,0.769,2.77,0.71
633,2000,Solan,Himachal Pradesh,3.55,2115.49,42.857174537987675,8.714193018480493,4.3719671457905545,212.92800000000003,8.19,108.668,23.2,28.776,21.39,20.926000000000002,9.925,96.37800000000001,0.4,1.0838,0.6539999999999999,2.87,0.6799999999999997
633,2001,Solan,Himachal Pradesh,3.31,1861.03,56.861586036960986,11.272487063655033,5.823425051334703,185.492,6.335,109.22200000000001,22.85,28.712,20.759999999999998,21.158,10.225000000000001,64.24999999999999,0.305,1.0036,0.651,2.53,0.7800000000000002
633,2002,Solan,Himachal Pradesh,3.38,1591.72,48.776106776180704,10.39235482546201,5.32360410677618,174.70999999999998,12.995,104.194,30.115000000000002,28.45,20.925,21.24,10.34,55.14399999999999,0.65,1.2966000000000002,0.673,2.83,0.5499999999999998
633,2003,Solan,Himachal Pradesh,5.36,1468.28,102.63068254620124,19.645995893223823,10.01384476386037,213.09,37.455,112.36000000000001,40.58,28.644,19.99,20.808,8.565,86.244,1.875,1.1062,0.514,2.83,2.5300000000000002
633,2004,Solan,Himachal Pradesh,4.74,2194.09,81.64557535934291,16.777848049281314,8.835671457905546,136.296,17.884999999999998,109.732,30.64,28.369999999999997,21.715,20.327999999999996,8.95,15.522,0.895,1.2046,0.6205,2.77,1.9700000000000002
633,2005,Solan,Himachal Pradesh,4.72,1754.24,86.00673511293634,19.712348254620125,10.142863244353183,188.93,2.17,103.52799999999999,23.775,28.904000000000003,20.14,21.127999999999997,8.434999999999999,72.71799999999999,0.11,1.2004,0.673,2.89,1.8299999999999996
633,2006,Solan,Himachal Pradesh,4.63,2369.33,87.62507926078028,22.652964271047225,11.985900616016426,312.514,31.255000000000003,115.814,41.865,28.314,20.5,21.154,10.19,172.49800000000002,1.565,1.1183999999999998,0.595,2.77,1.8599999999999999
633,2007,Solan,Himachal Pradesh,4.35,2328.74,82.59926488706365,16.727581108829565,10.933059548254619,143.804,10.825,113.338,26.115000000000002,28.944000000000006,20.85,21.205999999999996,8.82,21.614,0.54,1.1288,0.5735,2.54,1.8099999999999996
633,2008,Solan,Himachal Pradesh,4.26,2481.22,92.04329199178643,23.019745379876795,16.47071704312115,242.118,10.52,114.55,30.905,28.227999999999998,22.07,21.014,9.605,110.10999999999999,0.53,0.9916,0.6739999999999999,3.83,0.4299999999999997
633,2009,Solan,Himachal Pradesh,4.15,2395.18,73.6385544147844,22.460106776180698,12.533852156057497,129.67400000000004,14.795,91.846,30.89,29.003999999999998,20.515,21.182,9.59,21.224000000000004,0.735,1.3078,0.501,2.38,1.7700000000000005
633,2010,Solan,Himachal Pradesh,4.11,2520.68,83.34472361396304,16.269523613963038,12.464693223819303,220.62399999999997,23.095,88.346,35.629999999999995,28.215999999999998,21.085,21.43,8.899999999999999,117.99399999999999,1.155,1.2612,0.722,1.74,2.37
633,2011,Solan,Himachal Pradesh,4.09,2520.78,84.39542833675564,19.428423819301848,10.639374948665296,259.12,13.285,114.65399999999997,28.95,28.272,21.99,21.358,10.09,131.26,0.665,1.1618,0.4745,1.72,2.37
633,2012,Solan,Himachal Pradesh,4.11,2545.01,78.76515400410679,10.949647638603698,5.956883778234086,211.55599999999998,19.68,89.122,33.81,28.738,19.945,21.580000000000002,9.64,105.15,0.99,1.2696,0.494,2.03,2.0800000000000005
633,2013,Solan,Himachal Pradesh,3.98,2525.13,69.58837946611911,12.78732320328542,6.902153593429158,233.862,17.215,117.742,33.925,28.562,20.270000000000003,21.741999999999997,9.5,98.482,0.86,0.9646000000000001,0.556,1.3,2.6799999999999997
633,2014,Solan,Himachal Pradesh,3.94,2776.65,88.11652238193018,8.63175523613963,4.819259137577002,199.504,12.73,104.0,31.439999999999998,29.067999999999994,19.955,21.642,9.375,79.372,0.635,1.2331999999999999,0.5805,3.64,0.2999999999999998
633,2015,Solan,Himachal Pradesh,3.9,2523.08,73.94015605749486,15.911999999999997,8.31540862422998,249.658,4.654999999999999,113.10999999999999,25.634999999999998,28.176,20.65,21.642,10.42,124.74400000000003,0.22999999999999998,1.0994000000000002,0.548,3.9,0.0
634,1990,Mandi,Himachal Pradesh,22.31,857.01,220.1790850102669,40.27894127310061,27.662567556468172,265.338,84.81,98.11600000000001,42.935,25.342000000000002,17.035,18.022000000000002,7.845,158.38799999999998,17.48,1.363,1.1480000000000001,10.17,12.139999999999999
634,1991,Mandi,Himachal Pradesh,22.11,1010.4,206.62816509240244,36.676267761806976,35.750099383983574,158.93800000000002,26.58,105.16399999999999,37.975,25.744,16.62,17.932,7.58,46.414,1.33,1.7538,1.165,10.19,11.92
634,1992,Mandi,Himachal Pradesh,21.82,1219.98,197.51983737166324,28.700244763860375,22.302101026694046,195.59600000000003,37.495,99.08,41.22,25.078,17.52,17.612000000000002,7.640000000000001,83.66,1.875,1.6692,0.887,10.29,11.530000000000001
634,1993,Mandi,Himachal Pradesh,21.38,1169.32,199.44774209445583,13.792075564681724,9.851482546201233,169.39200000000002,2.4,106.34200000000001,24.85,25.38,18.03,18.272,8.075,51.434000000000005,0.12,1.6368000000000003,1.165,10.2,11.18
634,1994,Mandi,Himachal Pradesh,21.81,1442.0,206.93077207392193,17.44979137577002,13.612664476386035,205.27000000000004,30.895,97.296,36.725,25.233999999999998,17.11,18.066000000000003,8.44,93.59200000000001,1.525,1.4342,0.984,10.36,11.45
634,1995,Mandi,Himachal Pradesh,21.57,1263.33,226.24848295687886,18.793803696098564,14.185707597535934,275.962,25.095,100.742,37.165,25.488,16.71,18.624,8.205,161.844,1.25,1.5716,1.088,10.17,11.4
634,1996,Mandi,Himachal Pradesh,21.6,1288.89,228.91564681724847,24.701174537987683,19.362825462012324,240.092,2.87,114.25999999999999,27.4,24.916000000000004,17.025,18.192,7.025,108.93400000000001,0.14500000000000002,1.4700000000000002,0.8475,10.23,11.370000000000001
634,1997,Mandi,Himachal Pradesh,22.12,1330.47,244.98967392197127,32.059919507186855,22.423411909650923,261.022,80.0,112.154,43.185,25.041999999999998,14.31,17.378,7.76,127.904,36.665,1.1886,0.6705,9.59,12.530000000000001
634,1998,Mandi,Himachal Pradesh,20.7,1422.71,250.41984394250508,35.29116221765914,24.45235318275154,201.17200000000003,6.145,106.65799999999999,31.14,25.433999999999997,16.96,19.040000000000003,7.23,74.572,0.31,1.1618,0.9075,10.24,10.459999999999999
634,1999,Mandi,Himachal Pradesh,20.45,1498.78,222.63877207392196,41.03269404517454,24.92800410677618,205.01,5.51,105.43199999999999,27.065,25.75,18.305,18.792,8.435,83.638,0.28,1.267,0.9239999999999999,9.98,10.469999999999999
634,2000,Mandi,Himachal Pradesh,20.08,1567.23,178.57263572895275,43.318373716632436,24.729324024640658,230.984,14.815000000000001,107.08800000000001,28.88,25.556,17.884999999999998,18.666000000000004,9.205,116.50800000000001,0.755,1.1624,0.7875000000000001,10.6,9.479999999999999
634,2001,Mandi,Himachal Pradesh,19.76,1709.01,230.93637782340863,49.08432689938398,28.88774045174539,200.232,10.53,105.53,27.34,25.560000000000002,17.419999999999998,18.874000000000002,9.19,83.364,0.535,0.9948,0.8815,10.29,9.470000000000002
634,2002,Mandi,Himachal Pradesh,20.94,1072.59,216.92120082135526,63.857110472279274,36.48977741273101,197.684,17.169999999999998,107.91599999999998,32.765,25.22,17.634999999999998,18.85,9.344999999999999,72.97,0.86,1.3748,0.8135,10.45,10.490000000000002
634,2003,Mandi,Himachal Pradesh,19.79,1464.38,238.83075893223818,64.16348747433265,40.288701437371664,204.96999999999997,49.105000000000004,109.71399999999998,43.650000000000006,25.414,16.605,18.556,7.7700000000000005,81.108,2.45,1.1232000000000002,0.7404999999999999,10.02,9.77
634,2004,Mandi,Himachal Pradesh,20.09,1258.34,234.96141930184808,66.14601560574948,40.22620287474333,151.57799999999997,32.155,108.398,37.215,25.09,18.215,18.024,8.14,30.064,1.6099999999999999,1.2967999999999997,0.7475,10.05,10.04
634,2005,Mandi,Himachal Pradesh,20.28,1438.36,227.3292221765914,65.07256509240247,42.2207112936345,194.472,4.08,104.602,26.13,25.627999999999997,16.81,18.826,7.460000000000001,75.46799999999999,0.21000000000000002,1.2814,0.856,10.28,10.000000000000002
634,2006,Mandi,Himachal Pradesh,19.57,1383.24,228.71583572895273,65.99148665297743,41.3164090349076,335.65399999999994,48.55,113.612,43.95,25.101999999999997,17.3,18.776,9.115,198.07600000000002,5.485,1.1366,0.7705,10.92,8.65
634,2007,Mandi,Himachal Pradesh,19.47,1284.03,235.2135917864476,50.158238193018484,42.08398521560574,147.49599999999998,16.21,109.952,30.604999999999997,25.72,17.54,18.912,7.84,33.434000000000005,0.8099999999999999,1.1958,0.788,10.16,9.309999999999999
634,2008,Mandi,Himachal Pradesh,20.17,1358.95,240.88198521560577,54.158313757700206,50.10277700205339,259.122,18.055,109.80999999999999,35.095,25.064,18.67,18.666,8.719999999999999,133.11200000000002,0.905,0.9974000000000001,0.846,9.97,10.200000000000001
634,2009,Mandi,Himachal Pradesh,20.16,1145.34,205.0408607802875,49.82459137577002,49.82459137577002,124.33399999999999,20.37,92.08200000000001,33.64,25.698,17.165,18.86,8.56,18.7,1.0150000000000001,1.4305999999999996,0.771,10.27,9.89
634,2010,Mandi,Himachal Pradesh,19.96,1205.41,235.78211088295689,53.26000164271047,56.938871457905535,224.156,29.26,87.824,39.425,24.932,17.865000000000002,19.094,7.915000000000001,118.148,1.465,1.2788,0.973,10.21,9.75
634,2011,Mandi,Himachal Pradesh,19.86,1205.44,240.75702997946615,50.99656509240246,37.935454620123195,267.41999999999996,20.145,110.72200000000001,33.61,25.128,18.57,19.040000000000003,9.350000000000001,141.932,1.01,1.1830000000000003,0.695,10.15,9.709999999999999
634,2012,Mandi,Himachal Pradesh,19.95,1217.04,223.54650924024642,36.51956057494866,26.07346201232033,202.16,28.310000000000002,88.498,36.625,25.505999999999997,16.785,19.201999999999998,8.63,95.75,1.415,1.3525999999999998,0.736,9.95,10.0
634,2013,Mandi,Himachal Pradesh,19.35,1205.68,234.97972484599592,46.20160164271048,33.07062012320329,243.88199999999998,25.3,112.16600000000001,37.495,25.496,16.955,19.396,8.585,114.08400000000002,1.265,0.9776,0.8115,10.03,9.320000000000002
634,2014,Mandi,Himachal Pradesh,19.15,1325.85,224.1281396303901,42.11427104722792,32.80902258726899,212.852,16.04,106.63600000000001,33.489999999999995,25.784000000000002,16.655,19.34,8.475,97.07400000000001,0.8049999999999999,1.2852,0.7805,10.38,8.769999999999998
634,2015,Mandi,Himachal Pradesh,18.95,1732.98,234.170636550308,55.72467351129363,41.753815195071866,282.64,7.8100000000000005,110.32599999999998,28.450000000000003,24.922,17.34,19.34,9.455,160.838,0.39,1.0992000000000002,0.7324999999999999,10.46,8.489999999999998
635,1990,Shimla,Himachal Pradesh,3.61,891.97,33.38931252566735,21.881492402464065,19.325879260780283,180.56400000000002,82.38000000000001,89.982,35.81,20.628,11.855,13.818000000000001,3.64,87.542,15.765,1.5939999999999999,1.272,2.06,1.5499999999999998
635,1991,Shimla,Himachal Pradesh,3.43,1195.34,25.215782340862425,19.65537905544148,20.3881453798768,111.10799999999999,34.175,89.08800000000001,33.035,21.092000000000002,11.399999999999999,13.674000000000001,3.2399999999999998,19.41,1.52,1.9975999999999998,1.324,2.1,1.33
635,1992,Shimla,Himachal Pradesh,3.34,1230.54,28.83537905544147,9.849639425051334,8.12875071868583,130.942,36.62,87.46600000000001,34.269999999999996,20.401999999999997,12.305,13.303999999999998,3.3550000000000004,36.288000000000004,1.8800000000000001,1.888,1.0545,1.97,1.3699999999999999
635,1993,Shimla,Himachal Pradesh,3.38,763.31,36.698887885010265,7.574809034907596,7.277480082135522,129.69199999999998,1.33,93.67800000000001,18.34,20.678,13.004999999999999,14.047999999999998,3.78,30.387999999999998,0.06,1.8227999999999998,1.3695,1.81,1.5699999999999998
635,1994,Shimla,Himachal Pradesh,3.29,1270.52,24.241692813141682,7.249079260780286,11.149249281314168,146.122,22.16,84.578,28.074999999999996,20.595999999999997,12.015,13.884,4.26,54.452,0.995,1.6456,1.05,1.84,1.45
635,1995,Shimla,Himachal Pradesh,3.55,1436.62,28.83416427104723,8.550616016427105,13.011806981519507,182.622,24.54,88.66400000000002,30.18,20.896,11.57,14.392000000000001,4.075,86.80799999999999,1.085,1.8183999999999998,1.1835,1.97,1.5799999999999998
635,1996,Shimla,Himachal Pradesh,3.36,1577.38,30.823687885010266,12.751717453798769,17.91714825462012,159.108,1.08,102.202,22.475,20.332,11.93,14.028,2.8949999999999996,44.47,0.045,1.6826,1.04,1.8,1.5599999999999998
635,1997,Shimla,Himachal Pradesh,3.1,1212.9,28.126866529774126,11.427351129363453,16.348903490759756,166.894,104.32,99.98400000000001,35.815,20.298,8.875,13.169999999999998,3.63,53.662,49.17,1.4654,0.8175,1.72,1.3800000000000001
635,1998,Shimla,Himachal Pradesh,2.9,1282.76,31.26855030800821,16.035154004106776,21.08865708418891,169.59,7.279999999999999,96.846,26.875,20.747999999999998,11.844999999999999,14.791999999999998,3.145,57.162,0.37,1.4302,1.2425000000000002,1.4,1.5
635,1999,Shimla,Himachal Pradesh,2.92,1140.41,28.132731006160164,13.173457084188911,16.989723203285422,150.078,5.93,94.152,23.615000000000002,21.094,13.245000000000001,14.547999999999998,4.26,44.242000000000004,0.26,1.4746000000000001,1.1335,1.69,1.23
635,2000,Shimla,Himachal Pradesh,2.58,918.6,28.78008542094456,16.556924845995894,21.128451745379877,166.872,16.81,95.37,24.240000000000002,20.909999999999997,12.835,14.418000000000001,4.955,72.78,0.755,1.3786,0.9319999999999999,1.64,0.9400000000000002
635,2001,Shimla,Himachal Pradesh,2.37,1257.38,32.116176591375776,17.502571663244353,25.66315811088296,124.35200000000002,8.38,91.32000000000001,18.55,20.978,12.285,14.666,5.0649999999999995,34.106,0.37,1.277,1.0995,1.49,0.8800000000000001
635,2002,Shimla,Himachal Pradesh,3.09,854.37,44.15108747433264,27.518385215605747,39.54311704312115,146.074,18.1,89.94399999999999,28.244999999999997,20.58,12.46,14.622,5.2,46.666000000000004,0.8200000000000001,1.6446,1.048,1.32,1.7699999999999998
635,2003,Shimla,Himachal Pradesh,2.26,977.88,35.00874579055441,21.565690349075975,33.03962217659137,140.99600000000004,48.14,95.126,35.11,20.871999999999996,11.545,14.322000000000003,3.49,38.382,2.225,1.4252,0.8879999999999999,1.48,0.7799999999999998
635,2004,Shimla,Himachal Pradesh,1.98,1070.71,29.900032854209442,16.488561806981522,27.19617412731006,106.21199999999999,30.974999999999998,89.48999999999998,30.33,20.562,13.235,13.806000000000001,3.875,7.522,1.355,1.532,1.0035,1.29,0.69
635,2005,Shimla,Himachal Pradesh,1.81,1088.4,27.24945708418891,21.89661437371663,29.258668583162223,139.91400000000002,3.875,90.78399999999999,21.295,21.052,11.675,14.574000000000002,3.295,41.13,0.17,1.5108000000000001,1.08,1.3,0.51
635,2006,Shimla,Himachal Pradesh,1.65,1145.45,26.817412731006158,19.649975359342914,26.264476386036957,218.21400000000003,38.495000000000005,99.364,35.905,20.485999999999997,12.085,14.584,5.055,100.788,2.815,1.4327999999999999,0.889,1.15,0.5
635,2007,Shimla,Himachal Pradesh,1.64,975.61,25.4457954825462,22.7116090349076,30.639375770020532,96.864,11.885,92.666,21.555,21.204,12.375,14.74,3.67,10.642,0.5349999999999999,1.4572,0.9590000000000001,1.08,0.5599999999999998
635,2008,Shimla,Himachal Pradesh,1.21,1000.0,25.449356057494867,19.346781930184807,28.576671868583166,171.72999999999996,12.34,99.96,27.41,20.426,13.64,14.443999999999999,4.55,60.193999999999996,0.5650000000000001,1.2719999999999998,1.1165,0.77,0.43999999999999995
635,2009,Shimla,Himachal Pradesh,1.21,867.77,21.850662012320328,19.863777412731007,29.34202792607803,103.66000000000001,19.3,78.388,29.104999999999997,21.092,12.055,14.547999999999998,4.470000000000001,12.33,0.96,1.7638000000000003,0.8795,0.92,0.2899999999999999
635,2010,Shimla,Himachal Pradesh,1.2,916.67,20.23747022587269,22.50450924024641,29.783162217659136,156.05,31.635,78.728,34.335,20.392000000000003,12.655,14.892000000000001,3.7649999999999997,66.008,1.395,1.6196000000000002,1.2975,0.86,0.33999999999999997
635,2011,Shimla,Himachal Pradesh,1.19,915.97,17.860556057494865,16.704081314168377,22.571196714579056,184.94,15.43,101.328,26.310000000000002,20.506000000000004,13.565000000000001,14.824000000000002,5.095000000000001,75.302,0.7050000000000001,1.4836,0.8625,0.76,0.42999999999999994
635,2012,Shimla,Himachal Pradesh,1.2,925.0,20.89094045174538,12.033905544147844,20.75019301848049,151.346,26.61,77.358,30.5,20.916000000000004,11.555,15.006,4.545,61.928,1.185,1.6141999999999999,0.8725,1.06,0.1399999999999999
635,2013,Shimla,Himachal Pradesh,1.16,922.41,15.889379876796715,12.556011498973307,24.47061683778234,175.75799999999998,20.44,104.03399999999999,30.97,20.786,11.83,15.183999999999997,4.425,57.586,0.9299999999999999,1.2082000000000002,0.9835,0.76,0.3999999999999999
635,2014,Shimla,Himachal Pradesh,1.15,1008.7,16.961531827515397,15.241774127310059,28.72525256673511,137.762,15.030000000000001,93.872,29.340000000000003,21.226,11.64,15.081999999999999,4.390000000000001,35.388000000000005,0.685,1.527,0.9955,0.73,0.41999999999999993
635,2015,Shimla,Himachal Pradesh,1.14,912.28,26.020933059548252,17.23427186858316,29.697959753593423,191.13199999999998,5.91,100.72200000000001,22.79,20.380000000000003,12.245000000000001,15.081999999999999,5.345,83.242,0.27,1.4062,0.8945000000000001,0.6,0.5399999999999999
636,1990,Sirmaur,Himachal Pradesh,5.01,1702.59,43.90364845995893,7.932877207392197,4.533072689938399,312.938,55.765,96.954,42.375,27.060000000000002,19.310000000000002,19.57,8.280000000000001,203.35000000000002,3.365,1.4474,0.976,3.09,1.92
636,1991,Sirmaur,Himachal Pradesh,4.76,1617.65,45.04269733059548,9.132162628336756,4.227114579055441,191.936,32.32,99.708,40.91,27.663999999999998,18.86,19.426,7.885,79.574,1.615,1.7044000000000001,0.9984999999999999,3.67,1.0899999999999999
